"106年06月27日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","73,097,000","17,197,473","55,899,527",
" ","2303  ","聯電            ","47,357,233","19,909,785","27,447,448",
" ","6116  ","彩晶            ","18,020,000","2,969,000","15,051,000",
" ","2344  ","華邦電          ","13,220,425","2,251,000","10,969,425",
" ","2891  ","中信金          ","15,904,696","7,204,719","8,699,977",
" ","2883  ","開發金          ","8,729,000","2,696,000","6,033,000",
" ","2408  ","南亞科          ","8,259,934","2,305,183","5,954,751",
" ","2886  ","兆豐金          ","7,487,319","1,841,000","5,646,319",
" ","5880  ","合庫金          ","6,327,000","995,000","5,332,000",
" ","2885  ","元大金          ","7,042,000","2,203,000","4,839,000",
" ","2356  ","英業達          ","12,613,950","7,895,000","4,718,950",
" ","2801  ","彰銀            ","5,368,000","664,389","4,703,611",
" ",="00632R","元大台灣50反1   ","4,907,000","400,000","4,507,000",
" ","2892  ","第一金          ","6,343,000","1,879,000","4,464,000",
" ","2834  ","臺企銀          ","4,882,000","674,000","4,208,000",
" ","1216  ","統一            ","6,487,583","3,353,000","3,134,583",
" ","2880  ","華南金          ","5,001,000","2,121,000","2,880,000",
" ","2412  ","中華電          ","4,959,542","2,187,000","2,772,542",
" ","2002  ","中鋼            ","7,073,475","4,356,466","2,717,009",
" ","2884  ","玉山金          ","11,060,000","8,513,000","2,547,000",
" ","2449  ","京元電子        ","6,237,000","3,694,000","2,543,000",
" ","5871  ","中租-KY         ","3,244,000","751,000","2,493,000",
"*","3702  ","大聯大          ","5,871,000","3,490,000","2,381,000",
" ","2610  ","華航            ","3,292,000","1,332,000","1,960,000",
" ","2201  ","裕隆            ","1,802,000","121,000","1,681,000",
" ","2889  ","國票金          ","1,701,000","109,000","1,592,000",
" ","2458  ","義隆            ","1,789,000","206,000","1,583,000",
" ","2823  ","中壽            ","2,274,000","773,000","1,501,000",
" ","2324  ","仁寶            ","11,214,000","9,875,000","1,339,000",
" ","2845  ","遠東銀          ","1,334,000","115,000","1,219,000",
"*","2325  ","矽品            ","3,201,000","1,992,000","1,209,000",
" ","2812  ","台中銀          ","1,271,000","74,000","1,197,000",
" ","1909  ","榮成            ","2,611,000","1,434,000","1,177,000",
" ","1605  ","華新            ","3,243,000","2,082,000","1,161,000",
" ","2347  ","聯強            ","2,589,000","1,510,000","1,079,000",
" ",="0061  ","元大寶滬深      ","1,068,000","0","1,068,000",
" ","1102  ","亞泥            ","1,545,000","606,000","939,000",
"*","2327  ","國巨            ","2,359,000","1,426,000","933,000",
" ","2603  ","長榮            ","2,778,000","1,881,000","897,000",
" ","1312  ","國喬            ","1,131,000","253,000","878,000",
" ","1452  ","宏益            ","896,000","48,000","848,000",
" ","2338  ","光罩            ","921,000","77,000","844,000",
" ","1504  ","東元            ","2,176,000","1,339,000","837,000",
" ","4904  ","遠傳            ","1,825,531","1,012,000","813,531",
" ","2633  ","台灣高鐵        ","1,317,000","527,000","790,000",
"*","2454  ","聯發科          ","3,710,150","2,935,274","774,876",
" ","2371  ","大同            ","2,887,000","2,124,000","763,000",
" ","3576  ","新日光          ","1,907,000","1,165,000","742,000",
" ","2312  ","金寶            ","745,000","16,000","729,000",
" ","2474  ","可成            ","1,793,000","1,089,468","703,532",
" ","8112  ","至上            ","2,764,000","2,063,000","701,000",
" ","9802  ","鈺齊-KY         ","777,000","117,000","660,000",
" ","3045  ","台灣大          ","1,298,019","639,000","659,019",
" ","2838  ","聯邦銀          ","660,000","31,000","629,000",
" ","1536  ","和大            ","883,000","272,000","611,000",
" ",="0050  ","元大台灣50      ","1,111,012","525,000","586,012",
" ","2867  ","三商壽          ","855,000","280,000","575,000",
"*","2382  ","廣達            ","4,480,000","3,907,000","573,000",
" ","1218  ","泰山            ","606,000","34,000","572,000",
" ","2426  ","鼎元            ","664,000","105,000","559,000",
