"106年07月10日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","56,888,940","18,534,381","38,354,559",
" ",="00637L","元大滬深300正2  ","15,110,000","3,598,000","11,512,000",
" ","3481  ","群創            ","24,892,875","14,804,444","10,088,431",
"*","2324  ","仁寶            ","10,937,647","4,016,417","6,921,230",
" ","2823  ","中壽            ","14,590,516","8,251,351","6,339,165",
" ","2883  ","開發金          ","22,975,442","18,310,237","4,665,205",
" ","2448  ","晶電            ","3,935,398","508,710","3,426,688",
" ",="00633L","富邦上証正2     ","2,825,000","198,000","2,627,000",
" ","2337  ","旺宏            ","10,461,000","7,934,000","2,527,000",
" ","2313  ","華通            ","2,919,000","708,000","2,211,000",
" ","2603  ","長榮            ","9,282,000","7,574,769","1,707,231",
" ","2609  ","陽明            ","2,474,000","999,778","1,474,222",
" ","2449  ","京元電子        ","3,531,000","2,085,205","1,445,795",
" ","2633  ","台灣高鐵        ","1,622,339","357,000","1,265,339",
" ","1326  ","台化            ","2,979,552","1,766,572","1,212,980",
" ","1314  ","中石化          ","1,614,000","474,000","1,140,000",
" ","3698  ","隆達            ","1,282,000","248,000","1,034,000",
" ","2801  ","彰銀            ","1,969,113","968,000","1,001,113",
" ",="01003T","兆豐新光R1      ","1,012,000","15,000","997,000",
" ","2615  ","萬海            ","1,268,000","277,126","990,874",
" ","2419  ","仲琦            ","1,085,000","188,000","897,000",
" ","2347  ","聯強            ","1,600,555","784,444","816,111",
" ","2317  ","鴻海            ","13,454,774","12,691,273","763,501",
" ","1504  ","東元            ","2,588,321","1,870,271","718,050",
"*","2357  ","華碩            ","1,320,173","604,082","716,091",
" ","2344  ","華邦電          ","2,627,000","1,920,837","706,163",
" ","2618  ","長榮航          ","1,250,375","572,069","678,306",
" ","2376  ","技嘉            ","1,385,000","719,721","665,279",
" ","8404  ","百和興業-KY     ","624,000","26,000","598,000",
" ","1210  ","大成            ","988,000","404,674","583,326",
" ","2014  ","中鴻            ","724,000","152,635","571,365",
" ","2401  ","凌陽            ","592,000","29,000","563,000",
" ","2371  ","大同            ","1,217,000","669,000","548,000",
" ","2538  ","基泰            ","1,183,000","640,000","543,000",
" ","2888  ","新光金          ","7,783,575","7,275,618","507,957",
" ",="00653L","富邦印度正2     ","485,000","0","485,000",
" ","2345  ","智邦            ","1,898,000","1,423,179","474,821",
" ","8112  ","至上            ","2,585,000","2,120,000","465,000",
" ","8105  ","凌巨            ","532,000","87,000","445,000",
" ","1414  ","東和            ","439,000","1,000","438,000",
" ","2885  ","元大金          ","5,092,612","4,681,810","410,802",
" ","1312  ","國喬            ","1,015,000","626,626","388,374",
" ","2354  ","鴻準            ","1,700,279","1,328,380","371,899",
" ","2393  ","億光            ","500,000","138,357","361,643",
" ","9910  ","豐泰            ","741,010","379,741","361,269",
"*","4938  ","和碩            ","2,980,316","2,636,395","343,921",
" ","2897  ","王道銀行        ","363,000","28,000","335,000",
" ","2023  ","燁輝            ","695,000","376,467","318,533",
" ",="00639 ","富邦深100       ","361,000","47,000","314,000",
" ","1471  ","首利            ","330,000","20,000","310,000",
" ","3028  ","增你強          ","502,000","192,000","310,000",
" ","2105  ","正新            ","1,349,972","1,049,826","300,146",
" ","3596  ","智易            ","300,000","14,000","286,000",
" ","1319  ","東陽            ","1,475,000","1,200,951","274,049",
" ","3189  ","景碩            ","904,000","632,071","271,929",
" ","1536  ","和大            ","1,464,000","1,192,294","271,706",
" ","2314  ","台揚            ","580,000","309,000","271,000",
" ","3605  ","宏致            ","244,000","19,000","225,000",
" ","9802  ","鈺齊-KY         ","294,000","79,000","215,000",
" ","3008  ","大立光          ","375,590","174,099","201,491",
" ","9934  ","成霖            ","475,000","274,000","201,000",
" ","4968  ","立積            ","312,000","118,000","194,000",
" ","3406  ","玉晶光          ","272,000","84,000","188,000",
" ","3042  ","晶技            ","399,000","214,278","184,722",
" ","2493  ","揚博            ","342,000","160,000","182,000",
" ","2812  ","台中銀          ","444,000","262,861","181,139",
" ","3576  ","新日光          ","603,779","428,000","175,779",
" ","1521  ","大億            ","176,000","2,000","174,000",
" ","2031  ","新光鋼          ","453,000","281,000","172,000",
" ","2421  ","建準            ","442,000","278,000","164,000",
" ","3044  ","健鼎            ","623,000","460,225","162,775",
" ","3413  ","京鼎            ","194,000","35,000","159,000",
" ","4958  ","臻鼎-KY         ","1,002,093","858,926","143,167",
" ","6108  ","競國            ","443,000","299,893","143,107",
" ","2030  ","彰源            ","145,000","2,000","143,000",
" ","4906  ","正文            ","480,000","341,802","138,198",
" ","2485  ","兆赫            ","211,000","77,297","133,703",
" ","2206  ","三陽工業        ","280,000","148,000","132,000",
" ","2231  ","為升            ","250,000","118,000","132,000",
" ","2385  ","群光            ","365,096","238,080","127,016",
" ","8215  ","明基材          ","182,000","55,000","127,000",
" ","2439  ","美律            ","370,000","246,465","123,535",
" ","1216  ","統一            ","2,616,047","2,493,243","122,804",
" ","2903  ","遠百            ","281,000","162,559","118,441",
" ","3041  ","揚智            ","392,000","281,000","111,000",
" ","3704  ","合勤控          ","129,000","20,000","109,000",
" ","4746  ","台耀            ","133,000","29,000","104,000",
" ","2498  ","宏達電          ","595,186","495,265","99,921",
"*","2474  ","可成            ","1,840,262","1,741,932","98,330",
" ","6412  ","群電            ","132,000","37,000","95,000",
" ","2845  ","遠東銀          ","166,000","74,000","92,000",
" ","6153  ","嘉聯益          ","226,000","134,000","92,000",
" ","2373  ","震旦行          ","183,000","95,000","88,000",
" ","2731  ","雄獅            ","108,000","20,000","88,000",
" ","2458  ","義隆            ","240,000","158,932","81,068",
" ",="059898","康控元大6C購01  ","80,000","0","80,000",
" ","4943  ","康控-KY         ","213,000","133,000","80,000",
" ","2515  ","中工            ","333,000","258,000","75,000",
" ","4977  ","眾達-KY         ","94,000","19,800","74,200",
" ","2534  ","宏盛            ","110,000","38,000","72,000",
" ","1902  ","台紙            ","144,000","73,000","71,000",
" ","8464  ","億豐            ","349,039","280,000","69,039",
" ","2634  ","漢翔            ","123,000","55,000","68,000",
" ","3645  ","達邁            ","223,000","156,000","67,000",
" ","1507  ","永大            ","241,000","174,475","66,525",
" ","9911  ","櫻花            ","202,000","136,000","66,000",
" ","6139  ","亞翔            ","100,000","35,000","65,000",
" ","3533  ","嘉澤            ","338,000","275,000","63,000",
" ","1444  ","力麗            ","133,000","72,000","61,000",
" ","2606  ","裕民            ","190,000","129,744","60,256",
" ","910801","金衛-DR         ","59,000","0","59,000",
