"106年05月31日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2633  ","台灣高鐵        ","123,144,044","99,527,007","23,617,037",
" ","3481  ","群創            ","39,284,993","29,857,307","9,427,686",
" ","2337  ","旺宏            ","11,273,600","2,596,000","8,677,600",
" ",="00672L","元大S&P原油正2  ","6,954,000","290,000","6,664,000",
" ","2409  ","友達            ","26,146,090","20,026,119","6,119,971",
" ","2303  ","聯電            ","20,524,200","15,436,605","5,087,595",
" ","2352  ","佳世達          ","8,102,000","3,030,000","5,072,000",
"*","2885  ","元大金          ","48,699,256","43,790,165","4,909,091",
" ","3682  ","亞太電          ","7,555,222","3,239,390","4,315,832",
" ","2887  ","台新金          ","34,164,147","30,279,808","3,884,339",
"*","5871  ","中租-KY         ","5,764,276","2,156,527","3,607,749",
" ","2344  ","華邦電          ","7,047,673","3,597,652","3,450,021",
"*","2834  ","臺企銀          ","41,327,521","38,497,211","2,830,310",
"*","6505  ","台塑化          ","16,254,972","13,467,318","2,787,654",
" ","2382  ","廣達            ","10,628,820","8,162,563","2,466,257",
" ","4915  ","致伸            ","3,080,000","848,000","2,232,000",
"*","2886  ","兆豐金          ","28,425,487","26,316,404","2,109,083",
" ","2603  ","長榮            ","7,816,380","5,781,832","2,034,548",
" ","2890  ","永豐金          ","17,159,383","15,278,179","1,881,204",
" ","1301  ","台塑            ","10,759,952","8,969,120","1,790,832",
" ","1312  ","國喬            ","2,516,000","858,000","1,658,000",
" ","2314  ","台揚            ","1,963,000","321,000","1,642,000",
"*","2454  ","聯發科          ","8,869,196","7,250,768","1,618,428",
" ","2347  ","聯強            ","3,584,820","1,989,486","1,595,334",
" ","1227  ","佳格            ","11,343,702","9,808,667","1,535,035",
" ","2448  ","晶電            ","3,640,000","2,161,800","1,478,200",
" ","3231  ","緯創            ","5,203,643","3,769,862","1,433,781",
" ","3706  ","神達            ","2,315,653","933,428","1,382,225",
" ","2504  ","國產            ","1,760,000","392,215","1,367,785",
" ","1402  ","遠東新          ","5,296,431","4,032,678","1,263,753",
"*","2325  ","矽品            ","28,927,388","27,674,254","1,253,134",
" ","2404  ","漢唐            ","1,409,000","193,000","1,216,000",
" ","2481  ","強茂            ","1,359,000","210,000","1,149,000",
" ","4938  ","和碩            ","8,262,346","7,193,475","1,068,871",
" ","1909  ","榮成            ","1,938,000","872,000","1,066,000",
" ","2812  ","台中銀          ","1,757,000","702,000","1,055,000",
" ","2412  ","中華電          ","7,094,985","6,042,661","1,052,324",
" ","6196  ","帆宣            ","1,380,000","331,000","1,049,000",
" ","2369  ","菱生            ","1,015,000","14,000","1,001,000",
" ","8105  ","凌巨            ","1,023,000","40,000","983,000",
" ","2401  ","凌陽            ","1,028,000","76,000","952,000",
" ","2323  ","中環            ","1,532,000","581,000","951,000",
" ","2856  ","元富證          ","1,152,000","202,000","950,000",
" ","9904  ","寶成            ","4,637,462","3,750,557","886,905",
" ","1102  ","亞泥            ","9,892,817","9,024,730","868,087",
" ","2841  ","台開            ","1,045,000","205,000","840,000",
" ","2313  ","華通            ","3,816,000","2,982,000","834,000",
" ","2889  ","國票金          ","1,872,000","1,082,000","790,000",
" ","1210  ","大成            ","1,574,000","799,000","775,000",
