"106年08月18日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","6116  ","彩晶            ","35,946,000","11,372,000","24,574,000",
" ",="00677U","富邦VIX         ","21,687,000","101,000","21,586,000",
" ","2344  ","華邦電          ","28,245,000","7,232,000","21,013,000",
" ","2610  ","華航            ","24,771,000","7,493,000","17,278,000",
" ","2603  ","長榮            ","13,936,000","4,580,460","9,355,540",
" ",="00637L","元大滬深300正2  ","5,776,000","250,000","5,526,000",
" ","2324  ","仁寶            ","9,212,000","4,345,000","4,867,000",
" ",="00633L","富邦上証正2     ","4,604,000","2,000","4,602,000",
" ","2609  ","陽明            ","4,722,000","312,672","4,409,328",
" ","1312  ","國喬            ","5,435,000","1,587,733","3,847,267",
" ","2618  ","長榮航          ","8,110,000","4,796,000","3,314,000",
" ","2303  ","聯電            ","12,692,000","9,389,931","3,302,069",
" ","2383  ","台光電          ","3,582,000","1,204,000","2,378,000",
" ","2412  ","中華電          ","3,471,000","1,182,299","2,288,701",
" ","3005  ","神基            ","2,993,000","856,000","2,137,000",
" ","8039  ","台虹            ","1,970,158","94,000","1,876,158",
" ","1605  ","華新            ","3,406,000","1,531,926","1,874,074",
" ","3006  ","晶豪科          ","1,745,000","88,000","1,657,000",
" ","1262  ","綠悅-KY         ","2,421,000","778,500","1,642,500",
" ","2633  ","台灣高鐵        ","2,619,000","1,085,000","1,534,000",
" ","1303  ","南亞            ","4,234,000","2,704,834","1,529,166",
" ","1216  ","統一            ","3,720,000","2,285,991","1,434,009",
" ","2615  ","萬海            ","1,800,000","559,000","1,241,000",
"*","2356  ","英業達          ","7,843,000","6,606,931","1,236,069",
" ","1301  ","台塑            ","2,515,000","1,433,648","1,081,352",
" ","2345  ","智邦            ","1,706,000","631,000","1,075,000",
" ","3036  ","文曄            ","1,181,000","255,000","926,000",
" ","2328  ","廣宇            ","930,000","113,000","817,000",
" ",="00635U","元大S&P黃金     ","799,000","0","799,000",
"*","2421  ","建準            ","2,746,000","1,954,421","791,579",
" ","1712  ","興農            ","828,000","58,000","770,000",
" ","3504  ","揚明光          ","1,053,000","304,000","749,000",
" ","2448  ","晶電            ","1,976,000","1,282,000","694,000",
" ","1504  ","東元            ","1,994,000","1,303,000","691,000",
" ","2347  ","聯強            ","2,054,000","1,378,000","676,000",
"*","4938  ","和碩            ","3,663,000","3,027,517","635,483",
" ","2464  ","盟立            ","673,000","55,000","618,000",
" ","3596  ","智易            ","856,000","260,000","596,000",
" ","1907  ","永豐餘          ","1,046,000","480,000","566,000",
" ","2401  ","凌陽            ","1,146,000","584,000","562,000",
" ","6131  ","悠克            ","557,000","2,000","555,000",
" ","2444  ","友旺            ","587,000","68,000","519,000",
" ","4414  ","如興            ","774,294","256,000","518,294",
" ","6251  ","定穎            ","549,000","33,000","516,000",
" ","6191  ","精成科          ","712,000","201,000","511,000",
" ","2376  ","技嘉            ","842,000","346,000","496,000",
" ",="0050  ","元大台灣50      ","466,103","0","466,103",
" ","2419  ","仲琦            ","483,000","28,000","455,000",
" ","5388  ","中磊            ","500,000","48,000","452,000",
" ","8112  ","至上            ","925,000","477,000","448,000",
" ","3673  ","TPK-KY          ","1,482,181","1,042,000","440,181",
"*","2308  ","台達電          ","1,862,500","1,472,000","390,500",
" ","2605  ","新興            ","435,000","67,000","368,000",
" ","3041  ","揚智            ","892,000","531,000","361,000",
" ","2812  ","台中銀          ","1,668,828","1,321,000","347,828",
" ","3443  ","創意            ","463,000","133,000","330,000",
" ","2428  ","興勤            ","460,000","140,000","320,000",
" ","2104  ","中橡            ","565,000","249,000","316,000",
" ","6215  ","和椿            ","334,000","18,000","316,000",
" ","1507  ","永大            ","376,000","70,000","306,000",
" ","1217  ","愛之味          ","338,000","34,000","304,000",
" ","1582  ","信錦            ","315,000","17,000","298,000",
" ","2534  ","宏盛            ","397,000","104,000","293,000",
" ",="00655L","國泰中國A50正2  ","268,000","0","268,000",
" ","1305  ","華夏            ","646,000","392,000","254,000",
" ","6271  ","同欣電          ","338,000","84,000","254,000",
" ","4915  ","致伸            ","572,000","329,000","243,000",
" ",="006206","元大上證50      ","233,000","0","233,000",
" ","2385  ","群光            ","352,000","139,000","213,000",
" ","3035  ","智原            ","795,000","597,000","198,000",
" ","1708  ","東鹼            ","381,000","188,000","193,000",
" ","4960  ","奇美材          ","299,000","109,000","190,000",
" ","1227  ","佳格            ","371,000","183,000","188,000",
" ","2612  ","中航            ","298,000","116,000","182,000",
" ","2515  ","中工            ","319,000","140,000","179,000",
" ","2467  ","志聖            ","238,000","60,000","178,000",
" ","2475  ","華映            ","175,000","100","174,900",
" ","2472  ","立隆電          ","201,000","31,000","170,000",
" ","2849  ","安泰銀          ","277,000","109,000","168,000",
" ","910801","金衛-DR         ","168,000","0","168,000",
" ","1527  ","鑽全            ","219,000","54,000","165,000",
" ","8429  ","金麗-KY         ","205,000","41,000","164,000",
" ","2845  ","遠東銀          ","445,000","283,000","162,000",
" ","3017  ","奇鋐            ","264,000","104,000","160,000",
" ","1457  ","宜進            ","149,000","14,000","135,000",
" ","2486  ","一詮            ","338,000","209,000","129,000",
" ","4108  ","懷特            ","169,000","44,000","125,000",
" ","3346  ","麗清            ","251,000","127,000","124,000",
" ","1515  ","力山            ","263,000","144,000","119,000",
" ","2359  ","所羅門          ","181,000","62,000","119,000",
" ","6282  ","康舒            ","252,000","134,000","118,000",
" ","9924  ","福興            ","269,000","158,000","111,000",
" ","2338  ","光罩            ","196,000","87,000","109,000",
" ","1229  ","聯華            ","263,000","157,000","106,000",
" ","5871  ","中租-KY         ","1,211,000","1,105,200","105,800",
" ","4934  ","太極            ","153,000","49,000","104,000",
" ","5521  ","工信            ","168,000","66,000","102,000",
" ",="03980P","麗豐元大72售02  ","100,000","0","100,000",
" ",="060391","可成元大6B購06  ","100,000","0","100,000",
" ","1536  ","和大            ","562,077","464,000","98,077",
" ","1904  ","正隆            ","1,211,000","1,114,000","97,000",
" ","3044  ","健鼎            ","814,000","717,650","96,350",
" ","2601  ","益航            ","229,000","135,000","94,000",
" ","2327  ","國巨            ","1,058,000","967,652","90,348",
" ","1702  ","南僑            ","183,000","96,000","87,000",
" ","3708  ","上緯投控        ","88,000","6,000","82,000",
" ","2340  ","光磊            ","224,000","143,000","81,000",
" ","8374  ","羅昇            ","314,000","236,000","78,000",
" ","3528  ","安馳            ","81,000","4,000","77,000",
" ","2106  ","建大            ","215,000","141,000","74,000",
" ","3014  ","聯陽            ","110,000","36,000","74,000",
" ","4943  ","康控-KY         ","90,000","18,000","72,000",
" ","3312  ","弘憶股          ","96,000","25,000","71,000",
" ","4148  ","全宇生技-KY     ","78,000","7,000","71,000",
" ","3454  ","晶睿            ","104,000","33,004","70,996",
" ","1568  ","倉佑            ","137,000","67,000","70,000",
" ","2457  ","飛宏            ","110,000","40,000","70,000",
" ","2616  ","山隆            ","81,000","11,000","70,000",
" ","2436  ","偉詮電          ","98,000","29,000","69,000",
" ","2461  ","光群雷          ","71,000","2,000","69,000",
" ","2617  ","台航            ","162,000","95,000","67,000",
" ","1460  ","宏遠            ","87,000","21,000","66,000",
" ","3450  ","聯鈞            ","453,000","388,000","65,000",
" ","9921  ","巨大            ","293,000","228,000","65,000",
" ","1612  ","宏泰            ","94,000","32,000","62,000",
" ","9911  ","櫻花            ","104,000","47,000","57,000",
" ","1463  ","強盛            ","90,000","35,000","55,000",
" ","1806  ","冠軍            ","59,000","4,000","55,000",
" ","2739  ","寒舍            ","56,000","2,000","54,000",
" ","2731  ","雄獅            ","69,000","16,000","53,000",
" ","2851  ","中再保          ","74,000","21,000","53,000",
" ","8213  ","志超            ","147,000","95,000","52,000",
" ","1589  ","永冠-KY         ","96,000","45,728","50,272",
" ",="063777","GIS統一71購05   ","50,000","0","50,000",
" ","2208  ","台船            ","118,000","69,000","49,000",
" ","4935  ","茂林-KY         ","59,000","10,000","49,000",
" ","2908  ","特力            ","159,000","111,000","48,000",
" ","8341  ","日友            ","124,000","76,000","48,000",
" ","2841  ","台開            ","82,000","36,000","46,000",
" ","1309  ","台達化          ","80,000","35,000","45,000",
" ","1475  ","本盟            ","44,000","0","44,000",
" ","1783  ","和康生          ","44,000","0","44,000",
" ",="00683L","元大美元指數正2 ","43,000","0","43,000",
" ","3257  ","虹冠電          ","46,000","3,000","43,000",
" ","3413  ","京鼎            ","83,000","41,000","42,000",
" ","1231  ","聯華食          ","57,000","16,000","41,000",
" ","1447  ","力鵬            ","105,000","64,000","41,000",
" ","2355  ","敬鵬            ","217,000","176,000","41,000",
" ","3653  ","健策            ","94,000","53,000","41,000",
" ","6202  ","盛群            ","122,000","81,000","41,000",
" ",="03257P","友達永豐6B售03  ","40,000","0","40,000",
" ","3535  ","晶彩科          ","53,000","13,000","40,000",
" ","1809  ","中釉            ","52,000","14,000","38,000",
" ","2431  ","聯昌            ","45,000","7,000","38,000",
" ","3010  ","華立            ","72,000","34,000","38,000",
" ","4106  ","雃博            ","40,000","2,000","38,000",
" ","2480  ","敦陽科          ","44,000","7,000","37,000",
" ","2547  ","日勝生          ","80,000","43,000","37,000",
" ",="00659R","國泰日本反1     ","36,000","0","36,000",
" ","1414  ","東和            ","41,000","5,000","36,000",
" ","2723  ","美食-KY         ","111,000","75,050","35,950",
" ",="057727","日友群益69購03  ","35,000","0","35,000",
" ","4722  ","國精化          ","36,000","1,000","35,000",
"*","6415  ","矽力-KY         ","151,000","116,000","35,000",
" ",="00636 ","國泰中國A50     ","208,000","174,000","34,000",
" ",="00646 ","元大S&P500      ","36,000","2,000","34,000",
" ","2332  ","友訊            ","136,000","102,000","34,000",
" ","1714  ","和桐            ","128,000","96,000","32,000",
" ","1810  ","和成            ","42,000","11,000","31,000",
" ","2867  ","三商壽          ","412,000","381,000","31,000",
" ",="058598","華航富邦6A購01  ","30,000","0","30,000",
" ",="061059","巨騰元大6C購01  ","30,000","0","30,000",
" ","1477  ","聚陽            ","110,000","80,000","30,000",
" ","2850  ","新產            ","57,000","27,000","30,000",
" ","3432  ","台端            ","33,000","3,000","30,000",
" ","2414  ","精技            ","29,000","0","29,000",
" ",="00662 ","富邦NASDAQ      ","28,000","0","28,000",
" ","2430  ","燦坤            ","33,000","5,000","28,000",
" ","2456  ","奇力新          ","114,000","86,000","28,000",
" ","2530  ","華建            ","28,000","0","28,000",
" ","2816  ","旺旺保          ","30,000","2,000","28,000",
" ","1108  ","幸福            ","27,000","0","27,000",
" ","2392  ","正崴            ","175,000","148,000","27,000",
" ","3048  ","益登            ","57,000","30,000","27,000",
" ","8011  ","台通            ","54,000","27,000","27,000",
" ","4916  ","事欣科          ","43,000","16,001","26,999",
" ","2228  ","劍麟            ","38,000","12,000","26,000",
" ","3130  ","一零四          ","29,000","3,000","26,000",
" ","1538  ","正峰新          ","27,000","2,000","25,000",
" ","1817  ","凱撒衛          ","28,000","3,000","25,000",
" ","3025  ","星通            ","40,000","15,000","25,000",
" ","6139  ","亞翔            ","109,000","84,000","25,000",
" ","3561  ","昇陽光電        ","107,000","83,000","24,000",
" ","4137  ","麗豐-KY         ","166,000","142,000","24,000",
" ","2415  ","錩新            ","64,000","41,000","23,000",
" ","3406  ","玉晶光          ","276,000","253,000","23,000",
" ","1517  ","利奇            ","32,000","10,000","22,000",
" ","3028  ","增你強          ","23,000","1,000","22,000",
" ","3167  ","大量            ","45,000","23,000","22,000",
" ","6177  ","達麗            ","117,000","95,000","22,000",
" ","1337  ","再生-KY         ","36,000","15,000","21,000",
" ","3026  ","禾伸堂          ","95,000","74,000","21,000",
" ","3296  ","勝德            ","41,000","20,000","21,000",
" ","3437  ","榮創            ","91,000","70,000","21,000",
" ","2884  ","玉山金          ","3,123,074","3,103,000","20,074",
" ",="03258P","群創永豐6B售04  ","20,000","0","20,000",
" ",="03266P","可成統一6B售09  ","20,000","0","20,000",
" ",="058500","榮化元大71購03  ","20,000","0","20,000",
" ",="059223","群創群益6A購04  ","20,000","0","20,000",
" ",="059323","群創永豐6B購03  ","20,000","0","20,000",
" ",="059440","友達富邦6B購02  ","20,000","0","20,000",
" ",="061023","巨騰中信6C購01  ","20,000","0","20,000",
" ",="062336","GIS中信71購01   ","20,000","0","20,000",
" ",="062752","長榮永豐71購01  ","20,000","0","20,000",
" ",="063338","GIS永豐71購04   ","20,000","0","20,000",
" ",="063820","GIS永豐71購06   ","20,000","0","20,000",
" ",="063894","GIS國泰71購02   ","20,000","0","20,000",
" ","5533  ","皇鼎            ","23,000","3,000","20,000",
" ","4119  ","旭富            ","69,000","50,000","19,000",
" ","4133  ","亞諾法          ","22,000","3,000","19,000",
" ","2115  ","六暉-KY         ","20,000","2,000","18,000",
" ","8072  ","陞泰            ","20,000","2,000","18,000",
" ","1726  ","永記            ","48,000","31,000","17,000",
" ",="03354P","友達元大6C售03  ","15,000","0","15,000",
" ",="057738","彩晶元大6C購01  ","15,000","0","15,000",
" ","1730  ","花仙子          ","19,000","4,000","15,000",
" ","2017  ","官田鋼          ","14,000","0","14,000",
" ","2642  ","宅配通          ","19,000","5,000","14,000",
" ","6278  ","台表科          ","197,000","183,000","14,000",
" ","6414  ","樺漢            ","50,000","36,000","14,000",
" ","1417  ","嘉裕            ","13,000","0","13,000",
" ","2008  ","高興昌          ","25,000","12,000","13,000",
" ","6531  ","愛普            ","19,000","6,000","13,000",
" ","2020  ","美亞            ","12,000","0","12,000",
" ","2459  ","敦吉            ","15,000","3,000","12,000",
" ","2911  ","麗嬰房          ","31,000","19,000","12,000",
" ","3015  ","全漢            ","22,000","10,000","12,000",
" ","3149  ","正達            ","20,000","8,000","12,000",
" ","6201  ","亞弘電          ","15,000","3,000","12,000",
" ","6243  ","迅杰            ","12,000","0","12,000",
" ","6605  ","帝寶            ","24,000","12,000","12,000",
" ","9935  ","慶豐富          ","12,000","0","12,000",
" ","2497  ","怡利電          ","23,000","12,000","11,000",
" ","3694  ","海華            ","14,000","3,000","11,000",
" ","4141  ","龍燈-KY         ","17,000","6,000","11,000",
" ","6136  ","富爾特          ","18,000","7,000","11,000",
" ",="04546P","致伸康和72售01  ","10,000","0","10,000",
" ",="058872","華航日盛6A購01  ","10,000","0","10,000",
" ",="062837","長榮中信71購01  ","10,000","0","10,000",
" ",="063653","台灣50台新72購01","10,000","0","10,000",
" ",="06560P","美律國泰6A售01  ","10,000","0","10,000",
" ",="08998P","富邦金凱基6A售06","10,000","0","10,000",
" ","6164  ","華興            ","12,000","2,000","10,000",
" ","8480  ","泰昇-KY         ","12,000","2,000","10,000",
" ","1452  ","宏益            ","52,000","43,000","9,000",
" ","2537  ","聯上發          ","16,000","7,000","9,000",
" ","2705  ","六福            ","22,000","13,000","9,000",
" ","6281  ","全國電          ","16,000","7,000","9,000",
" ",="006207","FH滬深          ","8,000","0","8,000",
" ","1533  ","車王電          ","9,000","1,000","8,000",
" ","2528  ","皇普            ","13,000","5,000","8,000",
" ","5234  ","達興材料        ","15,000","7,000","8,000",
" ",="00668 ","國泰美國道瓊    ","7,000","0","7,000",
" ","1104  ","環泥            ","86,000","79,000","7,000",
" ","2427  ","三商電          ","23,000","16,000","7,000",
" ","3004  ","豐達科          ","12,000","5,000","7,000",
" ","3055  ","蔚華科          ","76,000","69,000","7,000",
" ","6184  ","大豐電          ","13,000","6,000","7,000",
" ",="03319P","綠悅群益6B售04  ","6,000","0","6,000",
" ",="03947P","彩晶元大6C售03  ","6,000","0","6,000",
" ","1446  ","宏和            ","8,000","2,000","6,000",
" ","1521  ","大億            ","11,000","5,000","6,000",
" ","3024  ","憶聲            ","51,000","45,000","6,000",
" ","3338  ","泰碩            ","6,000","0","6,000",
" ","4999  ","鑫禾            ","9,000","3,000","6,000",
" ","8454  ","富邦媒          ","56,000","50,000","6,000",
" ",="00699R","元大美債7-10反1 ","5,000","0","5,000",
" ",="03824P","長榮元富71售02  ","5,000","0","5,000",
" ","1233  ","天仁            ","13,000","8,000","5,000",
" ","1472  ","三洋紡          ","6,000","1,000","5,000",
" ","1526  ","日馳            ","5,000","0","5,000",
" ","2358  ","廷鑫            ","10,000","5,000","5,000",
" ","2465  ","麗臺            ","40,000","35,000","5,000",
" ","3305  ","昇貿            ","6,000","1,000","5,000",
" ","8201  ","無敵            ","6,000","1,000","5,000",
" ","8249  ","菱光            ","22,000","17,000","5,000",
" ","910322","康師傅-DR       ","13,000","8,000","5,000",
" ","911619","耀傑-DR         ","5,000","0","5,000",
" ","912000","晨訊科-DR       ","5,000","0","5,000",
" ",="03041P","台積電元大6A售07","4,000","0","4,000",
" ","1506  ","正道            ","7,000","3,000","4,000",
" ","2483  ","百容            ","4,000","0","4,000",
" ","5484  ","慧友            ","9,000","5,000","4,000",
" ","6197  ","佳必琪          ","50,000","46,000","4,000",
" ","9906  ","欣巴巴          ","6,000","2,000","4,000",
" ",="061812","台灣50日盛73購02","3,000","0","3,000",
" ","1732  ","毛寶            ","3,000","0","3,000",
" ","2453  ","凌群            ","4,000","1,000","3,000",
" ","3591  ","艾笛森          ","3,000","0","3,000",
" ",="00643 ","群益深証中小    ","2,000","0","2,000",
" ","1339  ","昭輝            ","4,000","2,000","2,000",
" ","1467  ","南緯            ","6,000","4,000","2,000",
" ","1525  ","江申            ","4,000","2,000","2,000",
" ","1773  ","勝一            ","7,000","5,000","2,000",
" ","6165  ","捷泰            ","10,000","8,000","2,000",
" ","8463  ","潤泰材          ","4,000","2,000","2,000",
" ",="00698L","元大美債7-10正2 ","1,000","0","1,000",
" ","1256  ","鮮活果汁-KY     ","1,000","0","1,000",
" ","1474  ","弘裕            ","2,000","1,000","1,000",
" ","2069  ","運錩            ","15,000","14,000","1,000",
" ","2114  ","鑫永銓          ","1,000","0","1,000",
" ","3027  ","盛達            ","4,000","3,000","1,000",
" ","4545  ","銘鈺            ","4,000","3,000","1,000",
" ","4807  ","日成-KY         ","3,000","2,000","1,000",
" ","5284  ","jpp-KY          ","2,000","1,000","1,000",
" ","6205  ","詮欣            ","7,000","6,000","1,000",
" ","6431  ","光麗-KY         ","1,000","0","1,000",
" ",="0056  ","元大高股息      ","116","0","116",
" ","3481  ","群創            ","4,712,000","17,470,685","-12,758,685",
" ","2409  ","友達            ","5,276,000","15,757,393","-10,481,393",
" ","2888  ","新光金          ","3,800,000","13,621,000","-9,821,000",
" ","3231  ","緯創            ","4,054,154","11,440,743","-7,386,589",
"*","2330  ","台積電          ","6,255,000","12,742,641","-6,487,641",
" ","2823  ","中壽            ","14,529,000","20,755,000","-6,226,000",
" ","2882  ","國泰金          ","1,659,000","7,831,579","-6,172,579",
"*","2317  ","鴻海            ","13,576,500","18,941,397","-5,364,897",
" ","2883  ","開發金          ","6,428,000","11,345,000","-4,917,000",
" ","2885  ","元大金          ","5,261,000","9,976,000","-4,715,000",
" ","2880  ","華南金          ","2,183,850","6,831,776","-4,647,926",
" ","8150  ","南茂            ","331,000","4,593,720","-4,262,720",
" ","2002  ","中鋼            ","1,474,000","5,496,204","-4,022,204",
" ","2890  ","永豐金          ","686,000","4,476,300","-3,790,300",
