"106年05月24日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","53,015,000","30,189,000","22,826,000",
" ","2303  ","聯電            ","15,332,000","4,889,000","10,443,000",
"*","2891  ","中信金          ","21,557,118","11,246,013","10,311,105",
" ","2885  ","元大金          ","12,041,000","3,083,713","8,957,287",
" ","2337  ","旺宏            ","8,022,000","1,284,000","6,738,000",
" ","5871  ","中租-KY         ","6,254,666","810,000","5,444,666",
" ","3231  ","緯創            ","7,606,205","2,909,733","4,696,472",
" ","2890  ","永豐金          ","6,453,465","2,809,000","3,644,465",
" ","2382  ","廣達            ","6,799,362","4,003,843","2,795,519",
" ","2353  ","宏碁            ","4,166,000","1,383,000","2,783,000",
" ",="00672L","元大S&P原油正2  ","2,701,000","1,000","2,700,000",
" ","1301  ","台塑            ","3,912,019","1,454,000","2,458,019",
" ","1216  ","統一            ","4,431,901","2,035,236","2,396,665",
" ","3706  ","神達            ","3,110,000","799,000","2,311,000",
" ","2886  ","兆豐金          ","4,857,631","2,563,384","2,294,247",
" ","2347  ","聯強            ","2,673,977","521,759","2,152,218",
" ","1314  ","中石化          ","2,546,000","471,816","2,074,184",
" ",="00637L","元大滬深300正2  ","4,515,000","2,445,000","2,070,000",
" ","2812  ","台中銀          ","2,003,000","95,000","1,908,000",
" ",="00633L","富邦上証正2     ","4,046,000","2,334,000","1,712,000",
" ","2325  ","矽品            ","4,265,000","2,623,000","1,642,000",
" ","6456  ","GIS-KY          ","2,279,000","809,689","1,469,311",
" ","2002  ","中鋼            ","9,432,987","7,972,000","1,460,987",
" ","6505  ","台塑化          ","2,263,365","833,000","1,430,365",
" ","8150  ","南茂            ","3,407,000","1,977,000","1,430,000",
" ","4906  ","正文            ","2,597,000","1,168,000","1,429,000",
" ",="00642U","元大S&P石油     ","1,423,000","4,000","1,419,000",
"*","2317  ","鴻海            ","10,562,609","9,173,274","1,389,335",
" ","2345  ","智邦            ","1,989,000","631,000","1,358,000",
"*","2454  ","聯發科          ","9,624,071","8,282,182","1,341,889",
" ","2314  ","台揚            ","2,492,000","1,217,000","1,275,000",
" ","1210  ","大成            ","1,233,000","60,000","1,173,000",
" ","2014  ","中鴻            ","1,638,000","475,933","1,162,067",
" ","2504  ","國產            ","1,161,000","116,000","1,045,000",
" ","2449  ","京元電子        ","3,259,000","2,250,000","1,009,000",
" ","2912  ","統一超          ","2,363,479","1,386,000","977,479",
" ","2408  ","南亞科          ","3,758,090","2,781,000","977,090",
" ","1303  ","南亞            ","1,783,290","823,000","960,290",
" ","2455  ","全新            ","919,250","11,000","908,250",
" ","6176  ","瑞儀            ","1,492,000","610,206","881,794",
" ","6196  ","帆宣            ","1,059,000","216,000","843,000",
" ","2458  ","義隆            ","1,019,000","230,000","789,000",
" ","2023  ","燁輝            ","2,067,000","1,282,818","784,182",
" ","1718  ","中纖            ","818,000","69,000","749,000",
" ","2444  ","友旺            ","838,000","90,000","748,000",
" ","2845  ","遠東銀          ","742,000","30,000","712,000",
