"106年06月20日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","27,355,803","5,231,570","22,124,233",
" ","3481  ","群創            ","21,654,527","4,237,000","17,417,527",
" ","2337  ","旺宏            ","31,969,963","20,178,000","11,791,963",
" ","2891  ","中信金          ","9,692,815","2,830,000","6,862,815",
" ","8112  ","至上            ","6,944,000","339,000","6,605,000",
" ","6116  ","彩晶            ","7,602,000","1,435,000","6,167,000",
"*","2317  ","鴻海            ","16,793,854","11,314,398","5,479,456",
" ","2303  ","聯電            ","6,801,536","1,396,500","5,405,036",
" ","2881  ","富邦金          ","6,730,141","1,798,412","4,931,729",
" ","2449  ","京元電子        ","6,080,000","1,327,000","4,753,000",
" ","2886  ","兆豐金          ","6,077,968","1,713,652","4,364,316",
" ","2888  ","新光金          ","13,825,600","9,598,569","4,227,031",
" ","2603  ","長榮            ","5,186,000","985,000","4,201,000",
" ","2892  ","第一金          ","7,072,216","3,249,289","3,822,927",
" ","3231  ","緯創            ","5,094,000","1,349,000","3,745,000",
" ","4938  ","和碩            ","5,575,900","2,309,417","3,266,483",
"*","2408  ","南亞科          ","4,925,000","1,912,000","3,013,000",
"*","5871  ","中租-KY         ","4,363,108","1,507,800","2,855,308",
" ","2887  ","台新金          ","4,111,234","1,533,000","2,578,234",
"*","2454  ","聯發科          ","5,174,000","2,782,470","2,391,530",
" ","2371  ","大同            ","2,818,000","581,000","2,237,000",
" ","2883  ","開發金          ","4,525,000","2,562,291","1,962,709",
" ","3044  ","健鼎            ","1,820,000","318,000","1,502,000",
" ","2801  ","彰銀            ","1,985,000","508,000","1,477,000",
" ","2325  ","矽品            ","1,979,000","573,000","1,406,000",
" ","2356  ","英業達          ","5,892,000","4,529,000","1,363,000",
" ","2610  ","華航            ","2,666,000","1,407,000","1,259,000",
" ","2002  ","中鋼            ","3,682,016","2,558,000","1,124,016",
" ","6239  ","力成            ","1,529,000","527,000","1,002,000",
" ","2313  ","華通            ","2,779,000","1,819,000","960,000",
" ","2812  ","台中銀          ","950,000","52,000","898,000",
" ","3576  ","新日光          ","1,218,000","386,000","832,000",
" ","2890  ","永豐金          ","6,826,000","6,025,000","801,000",
" ","1902  ","台紙            ","786,000","92,000","694,000",
" ","1452  ","宏益            ","729,000","46,000","683,000",
" ","2383  ","台光電          ","1,107,068","450,000","657,068",
" ","2439  ","美律            ","1,403,000","790,000","613,000",
" ","5305  ","敦南            ","845,000","242,000","603,000",
" ","3653  ","健策            ","622,000","26,000","596,000",
" ","910801","金衛-DR         ","591,000","0","591,000",
" ","2889  ","國票金          ","674,599","109,000","565,599",
" ",="006205","富邦上証        ","550,000","4,000","546,000",
" ","2421  ","建準            ","791,000","250,000","541,000",
" ","1527  ","鑽全            ","573,000","62,000","511,000",
" ","2633  ","台灣高鐵        ","1,217,000","711,000","506,000",
" ","1215  ","卜蜂            ","996,000","515,000","481,000",
" ","2404  ","漢唐            ","650,000","175,687","474,313",
" ","3673  ","TPK-KY          ","821,000","346,938","474,062",
" ","3450  ","聯鈞            ","501,000","28,000","473,000",
" ","2412  ","中華電          ","972,272","509,000","463,272",
" ",="00677U","富邦VIX         ","613,000","171,000","442,000",
" ","5388  ","中磊            ","577,000","138,000","439,000",
"*","2308  ","台達電          ","2,791,000","2,365,000","426,000",
" ","2823  ","中壽            ","2,648,436","2,233,021","415,415",
" ",="0050  ","元大台灣50      ","406,000","0","406,000",
" ","6176  ","瑞儀            ","655,000","267,000","388,000",
" ","2419  ","仲琦            ","458,000","100,000","358,000",
" ","2401  ","凌陽            ","931,000","580,000","351,000",
" ","1715  ","萬洲            ","410,000","63,000","347,000",
" ","2405  ","浩鑫            ","348,000","2,000","346,000",
" ","3380  ","明泰            ","995,000","656,000","339,000",
" ","3514  ","昱晶            ","449,000","112,000","337,000",
" ","2464  ","盟立            ","425,000","98,000","327,000",
" ","4984  ","科納-KY         ","321,000","9,000","312,000",
"*","2382  ","廣達            ","4,197,000","3,909,846","287,154",
" ","1467  ","南緯            ","323,000","61,000","262,000",
" ","1312  ","國喬            ","1,367,000","1,110,821","256,179",
" ","2206  ","三陽工業        ","263,000","8,000","255,000",
" ","1560  ","中砂            ","325,000","78,000","247,000",
" ","2601  ","益航            ","664,000","422,068","241,932",
" ","2912  ","統一超          ","332,016","106,000","226,016",
" ","1476  ","儒鴻            ","277,000","54,000","223,000",
" ","1101  ","台泥            ","1,212,000","992,000","220,000",
" ",="0061  ","元大寶滬深      ","220,000","1,000","219,000",
" ","2845  ","遠東銀          ","285,000","73,000","212,000",
" ","2485  ","兆赫            ","227,000","22,000","205,000",
" ","2913  ","農林            ","241,000","37,000","204,000",
" ","2031  ","新光鋼          ","211,000","10,000","201,000",
" ","4904  ","遠傳            ","1,643,904","1,444,000","199,904",
" ","6412  ","群電            ","428,000","229,000","199,000",
" ",="00632R","元大台灣50反1   ","597,000","400,000","197,000",
" ","3682  ","亞太電          ","246,000","49,000","197,000",
" ","1305  ","華夏            ","420,000","225,000","195,000",
" ","3035  ","智原            ","519,000","327,000","192,000",
" ","6414  ","樺漢            ","234,000","51,000","183,000",
" ","3698  ","隆達            ","284,000","109,000","175,000",
" ","2376  ","技嘉            ","685,000","511,031","173,969",
" ","1522  ","堤維西          ","202,000","29,000","173,000",
" ","2006  ","東和鋼鐵        ","190,000","25,000","165,000",
" ","9136  ","巨騰-DR         ","199,000","34,000","165,000",
" ","3376  ","新日興          ","427,000","277,000","150,000",
" ","2548  ","華固            ","353,000","214,000","139,000",
" ","8429  ","金麗-KY         ","156,899","18,000","138,899",
" ","2316  ","楠梓電          ","156,000","18,000","138,000",
" ","2357  ","華碩            ","539,056","404,098","134,958",
" ","2373  ","震旦行          ","153,000","19,047","133,953",
" ","1507  ","永大            ","192,000","61,000","131,000",
"*","1504  ","東元            ","1,166,000","1,036,000","130,000",
" ","1512  ","瑞利            ","234,000","109,000","125,000",
" ","9939  ","宏全            ","790,000","668,611","121,389",
"*","2347  ","聯強            ","1,323,000","1,203,906","119,094",
" ","1802  ","台玻            ","230,000","113,000","117,000",
" ","5522  ","遠雄            ","215,000","100,000","115,000",
" ","2201  ","裕隆            ","150,000","38,000","112,000",
" ","2489  ","瑞軒            ","163,000","54,000","109,000",
" ","3037  ","欣興            ","549,000","440,000","109,000",
