"106年06月13日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","5264  ","鎧勝-KY         ","5,406,000","1,236,290","4,169,710",
" ","2633  ","台灣高鐵        ","4,602,000","1,244,000","3,358,000",
" ","2371  ","大同            ","5,918,000","3,216,000","2,702,000",
" ","1902  ","台紙            ","3,503,000","848,000","2,655,000",
" ","2886  ","兆豐金          ","6,095,540","4,049,300","2,046,240",
" ","2885  ","元大金          ","3,297,000","1,298,000","1,999,000",
" ","5871  ","中租-KY         ","2,439,330","540,000","1,899,330",
" ","5880  ","合庫金          ","1,853,390","338,630","1,514,760",
" ","2303  ","聯電            ","9,780,000","8,288,000","1,492,000",
" ","2347  ","聯強            ","1,740,000","276,814","1,463,186",
" ","2891  ","中信金          ","6,782,001","5,382,744","1,399,257",
" ","1402  ","遠東新          ","1,840,010","571,549","1,268,461",
" ","2412  ","中華電          ","1,643,000","421,557","1,221,443",
" ","2421  ","建準            ","1,936,000","727,000","1,209,000",
" ","8112  ","至上            ","1,395,000","213,000","1,182,000",
" ","2014  ","中鴻            ","1,431,000","252,000","1,179,000",
" ","3030  ","德律            ","1,238,000","107,000","1,131,000",
" ","3545  ","敦泰            ","1,531,000","420,561","1,110,439",
" ","2618  ","長榮航          ","2,990,000","1,899,184","1,090,816",
" ","3044  ","健鼎            ","1,548,000","482,868","1,065,132",
" ","1909  ","榮成            ","2,084,000","1,049,441","1,034,559",
" ","2890  ","永豐金          ","3,579,000","2,583,000","996,000",
" ","2002  ","中鋼            ","2,453,000","1,462,000","991,000",
" ",="00632R","元大台灣50反1   ","957,000","0","957,000",
" ","2841  ","台開            ","922,000","9,000","913,000",
" ","2812  ","台中銀          ","941,000","35,000","906,000",
" ","6116  ","彩晶            ","3,457,000","2,558,000","899,000",
" ","2801  ","彰銀            ","2,831,000","1,945,780","885,220",
" ","2892  ","第一金          ","5,306,040","4,448,679","857,361",
" ","1715  ","萬洲            ","862,000","35,000","827,000",
" ","2458  ","義隆            ","1,455,000","662,000","793,000",
" ","3576  ","新日光          ","794,000","1,000","793,000",
" ","6412  ","群電            ","1,194,000","433,000","761,000",
" ","3037  ","欣興            ","1,406,000","645,922","760,078",
" ",="006205","富邦上証        ","748,000","0","748,000",
" ","2481  ","強茂            ","693,000","18,000","675,000",
" ","2383  ","台光電          ","1,100,000","466,665","633,335",
" ","3019  ","亞光            ","1,357,000","774,000","583,000",
" ","2889  ","國票金          ","532,000","8,000","524,000",
" ","2809  ","京城銀          ","853,000","345,000","508,000",
" ","9904  ","寶成            ","1,655,000","1,171,745","483,255",
" ","1477  ","聚陽            ","614,000","141,000","473,000",
" ","6269  ","台郡            ","867,000","405,099","461,901",
"*","1216  ","統一            ","4,920,000","4,469,000","451,000",
" ","1227  ","佳格            ","655,000","235,000","420,000",
" ","6456  ","GIS-KY          ","1,276,000","881,594","394,406",
" ","9902  ","台火            ","379,000","0","379,000",
" ","3035  ","智原            ","440,000","68,000","372,000",
"*","1504  ","東元            ","1,742,000","1,377,000","365,000",
" ","8016  ","矽創            ","705,000","343,000","362,000",
" ","4938  ","和碩            ","1,834,000","1,479,872","354,128",
" ","2535  ","達欣工          ","415,000","69,000","346,000",
" ","2204  ","中華            ","701,000","366,000","335,000",
" ","2103  ","台橡            ","591,000","264,000","327,000",
" ","2820  ","華票            ","377,000","54,000","323,000",
" ","2355  ","敬鵬            ","595,000","273,000","322,000",
" ","9935  ","慶豐富          ","322,000","12,000","310,000",
" ",="03285P","GIS國泰6B售04   ","300,000","0","300,000",
" ","4552  ","力達-KY         ","289,000","1,000","288,000",
" ","2031  ","新光鋼          ","304,000","36,000","268,000",
" ","2727  ","王品            ","317,000","51,400","265,600",
" ","4984  ","科納-KY         ","324,000","59,000","265,000",
" ",="006207","FH滬深          ","263,000","0","263,000",
" ","1476  ","儒鴻            ","409,000","155,000","254,000",
" ","2823  ","中壽            ","1,988,000","1,738,000","250,000",
" ","8039  ","台虹            ","258,000","8,000","250,000",
" ","6283  ","淳安            ","255,000","6,000","249,000",
" ","4426  ","利勤            ","263,000","19,000","244,000",
" ","2607  ","榮運            ","240,000","2,000","238,000",
" ","2441  ","超豐            ","602,000","376,000","226,000",
" ","3698  ","隆達            ","377,000","158,000","219,000",
" ","3042  ","晶技            ","400,000","187,000","213,000",
" ","6005  ","群益證          ","208,000","3,000","205,000",
" ","1515  ","力山            ","242,000","40,000","202,000",
" ","1522  ","堤維西          ","315,000","116,000","199,000",
" ","6285  ","啟碁            ","421,000","225,000","196,000",
" ","3059  ","華晶科          ","207,000","16,000","191,000",
" ",="00673R","元大S&P原油反1  ","184,000","0","184,000",
" ","1447  ","力鵬            ","239,000","56,000","183,000",
" ","3596  ","智易            ","218,000","44,000","174,000",
" ","9914  ","美利達          ","282,000","110,000","172,000",
" ","2207  ","和泰車          ","240,000","69,100","170,900",
" ","6192  ","巨路            ","176,000","12,000","164,000",
" ","2331  ","精英            ","360,000","200,000","160,000",
" ","2369  ","菱生            ","449,000","289,000","160,000",
" ","1308  ","亞聚            ","167,000","9,000","158,000",
