"106年08月11日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ",="00677U","富邦VIX         ","31,238,000","1,000,000","30,238,000",
"*","6116  ","彩晶            ","58,987,000","31,794,000","27,193,000",
" ","2303  ","聯電            ","60,385,000","40,781,431","19,603,569",
"*","2409  ","友達            ","68,252,000","57,814,000","10,438,000",
"*","2324  ","仁寶            ","17,384,000","9,075,000","8,309,000",
"*","2885  ","元大金          ","17,274,750","10,762,000","6,512,750",
"*","2891  ","中信金          ","24,483,103","18,822,000","5,661,103",
" ","2883  ","開發金          ","8,349,000","3,324,000","5,025,000",
"*","1312  ","國喬            ","17,560,000","14,003,572","3,556,428",
" ","3036  ","文曄            ","3,459,000","148,000","3,311,000",
" ","1605  ","華新            ","4,273,000","1,061,000","3,212,000",
"*","3481  ","群創            ","90,176,000","87,186,000","2,990,000",
" ","2603  ","長榮            ","3,909,000","959,000","2,950,000",
" ","2049  ","上銀            ","3,611,000","747,000","2,864,000",
" ",="00632R","元大台灣50反1   ","3,351,000","816,000","2,535,000",
"*","2344  ","華邦電          ","38,611,000","36,111,000","2,500,000",
" ","2031  ","新光鋼          ","2,413,000","219,000","2,194,000",
" ",="00673R","元大S&P原油反1  ","2,160,000","0","2,160,000",
" ","1314  ","中石化          ","3,839,000","1,805,000","2,034,000",
" ","1305  ","華夏            ","2,166,000","530,000","1,636,000",
" ","1710  ","東聯            ","1,715,000","244,000","1,471,000",
"*","6176  ","瑞儀            ","5,233,000","3,767,386","1,465,614",
" ","2377  ","微星            ","2,306,000","879,000","1,427,000",
"*","2881  ","富邦金          ","11,820,688","10,411,000","1,409,688",
" ","2345  ","智邦            ","2,173,000","806,000","1,367,000",
"*","2421  ","建準            ","3,256,000","1,953,000","1,303,000",
" ",="006205","富邦上証        ","1,242,000","11,000","1,231,000",
" ","2886  ","兆豐金          ","6,171,000","4,947,500","1,223,500",
" ","3035  ","智原            ","1,283,000","107,000","1,176,000",
" ",="006207","FH滬深          ","1,157,000","0","1,157,000",
" ","3443  ","創意            ","1,221,000","115,000","1,106,000",
" ","2633  ","台灣高鐵        ","1,648,000","587,000","1,061,000",
" ","2401  ","凌陽            ","1,303,000","337,000","966,000",
"*","2448  ","晶電            ","6,797,000","5,836,662","960,338",
" ","3682  ","亞太電          ","1,392,000","449,000","943,000",
"*","2439  ","美律            ","1,322,000","391,000","931,000",
" ","1215  ","卜蜂            ","1,999,000","1,160,053","838,947",
" ",="00641R","富邦日本反1     ","805,000","0","805,000",
"*","2408  ","南亞科          ","10,031,000","9,232,400","798,600",
" ","2481  ","強茂            ","787,000","30,000","757,000",
" ","2030  ","彰源            ","923,000","171,000","752,000",
" ","1515  ","力山            ","680,000","3,000","677,000",
"*","2313  ","華通            ","15,490,000","14,814,172","675,828",
"*","2809  ","京城銀          ","3,669,000","3,029,000","640,000",
" ","2812  ","台中銀          ","2,185,000","1,556,000","629,000",
" ","3645  ","達邁            ","695,000","70,000","625,000",
" ","2458  ","義隆            ","1,299,000","687,234","611,766",
" ",="00639 ","富邦深100       ","576,000","2,000","574,000",
" ","6141  ","柏承            ","547,000","4,000","543,000",
" ","4968  ","立積            ","535,000","12,000","523,000",
" ","4919  ","新唐            ","659,000","172,000","487,000",
" ","2444  ","友旺            ","501,000","22,000","479,000",
" ","2399  ","映泰            ","681,000","203,000","478,000",
" ","1463  ","強盛            ","714,000","252,000","462,000",
" ","8039  ","台虹            ","494,000","36,000","458,000",
" ","3545  ","敦泰            ","585,000","129,600","455,400",
" ","3018  ","同開            ","435,000","1,000","434,000",
