"106年06月22日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"*","3481  ","群創            ","36,718,491","19,359,913","17,358,578",
" ",="00637L","元大滬深300正2  ","13,439,000","1,915,000","11,524,000",
" ",="00633L","富邦上証正2     ","8,992,000","596,000","8,396,000",
" ","2891  ","中信金          ","11,104,435","3,797,000","7,307,435",
"*","2409  ","友達            ","27,647,105","21,129,000","6,518,105",
" ","2603  ","長榮            ","5,389,000","495,000","4,894,000",
"*","1216  ","統一            ","7,271,614","2,398,000","4,873,614",
" ","2610  ","華航            ","5,413,000","752,000","4,661,000",
" ","2618  ","長榮航          ","6,060,000","2,057,002","4,002,998",
" ","2303  ","聯電            ","6,958,485","3,124,000","3,834,485",
" ","2412  ","中華電          ","3,892,086","337,000","3,555,086",
" ","5880  ","合庫金          ","3,991,598","699,000","3,292,598",
" ","8112  ","至上            ","3,301,000","130,000","3,171,000",
" ","2308  ","台達電          ","3,866,912","759,000","3,107,912",
" ","2002  ","中鋼            ","6,491,892","3,388,000","3,103,892",
" ","2892  ","第一金          ","6,238,606","3,408,879","2,829,727",
"*","2385  ","群光            ","3,173,000","428,145","2,744,855",
" ","2888  ","新光金          ","9,524,800","6,930,886","2,593,914",
" ","2890  ","永豐金          ","11,172,222","8,668,000","2,504,222",
" ","1605  ","華新            ","2,694,000","272,000","2,422,000",
" ","6116  ","彩晶            ","3,531,000","1,143,002","2,387,998",
" ","2889  ","國票金          ","2,044,000","93,000","1,951,000",
" ","1303  ","南亞            ","3,103,090","1,371,696","1,731,394",
" ","2480  ","敦陽科          ","1,767,000","75,000","1,692,000",
" ","2880  ","華南金          ","3,555,522","1,955,296","1,600,226",
" ","2454  ","聯發科          ","4,229,560","2,643,012","1,586,548",
" ","2801  ","彰銀            ","3,602,240","2,028,000","1,574,240",
" ","2887  ","台新金          ","5,218,928","3,693,000","1,525,928",
" ","2325  ","矽品            ","2,090,868","574,000","1,516,868",
" ","2371  ","大同            ","3,251,000","1,760,000","1,491,000",
" ","2812  ","台中銀          ","1,500,000","111,000","1,389,000",
" ","3231  ","緯創            ","3,379,062","2,056,000","1,323,062",
" ","2356  ","英業達          ","5,793,000","4,531,000","1,262,000",
" ","3044  ","健鼎            ","3,228,000","1,973,000","1,255,000",
"*","4904  ","遠傳            ","4,189,740","2,986,000","1,203,740",
" ","1102  ","亞泥            ","1,813,232","641,000","1,172,232",
" ","1477  ","聚陽            ","1,196,457","73,000","1,123,457",
" ","5871  ","中租-KY         ","1,625,834","508,000","1,117,834",
" ","3576  ","新日光          ","1,389,000","327,000","1,062,000",
" ","1402  ","遠東新          ","2,433,205","1,443,468","989,737",
" ","6269  ","台郡            ","1,204,000","217,708","986,292",
" ","2421  ","建準            ","1,200,000","221,000","979,000",
" ","3673  ","TPK-KY          ","1,286,000","320,000","966,000",
"*","2408  ","南亞科          ","2,733,595","1,807,000","926,595",
" ","2347  ","聯強            ","1,802,000","957,490","844,510",
" ",="006207","FH滬深          ","841,000","0","841,000",
"*","1504  ","東元            ","1,674,000","841,000","833,000",
" ","3045  ","台灣大          ","1,741,334","915,190","826,144",
" ","5388  ","中磊            ","945,000","120,000","825,000",
" ","2886  ","兆豐金          ","3,469,586","2,740,000","729,586",
"*","2311  ","日月光          ","16,006,698","15,278,000","728,698",
" ","2345  ","智邦            ","3,069,100","2,348,452","720,648",
" ","9904  ","寶成            ","3,027,016","2,371,000","656,016",
" ","2103  ","台橡            ","897,000","274,000","623,000",
" ","2615  ","萬海            ","1,086,000","470,000","616,000",
" ","2383  ","台光電          ","1,191,048","576,000","615,048",
" ","1536  ","和大            ","682,659","79,000","603,659",
" ","1319  ","東陽            ","893,000","320,000","573,000",
" ","1802  ","台玻            ","679,170","128,000","551,170",
"*","2330  ","台積電          ","14,078,112","13,534,952","543,160",
"*","2360  ","致茂            ","1,211,548","669,637","541,911",
" ","1312  ","國喬            ","1,299,000","788,440","510,560",
" ",="00632R","元大台灣50反1   ","542,000","70,000","472,000",
"*","1590  ","亞德客-KY       ","1,048,000","587,000","461,000",
" ","2449  ","京元電子        ","3,490,000","3,030,000","460,000",
" ","1905  ","華紙            ","455,000","3,000","452,000",
" ","2845  ","遠東銀          ","665,000","225,000","440,000",
" ","1227  ","佳格            ","769,268","334,000","435,268",
" ","2014  ","中鴻            ","653,000","222,000","431,000",
" ","1902  ","台紙            ","789,000","359,000","430,000",
" ",="0061  ","元大寶滬深      ","424,000","0","424,000",
" ","2441  ","超豐            ","754,000","345,000","409,000",
"*","6239  ","力成            ","2,851,102","2,447,000","404,102",
" ","9921  ","巨大            ","742,184","341,000","401,184",
" ","2485  ","兆赫            ","411,000","11,000","400,000",
" ","1452  ","宏益            ","442,000","48,000","394,000",
" ","2405  ","浩鑫            ","416,000","26,000","390,000",
" ","1305  ","華夏            ","729,000","345,000","384,000",
" ","1444  ","力麗            ","383,000","0","383,000",
" ","1904  ","正隆            ","392,000","14,000","378,000",
" ","2105  ","正新            ","1,225,000","860,000","365,000",
" ","4958  ","臻鼎-KY         ","1,129,000","779,000","350,000",
" ","2501  ","國建            ","430,000","82,000","348,000",
" ","9902  ","台火            ","347,000","0","347,000",
" ","2206  ","三陽工業        ","366,000","26,000","340,000",
" ","1773  ","勝一            ","313,000","7,000","306,000",
" ","1447  ","力鵬            ","320,000","15,000","305,000",
" ","2204  ","中華            ","823,000","529,000","294,000",
" ","2006  ","東和鋼鐵        ","321,000","30,000","291,000",
" ","1702  ","南僑            ","337,000","47,000","290,000",
" ","2312  ","金寶            ","316,000","33,000","283,000",
" ","6505  ","台塑化          ","1,788,412","1,507,065","281,347",
" ","3032  ","偉訓            ","345,000","64,000","281,000",
" ","6271  ","同欣電          ","350,000","74,728","275,272",
" ","910801","金衛-DR         ","271,000","0","271,000",
" ",="00648R","元大S&P500反1   ","266,000","0","266,000",
" ","9910  ","豐泰            ","1,042,364","778,000","264,364",
" ","3653  ","健策            ","386,000","122,000","264,000",
" ","3514  ","昱晶            ","284,000","31,000","253,000",
" ","2515  ","中工            ","550,000","298,000","252,000",
" ","2031  ","新光鋼          ","284,000","40,000","244,000",
"*","2327  ","國巨            ","1,242,000","999,000","243,000",
" ","6282  ","康舒            ","244,000","3,000","241,000",
" ","1215  ","卜蜂            ","633,000","412,000","221,000",
" ","4426  ","利勤            ","232,000","11,000","221,000",
" ","2464  ","盟立            ","243,000","25,000","218,000",
" ","9933  ","中鼎            ","937,000","723,000","214,000",
" ","1710  ","東聯            ","298,000","86,000","212,000",
" ","6285  ","啟碁            ","360,000","148,000","212,000",
" ","6196  ","帆宣            ","345,000","136,000","209,000",
" ","9934  ","成霖            ","542,000","335,000","207,000",
"*","8464  ","億豐            ","630,338","425,000","205,338",
" ","2328  ","廣宇            ","216,000","17,000","199,000",
" ","2499  ","東貝            ","261,000","66,000","195,000",
" ","6141  ","柏承            ","199,000","4,000","195,000",
" ","1718  ","中纖            ","421,000","227,000","194,000",
" ","2104  ","中橡            ","378,000","184,940","193,060",
" ","2838  ","聯邦銀          ","235,000","43,000","192,000",
" ","2908  ","特力            ","271,000","79,000","192,000",
" ","1476  ","儒鴻            ","737,000","551,137","185,863",
" ","1304  ","台聚            ","196,000","15,000","181,000",
" ","1440  ","南紡            ","204,000","23,000","181,000",
" ","2511  ","太子            ","219,000","38,000","181,000",
" ","2913  ","農林            ","209,000","31,000","178,000",
" ","2634  ","漢翔            ","228,000","53,000","175,000",
" ","1218  ","泰山            ","256,000","84,000","172,000",
" ","9907  ","統一實          ","232,000","61,000","171,000",
" ","1589  ","永冠-KY         ","272,000","103,000","169,000",
" ","2436  ","偉詮電          ","596,000","429,000","167,000",
" ","2373  ","震旦行          ","170,000","5,000","165,000",
" ","1314  ","中石化          ","442,000","280,000","162,000",
" ","2368  ","金像電          ","289,000","132,000","157,000",
" ","2492  ","華新科          ","461,000","305,000","156,000",
" ","3057  ","喬鼎            ","158,000","4,000","154,000",
" ","1609  ","大亞            ","164,000","13,000","151,000",
" ","2355  ","敬鵬            ","369,000","219,000","150,000",
" ","2883  ","開發金          ","10,097,000","9,947,782","149,218",
" ","2101  ","南港            ","152,000","5,000","147,000",
" ","1409  ","新纖            ","188,000","42,000","146,000",
" ","4746  ","台耀            ","242,000","96,000","146,000",
"*","2357  ","華碩            ","696,503","551,439","145,064",
" ","6005  ","群益證          ","155,000","10,000","145,000",
