"106年07月06日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","45,028,000","11,163,000","33,865,000",
" ",="00672L","元大S&P原油正2  ","19,197,000","315,000","18,882,000",
" ","2337  ","旺宏            ","13,296,000","2,031,000","11,265,000",
" ",="00637L","元大滬深300正2  ","13,253,000","2,640,000","10,613,000",
" ","2002  ","中鋼            ","12,978,000","4,529,778","8,448,222",
" ","2883  ","開發金          ","16,362,000","8,611,000","7,751,000",
" ","2892  ","第一金          ","5,308,485","1,196,000","4,112,485",
" ","2882  ","國泰金          ","8,874,000","6,028,136","2,845,864",
" ","3406  ","玉晶光          ","2,931,000","184,000","2,747,000",
" ","2449  ","京元電子        ","5,302,000","2,619,000","2,683,000",
" ","3673  ","TPK-KY          ","4,336,000","1,803,580","2,532,420",
" ","1314  ","中石化          ","2,288,000","0","2,288,000",
" ","1210  ","大成            ","3,335,874","1,233,744","2,102,130",
"*","6456  ","GIS-KY          ","3,797,000","1,728,277","2,068,723",
" ","3576  ","新日光          ","2,907,000","859,000","2,048,000",
" ","2313  ","華通            ","3,829,000","1,994,000","1,835,000",
" ","2448  ","晶電            ","3,053,000","1,247,106","1,805,894",
" ","6108  ","競國            ","1,861,000","154,232","1,706,768",
" ","2474  ","可成            ","2,338,902","739,000","1,599,902",
"*","1326  ","台化            ","3,911,000","2,512,150","1,398,850",
" ","2886  ","兆豐金          ","4,382,000","3,306,000","1,076,000",
" ",="00633L","富邦上証正2     ","2,240,000","1,168,000","1,072,000",
" ","2845  ","遠東銀          ","1,041,000","9,000","1,032,000",
" ","1715  ","萬洲            ","1,000,000","0","1,000,000",
" ","1504  ","東元            ","1,688,000","689,000","999,000",
" ","1605  ","華新            ","1,712,000","807,547","904,453",
" ","3596  ","智易            ","1,061,000","215,000","846,000",
" ","3090  ","日電貿          ","859,000","19,000","840,000",
" ","3514  ","昱晶            ","973,000","169,000","804,000",
" ","3380  ","明泰            ","1,330,000","548,400","781,600",
" ","1319  ","東陽            ","1,050,000","294,000","756,000",
" ","2371  ","大同            ","1,217,000","464,000","753,000",
" ","2023  ","燁輝            ","789,000","39,000","750,000",
" ","2812  ","台中銀          ","980,000","250,241","729,759",
" ","1718  ","中纖            ","869,000","148,000","721,000",
" ","2548  ","華固            ","823,000","157,507","665,493",
" ","4943  ","康控-KY         ","931,000","266,000","665,000",
" ","5880  ","合庫金          ","1,670,000","1,041,000","629,000",
" ","1909  ","榮成            ","1,516,000","893,000","623,000",
" ","4906  ","正文            ","772,000","151,542","620,458",
" ","2399  ","映泰            ","630,000","11,000","619,000",
" ","2369  ","菱生            ","659,000","123,000","536,000",
" ","2401  ","凌陽            ","719,000","193,000","526,000",
" ",="01003T","兆豐新光R1      ","546,000","21,000","525,000",
" ","2206  ","三陽工業        ","506,000","2,000","504,000",
" ","1477  ","聚陽            ","703,000","201,000","502,000",
" ","6412  ","群電            ","773,000","278,000","495,000",
" ","3003  ","健和興          ","495,000","18,000","477,000",
" ","3231  ","緯創            ","3,246,000","2,775,000","471,000",
" ","4938  ","和碩            ","2,506,000","2,036,000","470,000",
" ","1440  ","南紡            ","440,000","0","440,000",
" ","3189  ","景碩            ","664,000","251,000","413,000",
" ","1714  ","和桐            ","752,000","348,000","404,000",
" ","1312  ","國喬            ","772,000","372,579","399,421",
" ","2913  ","農林            ","438,000","45,000","393,000",
" ",="00655L","國泰中國A50正2  ","386,000","0","386,000",
" ","3698  ","隆達            ","500,000","114,000","386,000",
" ","9802  ","鈺齊-KY         ","410,000","28,000","382,000",
" ","8249  ","菱光            ","485,000","114,000","371,000",
" ","2891  ","中信金          ","12,426,000","12,079,532","346,468",
" ","2426  ","鼎元            ","362,000","35,000","327,000",
" ","3376  ","新日興          ","503,000","178,000","325,000",
" ","3044  ","健鼎            ","855,000","543,300","311,700",
" ","8112  ","至上            ","847,000","536,000","311,000",
" ","2347  ","聯強            ","1,227,000","917,000","310,000",
" ","2867  ","三商壽          ","639,240","333,714","305,526",
" ","2889  ","國票金          ","419,000","119,000","300,000",
" ","8404  ","百和興業-KY     ","359,000","66,000","293,000",
" ","2511  ","太子            ","307,000","24,000","283,000",
" ","6115  ","鎰勝            ","292,000","15,000","277,000",
" ","1313  ","聯成            ","334,000","62,000","272,000",
" ","3665  ","貿聯-KY         ","628,000","367,000","261,000",
" ","2458  ","義隆            ","513,000","255,149","257,851",
" ","2382  ","廣達            ","2,969,000","2,713,000","256,000",
" ",="00665L","富邦H股正2      ","243,000","0","243,000",
" ","1201  ","味全            ","561,000","327,000","234,000",
" ","9934  ","成霖            ","382,000","164,000","218,000",
" ","1590  ","亞德客-KY       ","509,480","296,000","213,480",
" ","6282  ","康舒            ","215,000","2,000","213,000",
" ","1902  ","台紙            ","241,000","31,000","210,000",
" ","2897  ","王道銀行        ","202,000","0","202,000",
" ","2727  ","王品            ","257,000","57,300","199,700",
" ","1413  ","宏洲            ","266,000","71,000","195,000",
" ","2428  ","興勤            ","234,000","40,000","194,000",
" ","9938  ","百和            ","399,000","208,000","191,000",
" ","1476  ","儒鴻            ","407,800","223,990","183,810",
" ","1303  ","南亞            ","2,270,000","2,089,691","180,309",
"*","3008  ","大立光          ","343,931","164,368","179,563",
" ","1710  ","東聯            ","395,000","218,000","177,000",
" ","2049  ","上銀            ","241,000","67,000","174,000",
" ","2324  ","仁寶            ","3,880,500","3,711,202","169,298",
" ","2836  ","高雄銀          ","169,000","0","169,000",
" ","2108  ","南帝            ","185,000","18,000","167,000",
" ","2903  ","遠百            ","193,000","27,000","166,000",
