"106年08月04日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"*","2892  ","第一金          ","27,224,207","4,921,585","22,302,622",
"*","2337  ","旺宏            ","24,351,752","3,364,569","20,987,183",
" ","6116  ","彩晶            ","12,082,000","1,239,000","10,843,000",
" ","2891  ","中信金          ","14,771,183","4,347,849","10,423,334",
" ","2884  ","玉山金          ","15,668,000","6,706,082","8,961,918",
" ","3673  ","TPK-KY          ","9,365,000","457,076","8,907,924",
" ","2883  ","開發金          ","7,083,036","1,082,000","6,001,036",
"*","2887  ","台新金          ","6,409,000","711,558","5,697,442",
"*","2382  ","廣達            ","6,932,000","2,782,000","4,150,000",
" ","6176  ","瑞儀            ","5,179,000","1,053,000","4,126,000",
" ","2356  ","英業達          ","8,871,000","4,890,000","3,981,000",
"*","2344  ","華邦電          ","4,954,000","1,452,000","3,502,000",
" ","2610  ","華航            ","4,358,000","995,000","3,363,000",
" ","2834  ","臺企銀          ","4,588,000","1,436,772","3,151,228",
" ","2002  ","中鋼            ","6,083,427","2,966,806","3,116,621",
" ","1305  ","華夏            ","3,235,000","404,000","2,831,000",
" ","1312  ","國喬            ","3,064,000","364,000","2,700,000",
" ","5880  ","合庫金          ","3,387,000","689,870","2,697,130",
"*","2881  ","富邦金          ","7,773,000","5,175,000","2,598,000",
" ","1605  ","華新            ","3,318,000","855,153","2,462,847",
" ","3059  ","華晶科          ","2,524,000","161,000","2,363,000",
" ","2324  ","仁寶            ","3,835,000","1,574,000","2,261,000",
"*","1216  ","統一            ","17,684,000","15,466,812","2,217,188",
" ","2401  ","凌陽            ","2,250,000","274,000","1,976,000",
"*","2317  ","鴻海            ","10,138,338","8,206,065","1,932,273",
" ","3231  ","緯創            ","4,507,234","3,039,754","1,467,480",
" ","2801  ","彰銀            ","3,282,769","1,955,000","1,327,769",
" ","3035  ","智原            ","1,718,000","426,000","1,292,000",
" ","2633  ","台灣高鐵        ","1,794,000","590,000","1,204,000",
" ","2449  ","京元電子        ","3,704,000","2,515,000","1,189,000",
" ","4938  ","和碩            ","2,887,503","1,732,000","1,155,503",
" ","1527  ","鑽全            ","1,288,000","142,000","1,146,000",
" ","1904  ","正隆            ","2,523,000","1,408,000","1,115,000",
" ","2886  ","兆豐金          ","5,621,930","4,544,000","1,077,930",
" ","3017  ","奇鋐            ","1,041,000","48,000","993,000",
" ","2880  ","華南金          ","3,288,000","2,303,340","984,660",
" ","1314  ","中石化          ","2,842,000","1,876,000","966,000",
" ","3533  ","嘉澤            ","1,008,000","63,000","945,000",
" ","2352  ","佳世達          ","3,444,000","2,527,206","916,794",
" ","3682  ","亞太電          ","999,000","327,000","672,000",
" ","4915  ","致伸            ","1,192,000","527,000","665,000",
" ","2345  ","智邦            ","1,744,000","1,080,000","664,000",
" ","2601  ","益航            ","1,468,000","806,000","662,000",
" ","1590  ","亞德客-KY       ","1,101,000","442,000","659,000",
" ","2615  ","萬海            ","667,000","22,000","645,000",
" ","2347  ","聯強            ","1,079,000","445,200","633,800",
" ","2412  ","中華電          ","1,561,000","933,000","628,000",
" ","2908  ","特力            ","623,000","0","623,000",
"*","4904  ","遠傳            ","6,019,000","5,399,000","620,000",
" ","6251  ","定穎            ","643,000","46,000","597,000",
" ","6269  ","台郡            ","1,137,935","550,932","587,003",
" ","2376  ","技嘉            ","1,031,000","454,000","577,000",
" ","9188  ","精熙-DR         ","536,000","0","536,000",
