"106年06月02日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","27,713,000","10,785,000","16,928,000",
"*","2317  ","鴻海            ","25,638,917","11,094,706","14,544,211",
" ","2337  ","旺宏            ","42,893,635","30,530,112","12,363,523",
"*","2330  ","台積電          ","21,356,600","12,291,718","9,064,882",
" ","2885  ","元大金          ","14,834,000","7,978,000","6,856,000",
" ","2352  ","佳世達          ","11,241,878","4,688,000","6,553,878",
" ","2313  ","華通            ","7,435,194","1,524,000","5,911,194",
" ","2633  ","台灣高鐵        ","8,492,028","3,486,000","5,006,028",
" ","2408  ","南亞科          ","8,364,000","3,793,179","4,570,821",
" ","2886  ","兆豐金          ","7,685,000","3,350,336","4,334,664",
" ","2603  ","長榮            ","4,838,146","778,542","4,059,604",
" ","3231  ","緯創            ","6,488,385","3,040,938","3,447,447",
" ","3706  ","神達            ","3,887,000","832,000","3,055,000",
" ","2823  ","中壽            ","4,914,000","2,409,520","2,504,480",
" ","2454  ","聯發科          ","3,652,578","1,663,644","1,988,934",
" ","2887  ","台新金          ","5,617,000","3,652,578","1,964,422",
" ","2014  ","中鴻            ","3,034,323","1,242,000","1,792,323",
"*","2882  ","國泰金          ","8,202,723","6,460,731","1,741,992",
" ","3044  ","健鼎            ","2,417,351","692,684","1,724,667",
" ","2345  ","智邦            ","1,906,349","317,000","1,589,349",
" ","2458  ","義隆            ","1,935,000","411,000","1,524,000",
" ","1909  ","榮成            ","1,773,059","261,000","1,512,059",
" ","2504  ","國產            ","1,570,000","235,000","1,335,000",
" ","2891  ","中信金          ","8,378,964","7,052,866","1,326,098",
" ","4906  ","正文            ","2,119,000","868,000","1,251,000",
" ","2748  ","雲品            ","1,215,000","24,000","1,191,000",
"*","1216  ","統一            ","4,083,000","2,897,160","1,185,840",
" ","4938  ","和碩            ","2,211,532","1,070,000","1,141,532",
" ","3032  ","偉訓            ","1,078,000","8,000","1,070,000",
" ","6116  ","彩晶            ","4,544,000","3,491,000","1,053,000",
" ","1905  ","華紙            ","1,165,000","237,000","928,000",
" ","9934  ","成霖            ","1,383,000","459,000","924,000",
" ","3376  ","新日興          ","1,109,000","252,000","857,000",
" ","9939  ","宏全            ","1,072,617","240,000","832,617",
" ","6505  ","台塑化          ","1,380,290","554,916","825,374",
" ","6176  ","瑞儀            ","1,428,795","605,000","823,795",
" ","3682  ","亞太電          ","1,179,000","372,000","807,000",
" ","1313  ","聯成            ","931,409","129,000","802,409",
" ","2347  ","聯強            ","1,494,350","729,539","764,811",
" ","3514  ","昱晶            ","768,000","30,000","738,000",
" ","2812  ","台中銀          ","707,000","15,000","692,000",
" ","2913  ","農林            ","827,000","154,000","673,000",
" ","5880  ","合庫金          ","3,227,000","2,554,790","672,210",
"*","2308  ","台達電          ","2,252,000","1,599,319","652,681",
" ","5871  ","中租-KY         ","1,901,828","1,254,000","647,828",
" ","1305  ","華夏            ","1,018,000","376,568","641,432",
" ","2457  ","飛宏            ","636,000","9,000","627,000",
" ","1312  ","國喬            ","1,618,512","1,004,789","613,723",
" ","1476  ","儒鴻            ","839,000","228,000","611,000",
" ","2338  ","光罩            ","695,000","91,000","604,000",
" ","2349  ","錸德            ","870,000","284,680","585,320",
" ","2448  ","晶電            ","2,806,351","2,277,000","529,351",
" ","2369  ","菱生            ","587,000","67,000","520,000",
" ","1904  ","正隆            ","573,811","56,000","517,811",
" ",="006205","富邦上証        ","588,000","75,000","513,000",
" ","1227  ","佳格            ","1,161,000","654,000","507,000",
" ","3036  ","文曄            ","721,120","228,000","493,120",
" ","2845  ","遠東銀          ","539,000","60,000","479,000",
" ","2105  ","正新            ","1,990,000","1,536,629","453,371",
" ","3596  ","智易            ","530,000","84,000","446,000",
