"106年07月17日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ",="00637L","元大滬深300正2  ","27,701,000","5,288,000","22,413,000",
" ",="00633L","富邦上証正2     ","20,062,000","443,000","19,619,000",
" ","1314  ","中石化          ","7,189,000","1,638,000","5,551,000",
" ","3481  ","群創            ","17,728,000","12,243,578","5,484,422",
" ","1710  ","東聯            ","5,736,000","296,000","5,440,000",
" ","2883  ","開發金          ","9,788,000","4,486,000","5,302,000",
" ","2888  ","新光金          ","8,475,000","3,238,000","5,237,000",
" ","2881  ","富邦金          ","8,191,000","3,011,257","5,179,743",
" ","2834  ","臺企銀          ","5,119,000","705,000","4,414,000",
" ","2311  ","日月光          ","8,274,000","4,481,669","3,792,331",
" ","2301  ","光寶科          ","5,391,000","1,692,000","3,699,000",
" ","2345  ","智邦            ","5,441,000","1,877,366","3,563,634",
" ","2603  ","長榮            ","4,209,000","707,000","3,502,000",
" ","5880  ","合庫金          ","4,466,000","1,052,000","3,414,000",
" ","2002  ","中鋼            ","5,997,000","2,921,554","3,075,446",
" ","2303  ","聯電            ","12,747,000","9,746,000","3,001,000",
" ","2633  ","台灣高鐵        ","3,099,000","358,000","2,741,000",
"*","6176  ","瑞儀            ","3,628,000","1,277,000","2,351,000",
" ","3231  ","緯創            ","4,298,071","2,261,052","2,037,019",
" ","2812  ","台中銀          ","2,552,000","532,900","2,019,100",
" ",="00672L","元大S&P原油正2  ","1,942,000","0","1,942,000",
" ","2330  ","台積電          ","11,192,000","9,399,000","1,793,000",
" ","2880  ","華南金          ","4,947,000","3,333,845","1,613,155",
" ","3005  ","神基            ","2,427,000","839,000","1,588,000",
" ","2801  ","彰銀            ","2,155,000","638,000","1,517,000",
" ",="00675L","富邦臺灣加權正2 ","1,500,000","0","1,500,000",
" ",="00632R","元大台灣50反1   ","1,487,000","0","1,487,000",
" ","2887  ","台新金          ","4,506,000","3,102,000","1,404,000",
" ","2891  ","中信金          ","8,781,000","7,377,064","1,403,936",
" ",="00642U","元大S&P石油     ","1,790,000","490,000","1,300,000",
" ","2449  ","京元電子        ","1,729,000","439,000","1,290,000",
" ","1444  ","力麗            ","2,141,000","855,000","1,286,000",
" ","2498  ","宏達電          ","2,521,619","1,297,000","1,224,619",
" ","2023  ","燁輝            ","1,404,000","235,000","1,169,000",
" ","1102  ","亞泥            ","2,048,000","904,000","1,144,000",
" ","1262  ","綠悅-KY         ","1,883,000","761,000","1,122,000",
" ","1312  ","國喬            ","1,382,000","326,000","1,056,000",
" ","2376  ","技嘉            ","1,172,000","238,000","934,000",
" ","6505  ","台塑化          ","1,760,000","829,000","931,000",
" ","2615  ","萬海            ","971,000","69,000","902,000",
" ","2889  ","國票金          ","1,180,000","296,000","884,000",
" ","2618  ","長榮航          ","2,097,000","1,214,000","883,000",
" ","1402  ","遠東新          ","1,634,000","842,000","792,000",
" ","3041  ","揚智            ","919,000","130,000","789,000",
" ",="00648R","元大S&P500反1   ","782,000","0","782,000",
" ","1301  ","台塑            ","1,442,000","676,221","765,779",
" ","3673  ","TPK-KY          ","861,000","108,000","753,000",
" ","2867  ","三商壽          ","765,000","49,000","716,000",
" ","2548  ","華固            ","842,000","129,000","713,000",
" ","2455  ","全新            ","745,000","64,000","681,000",
" ","3037  ","欣興            ","2,087,000","1,416,000","671,000",
" ","3682  ","亞太電          ","1,171,000","505,000","666,000",
" ","3035  ","智原            ","694,000","33,000","661,000",
" ","6239  ","力成            ","1,031,000","396,000","635,000",
"*","2379  ","瑞昱            ","836,000","205,000","631,000",
"*","3045  ","台灣大          ","2,074,000","1,452,515","621,485",
" ","5264  ","鎧勝-KY         ","745,000","138,000","607,000",
" ","2401  ","凌陽            ","903,000","300,000","603,000",
" ","2201  ","裕隆            ","654,000","88,000","566,000",
" ","2313  ","華通            ","1,577,000","1,014,000","563,000",
" ",="006207","FH滬深          ","904,000","350,000","554,000",
" ","2393  ","億光            ","690,000","136,000","554,000",
" ",="006206","元大上證50      ","549,000","0","549,000",
" ","2030  ","彰源            ","555,000","16,000","539,000",
" ","2031  ","新光鋼          ","688,000","177,000","511,000",
" ","1904  ","正隆            ","549,000","42,000","507,000",
" ","2477  ","美隆電          ","585,000","83,000","502,000",
" ","1532  ","勤美            ","773,000","285,000","488,000",
" ","9945  ","潤泰新          ","1,036,000","558,717","477,283",
" ","2382  ","廣達            ","2,503,000","2,038,000","465,000",
" ","2605  ","新興            ","930,000","468,000","462,000",
" ","2419  ","仲琦            ","552,000","93,000","459,000",
" ","2542  ","興富發          ","642,000","183,000","459,000",
" ","3189  ","景碩            ","513,000","75,000","438,000",
" ","6141  ","柏承            ","475,000","42,000","433,000",
" ","1309  ","台達化          ","461,000","31,000","430,000",
" ",="00665L","富邦H股正2      ","419,000","2,000","417,000",
"*","4938  ","和碩            ","1,355,000","938,000","417,000",
" ","1409  ","新纖            ","422,000","11,000","411,000",
" ","3311  ","閎暉            ","442,000","53,000","389,000",
" ","5534  ","長虹            ","600,000","225,377","374,623",
" ","1337  ","再生-KY         ","390,000","21,000","369,000",
" ","2325  ","矽品            ","1,018,000","654,000","364,000",
" ","2347  ","聯強            ","1,017,000","658,000","359,000",
" ","6285  ","啟碁            ","916,000","560,000","356,000",
" ","3023  ","信邦            ","387,000","35,540","351,460",
" ","2406  ","國碩            ","359,000","13,000","346,000",
" ","1712  ","興農            ","364,000","23,000","341,000",
" ","1215  ","卜蜂            ","850,000","513,000","337,000",
" ","2836  ","高雄銀          ","352,000","15,000","337,000",
" ","2344  ","華邦電          ","2,285,000","1,949,000","336,000",
" ","2515  ","中工            ","345,000","10,000","335,000",
" ","2206  ","三陽工業        ","403,000","72,000","331,000",
" ","2104  ","中橡            ","435,000","110,000","325,000",
" ","1319  ","東陽            ","780,000","460,000","320,000",
" ","1504  ","東元            ","4,386,000","4,070,499","315,501",
" ","3059  ","華晶科          ","332,000","17,000","315,000",
" ","5305  ","敦南            ","394,000","79,000","315,000",
" ","1210  ","大成            ","720,000","408,116","311,884",
" ","2485  ","兆赫            ","374,000","66,000","308,000",
" ","1227  ","佳格            ","494,000","190,000","304,000",
" ","1907  ","永豐餘          ","369,000","67,000","302,000",
" ","1590  ","亞德客-KY       ","457,000","163,278","293,722",
" ","1609  ","大亞            ","288,000","2,000","286,000",
" ","2408  ","南亞科          ","6,069,000","5,784,320","284,680",
"*","4904  ","遠傳            ","2,429,000","2,145,000","284,000",
" ","2369  ","菱生            ","308,000","34,000","274,000",
" ","6005  ","群益證          ","366,000","94,000","272,000",
" ","2441  ","超豐            ","613,000","345,000","268,000",
" ","1717  ","長興            ","315,000","62,000","253,000",
" ","2504  ","國產            ","270,000","20,000","250,000",
" ","2421  ","建準            ","605,000","367,000","238,000",
" ","1802  ","台玻            ","383,000","150,000","233,000",
" ","2511  ","太子            ","223,000","1,000","222,000",
" ","2355  ","敬鵬            ","334,000","113,000","221,000",
" ","3034  ","聯詠            ","550,000","329,000","221,000",
" ","1463  ","強盛            ","320,000","101,000","219,000",
" ","3413  ","京鼎            ","427,400","209,000","218,400",
" ","5522  ","遠雄            ","344,000","127,000","217,000",
" ","6251  ","定穎            ","217,000","0","217,000",
" ","1447  ","力鵬            ","269,000","53,000","216,000",
" ","9934  ","成霖            ","370,000","154,000","216,000",
" ","1605  ","華新            ","1,421,000","1,206,836","214,164",
" ","3545  ","敦泰            ","366,000","153,000","213,000",
" ","9911  ","櫻花            ","245,000","32,000","213,000",
" ","2610  ","華航            ","1,170,000","960,000","210,000",
" ","6142  ","友勁            ","250,000","41,000","209,000",
" ","9802  ","鈺齊-KY         ","260,000","52,000","208,000",
" ","1507  ","永大            ","253,000","46,000","207,000",
" ","2845  ","遠東銀          ","312,001","112,000","200,001",
" ","2614  ","東森            ","201,000","2,000","199,000",
" ","2405  ","浩鑫            ","412,000","215,000","197,000",
" ",="006205","富邦上証        ","789,000","597,000","192,000",
" ","5388  ","中磊            ","387,000","196,562","190,438",
" ","8404  ","百和興業-KY     ","194,000","4,000","190,000",
" ","1902  ","台紙            ","282,000","94,000","188,000",
" ","2915  ","潤泰全          ","445,000","258,000","187,000",
" ","1560  ","中砂            ","292,000","112,000","180,000",
" ","2006  ","東和鋼鐵        ","188,000","11,000","177,000",
" ","2534  ","宏盛            ","200,000","26,000","174,000",
" ","2606  ","裕民            ","200,000","31,000","169,000",
" ",="00664R","國泰臺灣加權反1 ","165,000","0","165,000",
" ","2371  ","大同            ","653,000","493,000","160,000",
" ","2547  ","日勝生          ","169,000","12,000","157,000",
"*","2474  ","可成            ","1,499,000","1,346,000","153,000",
" ","2353  ","宏碁            ","885,000","733,000","152,000",
" ","3006  ","晶豪科          ","225,000","76,000","149,000",
" ","1229  ","聯華            ","239,000","92,625","146,375",
" ","5871  ","中租-KY         ","2,348,000","2,203,768","144,232",
" ","2492  ","華新科          ","397,000","254,000","143,000",
