"106年06月28日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","269,210,000","64,643,547","204,566,453",
"*","2409  ","友達            ","94,962,258","24,771,643","70,190,615",
" ",="00637L","元大滬深300正2  ","23,666,000","538,000","23,128,000",
" ",="00633L","富邦上証正2     ","12,065,000","6,000","12,059,000",
" ","6116  ","彩晶            ","14,656,000","5,731,000","8,925,000",
" ","2337  ","旺宏            ","12,216,844","5,673,000","6,543,844",
" ","2002  ","中鋼            ","8,377,000","2,112,061","6,264,939",
" ","2887  ","台新金          ","10,371,104","5,525,794","4,845,310",
" ","5880  ","合庫金          ","5,940,945","2,034,066","3,906,879",
"*","1216  ","統一            ","9,272,939","5,419,000","3,853,939",
" ","2882  ","國泰金          ","9,255,000","6,012,467","3,242,533",
" ","2890  ","永豐金          ","9,709,317","6,663,299","3,046,018",
" ","2801  ","彰銀            ","3,894,438","951,000","2,943,438",
" ","2352  ","佳世達          ","5,328,000","2,415,000","2,913,000",
" ","2382  ","廣達            ","6,358,000","3,639,894","2,718,106",
" ","2885  ","元大金          ","9,977,696","7,314,000","2,663,696",
"*","2820  ","華票            ","2,804,000","178,000","2,626,000",
" ",="00632R","元大台灣50反1   ","2,203,000","0","2,203,000",
"*","6505  ","台塑化          ","5,929,000","4,014,999","1,914,001",
" ","3443  ","創意            ","1,950,000","210,000","1,740,000",
" ",="00655L","國泰中國A50正2  ","1,594,000","0","1,594,000",
"*","3056  ","總太            ","2,156,000","631,000","1,525,000",
" ","4904  ","遠傳            ","2,876,458","1,387,000","1,489,458",
" ","1909  ","榮成            ","2,590,000","1,154,551","1,435,449",
" ","2353  ","宏碁            ","4,380,000","3,067,888","1,312,112",
" ","1101  ","台泥            ","2,504,000","1,194,312","1,309,688",
" ","1605  ","華新            ","1,680,000","396,000","1,284,000",
" ","1314  ","中石化          ","3,584,000","2,382,000","1,202,000",
" ","1402  ","遠東新          ","2,760,183","1,560,906","1,199,277",
" ","2834  ","臺企銀          ","2,084,648","898,112","1,186,536",
" ",="00639 ","富邦深100       ","1,175,000","36,000","1,139,000",
" ","2892  ","第一金          ","5,470,384","4,370,948","1,099,436",
" ",="0061  ","元大寶滬深      ","1,084,000","10,000","1,074,000",
" ","2312  ","金寶            ","920,000","8,000","912,000",
" ","3576  ","新日光          ","1,902,000","990,000","912,000",
" ",="00642U","元大S&P石油     ","901,000","0","901,000",
" ","2633  ","台灣高鐵        ","1,659,064","836,000","823,064",
" ","3673  ","TPK-KY          ","909,000","90,553","818,447",
" ","2812  ","台中銀          ","1,159,000","371,815","787,185",
" ","1319  ","東陽            ","2,214,000","1,426,919","787,081",
"*","3044  ","健鼎            ","1,312,000","528,000","784,000",
" ","1102  ","亞泥            ","1,597,000","870,552","726,448",
" ","2105  ","正新            ","1,201,126","494,864","706,262",
" ","2615  ","萬海            ","792,000","86,000","706,000",
" ","2206  ","三陽工業        ","718,000","14,000","704,000",
" ",="006207","FH滬深          ","673,000","0","673,000",
" ","2891  ","中信金          ","9,518,251","8,848,100","670,151",
" ",="00686R","群益臺灣加權反1 ","661,000","0","661,000",
" ","8112  ","至上            ","2,526,000","1,865,000","661,000",
" ","8150  ","南茂            ","2,344,000","1,690,000","654,000",
" ","3045  ","台灣大          ","2,025,243","1,372,708","652,535",
" ",="006205","富邦上証        ","623,000","0","623,000",
"*","2412  ","中華電          ","2,194,610","1,577,400","617,210",
" ",="00692 ","富邦公司治理    ","600,000","0","600,000",
" ","2601  ","益航            ","733,000","136,000","597,000",
" ","6176  ","瑞儀            ","2,025,514","1,453,424","572,090",
"*","2308  ","台達電          ","2,503,093","1,948,000","555,093",
" ","2498  ","宏達電          ","1,711,350","1,184,000","527,350",
" ","2903  ","遠百            ","613,000","91,727","521,273",
" ","1560  ","中砂            ","657,000","154,000","503,000",
" ","3034  ","聯詠            ","1,090,000","602,983","487,017",
" ",="00636 ","國泰中國A50     ","469,000","0","469,000",
" ","1710  ","東聯            ","591,000","133,000","458,000",
" ","1227  ","佳格            ","711,741","258,000","453,741",
" ","1447  ","力鵬            ","442,000","0","442,000",
" ","2327  ","國巨            ","933,000","507,000","426,000",
" ","2031  ","新光鋼          ","420,000","7,000","413,000",
" ",="00648R","元大S&P500反1   ","397,000","0","397,000",
" ","2845  ","遠東銀          ","444,000","58,000","386,000",
" ","2880  ","華南金          ","3,093,719","2,711,854","381,865",
" ","4532  ","瑞智            ","444,000","65,050","378,950",
" ","1513  ","中興電          ","730,000","354,775","375,225",
"*","3665  ","貿聯-KY         ","1,128,930","760,965","367,965",
" ","2408  ","南亞科          ","2,521,000","2,155,000","366,000",
" ","1504  ","東元            ","2,095,233","1,738,400","356,833",
" ","5264  ","鎧勝-KY         ","651,000","310,000","341,000",
" ","2485  ","兆赫            ","338,000","13,000","325,000",
" ","6282  ","康舒            ","387,000","62,000","325,000",
" ","6412  ","群電            ","586,000","263,000","323,000",
" ","1476  ","儒鴻            ","953,000","633,000","320,000",
" ","2520  ","冠德            ","385,000","69,000","316,000",
" ",="006206","元大上證50      ","312,000","0","312,000",
" ","1440  ","南紡            ","335,000","31,000","304,000",
" ","2867  ","三商壽          ","432,000","129,033","302,967",
" ","6153  ","嘉聯益          ","370,000","71,000","299,000",
" ","2103  ","台橡            ","417,000","134,000","283,000",
" ","1609  ","大亞            ","353,000","79,000","274,000",
" ","1215  ","卜蜂            ","723,000","450,000","273,000",
" ","2419  ","仲琦            ","325,000","61,000","264,000",
" ","910801","金衛-DR         ","870,000","610,000","260,000",
" ","2464  ","盟立            ","331,000","73,000","258,000",
" ","5871  ","中租-KY         ","1,357,916","1,102,000","255,916",
" ","2426  ","鼎元            ","399,000","145,000","254,000",
" ","8213  ","志超            ","317,000","71,000","246,000",
" ","1229  ","聯華            ","436,000","194,000","242,000",
" ","3532  ","台勝科          ","265,000","24,000","241,000",
" ","2606  ","裕民            ","333,000","95,000","238,000",
" ","3376  ","新日興          ","263,000","28,000","235,000",
" ","1722  ","台肥            ","672,183","438,000","234,183",
" ","1512  ","瑞利            ","707,000","473,000","234,000",
" ","2809  ","京城銀          ","700,000","474,000","226,000",
" ","2603  ","長榮            ","3,013,000","2,789,000","224,000",
" ",="0050  ","元大台灣50      ","1,266,000","1,054,000","212,000",
" ","2883  ","開發金          ","7,483,925","7,274,592","209,333",
" ","2889  ","國票金          ","634,000","430,000","204,000",
" ","9911  ","櫻花            ","233,000","34,000","199,000",
" ","6005  ","群益證          ","250,000","55,000","195,000",
" ","2392  ","正崴            ","420,000","238,000","182,000",
" ","9914  ","美利達          ","434,000","253,000","181,000",
" ","2515  ","中工            ","401,000","222,000","179,000",
" ","2838  ","聯邦銀          ","183,000","4,000","179,000",
" ","2908  ","特力            ","195,000","18,000","177,000",
" ","6202  ","盛群            ","317,000","140,000","177,000",
" ","1457  ","宜進            ","169,000","1,000","168,000",
" ","2101  ","南港            ","169,000","1,000","168,000",
" ","1802  ","台玻            ","328,000","161,000","167,000",
" ",="00663L","國泰臺灣加權正2 ","166,000","0","166,000",
" ","2030  ","彰源            ","194,000","28,000","166,000",
" ","2375  ","智寶            ","178,000","13,000","165,000",
" ","1714  ","和桐            ","169,000","5,000","164,000",
" ","9945  ","潤泰新          ","811,000","648,373","162,627",
" ","2023  ","燁輝            ","1,041,000","879,000","162,000",
" ","3062  ","建漢            ","196,000","36,000","160,000",
" ","2836  ","高雄銀          ","168,000","9,000","159,000",
" ","6230  ","超眾            ","196,000","40,000","156,000",
" ","2393  ","億光            ","477,000","323,000","154,000",
" ","8464  ","億豐            ","290,000","137,395","152,605",
" ","2607  ","榮運            ","151,000","3,000","148,000",
" ","2401  ","凌陽            ","829,000","682,000","147,000",
" ","6139  ","亞翔            ","177,000","31,000","146,000",
" ","1718  ","中纖            ","302,000","161,000","141,000",
" ","2049  ","上銀            ","276,779","137,000","139,779",
