"106年08月14日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","6116  ","彩晶            ","32,606,000","2,498,000","30,108,000",
" ","2303  ","聯電            ","35,985,854","16,101,000","19,884,854",
" ","2337  ","旺宏            ","19,199,000","9,863,000","9,336,000",
" ",="00632R","元大台灣50反1   ","9,210,000","2,573,000","6,637,000",
"*","2603  ","長榮            ","8,312,000","3,721,527","4,590,473",
" ","2883  ","開發金          ","6,250,000","1,832,000","4,418,000",
" ","2609  ","陽明            ","4,220,000","161,000","4,059,000",
" ","2408  ","南亞科          ","6,554,865","2,528,631","4,026,234",
" ","2633  ","台灣高鐵        ","3,941,000","180,000","3,761,000",
"*","5871  ","中租-KY         ","5,340,000","1,667,000","3,673,000",
" ","2891  ","中信金          ","7,834,731","4,272,239","3,562,492",
" ",="00672L","元大S&P原油正2  ","3,531,000","0","3,531,000",
" ","1216  ","統一            ","5,322,000","2,006,021","3,315,979",
" ","2353  ","宏碁            ","3,384,000","535,556","2,848,444",
" ","2610  ","華航            ","3,839,000","1,512,000","2,327,000",
" ",="04612P","綠悅群益72售01  ","2,314,000","0","2,314,000",
" ","3059  ","華晶科          ","2,988,000","689,000","2,299,000",
" ","3673  ","TPK-KY          ","3,055,000","1,008,000","2,047,000",
" ","2002  ","中鋼            ","5,204,000","3,224,473","1,979,527",
" ","1312  ","國喬            ","7,098,000","5,212,000","1,886,000",
" ","2618  ","長榮航          ","2,505,000","741,000","1,764,000",
" ","2823  ","中壽            ","4,990,000","3,341,917","1,648,083",
" ","2412  ","中華電          ","2,126,200","515,094","1,611,106",
" ","2882  ","國泰金          ","3,175,757","1,638,561","1,537,196",
" ","1301  ","台塑            ","1,729,032","258,924","1,470,108",
" ","3005  ","神基            ","1,877,000","424,000","1,453,000",
" ",="00639 ","富邦深100       ","1,822,000","391,000","1,431,000",
" ","1303  ","南亞            ","1,895,000","530,773","1,364,227",
" ","9910  ","豐泰            ","2,262,200","911,000","1,351,200",
" ","1305  ","華夏            ","1,754,000","611,000","1,143,000",
" ","2352  ","佳世達          ","5,726,000","4,622,000","1,104,000",
" ","3006  ","晶豪科          ","1,413,000","321,000","1,092,000",
" ","3665  ","貿聯-KY         ","1,122,000","164,000","958,000",
" ","2383  ","台光電          ","1,756,000","806,000","950,000",
" ","2481  ","強茂            ","1,013,000","73,000","940,000",
" ","2405  ","浩鑫            ","1,313,000","383,000","930,000",
" ","3617  ","碩天            ","929,000","9,000","920,000",
" ","9904  ","寶成            ","1,263,000","373,584","889,416",
" ",="00631L","元大台灣50正2   ","959,000","99,000","860,000",
" ",="00642U","元大S&P石油     ","825,000","0","825,000",
" ","2401  ","凌陽            ","1,955,000","1,139,000","816,000",
" ","2340  ","光磊            ","931,000","155,000","776,000",
" ","2444  ","友旺            ","890,000","114,000","776,000",
" ","2376  ","技嘉            ","913,000","149,000","764,000",
" ","2606  ","裕民            ","905,000","151,000","754,000",
" ",="006207","FH滬深          ","783,000","42,000","741,000",
" ","5388  ","中磊            ","808,000","88,000","720,000",
" ","2049  ","上銀            ","1,556,000","838,000","718,000",
" ","1605  ","華新            ","1,939,000","1,221,450","717,550",
"*","4904  ","遠傳            ","2,277,000","1,580,881","696,119",
" ","2345  ","智邦            ","1,516,000","842,000","674,000",
" ","4960  ","奇美材          ","774,000","121,000","653,000",
" ","2347  ","聯強            ","1,063,000","415,000","648,000",
" ","2421  ","建準            ","1,115,000","476,000","639,000",
" ","6005  ","群益證          ","672,000","54,000","618,000",
" ","3682  ","亞太電          ","1,058,000","443,000","615,000",
" ","2474  ","可成            ","1,163,222","583,569","579,653",
" ","3576  ","新日光          ","1,753,000","1,179,000","574,000",
" ","2356  ","英業達          ","5,115,000","4,546,070","568,930",
" ","2886  ","兆豐金          ","4,503,000","3,948,731","554,269",
" ","2845  ","遠東銀          ","919,000","365,000","554,000",
" ","2615  ","萬海            ","810,000","289,000","521,000",
" ","2406  ","國碩            ","901,000","386,000","515,000",
" ","3036  ","文曄            ","1,146,000","631,000","515,000",
" ","2809  ","京城銀          ","759,000","281,000","478,000",
" ","2103  ","台橡            ","1,188,000","717,000","471,000",
" ","1229  ","聯華            ","722,000","258,596","463,404",
" ","2313  ","華通            ","3,991,000","3,528,000","463,000",
" ","1718  ","中纖            ","743,000","289,000","454,000",
" ","2354  ","鴻準            ","1,814,921","1,383,733","431,188",
" ","2204  ","中華            ","717,000","294,000","423,000",
" ","9188  ","精熙-DR         ","421,000","0","421,000",
" ","6443  ","元晶            ","447,000","27,000","420,000",
" ","2915  ","潤泰全          ","810,000","393,000","417,000",
" ","2316  ","楠梓電          ","714,000","332,000","382,000",
" ","1102  ","亞泥            ","878,000","499,000","379,000",
" ","8341  ","日友            ","388,000","13,000","375,000",
" ","9939  ","宏全            ","543,000","178,000","365,000",
" ",="006206","元大上證50      ","382,000","19,000","363,000",
" ","2511  ","太子            ","398,000","39,000","359,000",
" ","3035  ","智原            ","1,125,000","770,000","355,000",
" ","1712  ","興農            ","359,000","6,000","353,000",
" ","3049  ","和鑫            ","522,000","176,000","346,000",
" ","6209  ","今國光          ","601,000","264,000","337,000",
" ","3044  ","健鼎            ","972,000","646,000","326,000",
" ","3605  ","宏致            ","424,000","100,000","324,000",
" ","1582  ","信錦            ","522,000","200,500","321,500",
" ","8163  ","達方            ","512,000","193,000","319,000",
" ","4915  ","致伸            ","658,000","359,000","299,000",
" ","2475  ","華映            ","372,000","74,000","298,000",
" ","3450  ","聯鈞            ","605,305","310,000","295,305",
" ","1227  ","佳格            ","337,000","49,000","288,000",
" ","1522  ","堤維西          ","499,000","212,000","287,000",
" ","6415  ","矽力-KY         ","410,000","133,574","276,426",
" ","2104  ","中橡            ","888,000","618,000","270,000",
" ","1527  ","鑽全            ","516,000","252,000","264,000",
" ","1902  ","台紙            ","578,000","319,000","259,000",
