"106年07月05日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","23,075,000","4,414,652","18,660,348",
" ",="00672L","元大S&P原油正2  ","18,053,000","0","18,053,000",
" ","2002  ","中鋼            ","11,659,000","3,663,000","7,996,000",
" ","2883  ","開發金          ","16,380,000","9,370,000","7,010,000",
" ",="00633L","富邦上証正2     ","6,688,000","442,000","6,246,000",
" ",="00637L","元大滬深300正2  ","5,915,000","250,000","5,665,000",
" ","2892  ","第一金          ","5,767,530","916,000","4,851,530",
" ","3481  ","群創            ","8,920,000","4,112,741","4,807,259",
" ","2352  ","佳世達          ","5,956,000","1,305,000","4,651,000",
" ","2888  ","新光金          ","6,556,000","2,297,000","4,259,000",
" ","2886  ","兆豐金          ","6,453,000","2,418,000","4,035,000",
" ","2882  ","國泰金          ","4,896,000","1,912,000","2,984,000",
" ","5880  ","合庫金          ","4,088,000","1,224,000","2,864,000",
" ","6116  ","彩晶            ","3,782,000","925,000","2,857,000",
" ","2887  ","台新金          ","4,786,000","2,074,000","2,712,000",
" ","2408  ","南亞科          ","4,594,000","1,884,669","2,709,331",
" ","1303  ","南亞            ","4,231,000","1,753,000","2,478,000",
" ","1314  ","中石化          ","3,129,000","704,000","2,425,000",
" ","2885  ","元大金          ","8,773,000","6,362,001","2,410,999",
" ","2324  ","仁寶            ","5,551,000","3,469,226","2,081,774",
" ",="00642U","元大S&P石油     ","2,079,000","6,000","2,073,000",
" ","3231  ","緯創            ","3,706,000","1,687,404","2,018,596",
" ",="00677U","富邦VIX         ","1,912,000","0","1,912,000",
" ","2337  ","旺宏            ","4,892,000","3,110,000","1,782,000",
" ","2834  ","臺企銀          ","3,171,000","1,394,860","1,776,140",
" ","2633  ","台灣高鐵        ","2,256,137","531,000","1,725,137",
" ","2344  ","華邦電          ","5,250,000","3,741,000","1,509,000",
" ","2801  ","彰銀            ","2,674,000","1,189,000","1,485,000",
" ","2449  ","京元電子        ","2,670,000","1,218,000","1,452,000",
" ","1504  ","東元            ","2,519,000","1,083,000","1,436,000",
" ","1605  ","華新            ","2,085,000","651,532","1,433,468",
" ","2890  ","永豐金          ","8,419,000","7,059,198","1,359,802",
" ","2823  ","中壽            ","3,735,000","2,460,000","1,275,000",
" ","2880  ","華南金          ","3,705,000","2,625,764","1,079,236",
" ","2610  ","華航            ","1,775,000","707,000","1,068,000",
" ","1319  ","東陽            ","2,162,000","1,133,000","1,029,000",
" ","2303  ","聯電            ","37,721,000","36,748,936","972,064",
" ",="00639 ","富邦深100       ","912,000","0","912,000",
" ","3037  ","欣興            ","1,218,000","314,000","904,000",
" ","2845  ","遠東銀          ","1,141,000","242,000","899,000",
" ","2812  ","台中銀          ","1,144,000","262,495","881,505",
" ","2023  ","燁輝            ","1,250,000","414,000","836,000",
" ","2618  ","長榮航          ","1,914,000","1,088,000","826,000",
" ","1710  ","東聯            ","814,000","56,000","758,000",
" ","1301  ","台塑            ","2,316,000","1,564,000","752,000",
" ","2347  ","聯強            ","1,498,000","754,017","743,983",
" ","4938  ","和碩            ","2,322,650","1,596,180","726,470",
" ","2376  ","技嘉            ","1,016,000","308,000","708,000",
" ","2031  ","新光鋼          ","880,000","206,000","674,000",
" ","2371  ","大同            ","1,366,000","710,000","656,000",
" ","2421  ","建準            ","843,000","266,000","577,000",
" ","2412  ","中華電          ","1,316,000","776,000","540,000",
" ","4915  ","致伸            ","750,000","213,000","537,000",
" ","2809  ","京城銀          ","1,020,000","507,000","513,000",
" ","3702  ","大聯大          ","2,135,000","1,631,217","503,783",
" ","1402  ","遠東新          ","1,719,000","1,245,000","474,000",
" ","2353  ","宏碁            ","2,117,000","1,646,043","470,957",
" ","3443  ","創意            ","624,000","176,288","447,712",
" ","3682  ","亞太電          ","1,392,000","994,000","398,000",
" ","9904  ","寶成            ","1,461,000","1,063,377","397,623",
" ","1312  ","國喬            ","1,192,000","805,174","386,826",
" ","6282  ","康舒            ","426,000","57,000","369,000",
" ","1310  ","台苯            ","1,082,000","717,000","365,000",
" ",="0050  ","元大台灣50      ","652,000","292,000","360,000",
" ","3665  ","貿聯-KY         ","1,206,054","850,959","355,095",
"*","2884  ","玉山金          ","13,881,822","13,547,399","334,423",
" ","2548  ","華固            ","480,000","150,100","329,900",
" ","2889  ","國票金          ","373,000","59,000","314,000",
" ","4958  ","臻鼎-KY         ","1,426,756","1,113,000","313,756",
" ","2345  ","智邦            ","1,011,000","704,095","306,905",
" ","6285  ","啟碁            ","445,000","149,000","296,000",
" ","8341  ","日友            ","319,000","44,000","275,000",
" ","2511  ","太子            ","408,000","146,000","262,000",
" ","2897  ","王道銀行        ","257,000","0","257,000",
" ","2913  ","農林            ","344,000","98,100","245,900",
" ","6136  ","富爾特          ","327,000","82,000","245,000",
" ","3017  ","奇鋐            ","262,000","23,000","239,000",
" ","9914  ","美利達          ","331,000","95,000","236,000",
" ","1440  ","南紡            ","334,000","101,000","233,000",
" ","9933  ","中鼎            ","509,000","279,000","230,000",
" ","3042  ","晶技            ","319,000","97,000","222,000",
" ","1227  ","佳格            ","341,000","121,000","220,000",
" ","2308  ","台達電          ","1,322,000","1,107,274","214,726",
" ","2637  ","慧洋-KY         ","230,000","22,000","208,000",
" ","4935  ","茂林-KY         ","287,000","82,000","205,000",
" ","2405  ","浩鑫            ","237,000","33,000","204,000",
" ","2399  ","映泰            ","207,000","4,000","203,000",
" ","1718  ","中纖            ","489,000","287,000","202,000",
" ","1414  ","東和            ","416,000","216,000","200,000",
" ","2328  ","廣宇            ","332,000","134,000","198,000",
" ","1102  ","亞泥            ","1,117,000","921,946","195,054",
" ","2104  ","中橡            ","269,000","79,000","190,000",
" ","2383  ","台光電          ","814,081","625,000","189,081",
" ","2206  ","三陽工業        ","257,000","68,000","189,000",
" ","2836  ","高雄銀          ","188,000","0","188,000",
" ","3003  ","健和興          ","236,000","49,000","187,000",
" ","9945  ","潤泰新          ","852,000","666,293","185,707",
" ","2049  ","上銀            ","571,000","390,000","181,000",
" ","9802  ","鈺齊-KY         ","314,000","133,500","180,500",
" ","1409  ","新纖            ","188,000","8,000","180,000",
" ","2458  ","義隆            ","431,000","253,166","177,834",
