"106年06月05日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","43,817,015","17,453,583","26,363,432",
" ","2352  ","佳世達          ","25,198,000","6,052,000","19,146,000",
" ","3481  ","群創            ","26,074,094","13,161,000","12,913,094",
"*","2330  ","台積電          ","19,279,050","9,741,202","9,537,848",
" ","2885  ","元大金          ","16,732,000","9,559,000","7,173,000",
" ","2317  ","鴻海            ","13,050,466","6,739,416","6,311,050",
"*","2449  ","京元電子        ","9,810,000","4,861,000","4,949,000",
"*","2454  ","聯發科          ","8,163,939","3,518,275","4,645,664",
" ","5880  ","合庫金          ","5,925,720","1,465,000","4,460,720",
" ","6116  ","彩晶            ","5,525,000","1,095,000","4,430,000",
" ","2633  ","台灣高鐵        ","6,283,092","1,869,000","4,414,092",
" ","2408  ","南亞科          ","8,359,000","4,277,700","4,081,300",
" ","3231  ","緯創            ","4,797,160","1,880,000","2,917,160",
" ","2886  ","兆豐金          ","6,928,370","4,168,500","2,759,870",
" ","2371  ","大同            ","7,224,000","4,699,000","2,525,000",
" ","1909  ","榮成            ","2,800,000","488,093","2,311,907",
" ","2345  ","智邦            ","2,634,000","613,000","2,021,000",
" ","2603  ","長榮            ","3,683,000","1,719,350","1,963,650",
" ","3682  ","亞太電          ","2,545,000","663,000","1,882,000",
" ","2311  ","日月光          ","8,992,128","7,243,000","1,749,128",
"*","4938  ","和碩            ","4,229,844","2,519,883","1,709,961",
" ","1314  ","中石化          ","2,304,000","628,292","1,675,708",
" ","2448  ","晶電            ","2,037,000","408,000","1,629,000",
" ","2457  ","飛宏            ","1,705,000","102,000","1,603,000",
" ","2401  ","凌陽            ","1,755,000","176,000","1,579,000",
" ","2504  ","國產            ","1,614,000","207,000","1,407,000",
" ","1303  ","南亞            ","2,564,118","1,288,000","1,276,118",
" ","2481  ","強茂            ","1,339,000","65,000","1,274,000",
"*","2308  ","台達電          ","2,693,598","1,550,358","1,143,240",
" ","2801  ","彰銀            ","3,166,352","2,141,000","1,025,352",
" ","2820  ","華票            ","1,277,000","282,000","995,000",
" ","3044  ","健鼎            ","1,265,000","302,000","963,000",
" ","3019  ","亞光            ","1,232,000","274,000","958,000",
" ","2313  ","華通            ","2,517,000","1,571,000","946,000",
" ","8215  ","明基材          ","952,000","20,000","932,000",
" ","2426  ","鼎元            ","1,040,000","138,000","902,000",
" ","1326  ","台化            ","4,592,978","3,696,624","896,354",
" ","2383  ","台光電          ","1,656,000","761,000","895,000",
" ","8105  ","凌巨            ","1,217,000","395,000","822,000",
" ","2369  ","菱生            ","871,000","55,000","816,000",
" ","2890  ","永豐金          ","5,140,420","4,388,000","752,420",
" ","2412  ","中華電          ","3,024,126","2,331,000","693,126",
" ","8163  ","達方            ","742,000","66,000","676,000",
" ","3032  ","偉訓            ","657,000","43,000","614,000",
" ","2368  ","金像電          ","678,000","68,000","610,000",
" ","6505  ","台塑化          ","1,629,744","1,041,000","588,744",
" ","4960  ","奇美材          ","1,174,000","602,000","572,000",
" ","2314  ","台揚            ","826,000","281,000","545,000",
" ","3376  ","新日興          ","1,208,000","679,000","529,000",
" ","3706  ","神達            ","945,000","426,573","518,427",
" ","2201  ","裕隆            ","866,000","353,000","513,000",
"*","2884  ","玉山金          ","9,973,923","9,464,382","509,541",
" ","1305  ","華夏            ","1,069,000","568,199","500,801",
" ",="00665L","富邦H股正2      ","480,000","0","480,000",
" ","4552  ","力達-KY         ","485,000","38,000","447,000",
" ","2485  ","兆赫            ","523,000","85,000","438,000",
" ","2002  ","中鋼            ","5,235,034","4,797,241","437,793",
" ","2520  ","冠德            ","782,000","352,000","430,000",
" ","8039  ","台虹            ","468,000","38,000","430,000",
" ","2475  ","華映            ","429,000","0","429,000",
" ","1715  ","萬洲            ","433,000","9,000","424,000",
" ","2421  ","建準            ","645,000","225,000","420,000",
" ","2634  ","漢翔            ","419,000","2,321","416,679",
" ","2897  ","王道銀行        ","411,000","0","411,000",
" ","2357  ","華碩            ","966,268","555,842","410,426",
" ","2809  ","京城銀          ","1,312,000","902,000","410,000",
" ","2547  ","日勝生          ","560,000","162,000","398,000",
" ","3026  ","禾伸堂          ","402,000","9,000","393,000",
" ","3419  ","譁裕            ","408,000","15,000","393,000",
" ","2464  ","盟立            ","398,000","7,000","391,000",
" ","2404  ","漢唐            ","494,000","103,197","390,803",
" ","1215  ","卜蜂            ","628,000","238,000","390,000",
" ","2347  ","聯強            ","1,348,000","959,946","388,054",
" ","2474  ","可成            ","2,099,600","1,712,831","386,769",
" ","3041  ","揚智            ","427,000","52,000","375,000",
" ","2231  ","為升            ","478,581","112,000","366,581",
" ","2105  ","正新            ","1,272,000","920,000","352,000",
" ","2499  ","東貝            ","520,000","179,000","341,000",
" ","2331  ","精英            ","633,000","301,000","332,000",
" ","2614  ","東森            ","373,000","41,000","332,000",
" ","1905  ","華紙            ","547,000","218,000","329,000",
" ","6443  ","元晶            ","330,000","5,000","325,000",
" ","2034  ","允強            ","541,000","218,000","323,000",
" ","6196  ","帆宣            ","433,000","114,000","319,000",
" ","2206  ","三陽工業        ","386,000","75,000","311,000",
" ","2323  ","中環            ","627,000","322,000","305,000",
" ","3042  ","晶技            ","388,000","84,000","304,000",
" ","3661  ","世芯-KY         ","596,000","296,000","300,000",
" ","9910  ","豐泰            ","467,392","179,520","287,872",
" ","2812  ","台中銀          ","547,000","263,000","284,000",
" ","5388  ","中磊            ","481,000","197,442","283,558",
