"106年07月11日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","55,713,275","7,124,000","48,589,275",
" ",="00637L","元大滬深300正2  ","30,518,000","539,000","29,979,000",
" ","3481  ","群創            ","21,617,298","3,982,000","17,635,298",
" ",="00633L","富邦上証正2     ","13,207,000","292,000","12,915,000",
" ","2891  ","中信金          ","18,823,601","6,794,695","12,028,906",
"*","2324  ","仁寶            ","12,187,157","2,715,789","9,471,368",
" ","2317  ","鴻海            ","18,810,561","10,327,548","8,483,013",
"*","2330  ","台積電          ","25,276,364","17,264,042","8,012,322",
"*","2882  ","國泰金          ","11,786,123","4,137,365","7,648,758",
"*","2354  ","鴻準            ","8,480,504","1,278,000","7,202,504",
" ","2002  ","中鋼            ","8,704,958","4,689,279","4,015,679",
" ","2885  ","元大金          ","6,017,268","2,340,235","3,677,033",
" ","3231  ","緯創            ","5,019,692","1,364,000","3,655,692",
" ","2888  ","新光金          ","6,755,952","3,140,454","3,615,498",
" ","2313  ","華通            ","3,938,000","768,000","3,170,000",
"*","2404  ","漢唐            ","3,177,000","159,758","3,017,242",
" ","2886  ","兆豐金          ","6,683,215","3,735,871","2,947,344",
" ","2412  ","中華電          ","4,775,100","1,917,000","2,858,100",
" ","4904  ","遠傳            ","4,638,691","1,861,811","2,776,880",
"*","2603  ","長榮            ","6,223,903","3,459,000","2,764,903",
" ",="00677U","富邦VIX         ","2,250,000","200,000","2,050,000",
" ","2377  ","微星            ","3,592,478","1,613,000","1,979,478",
" ","6239  ","力成            ","3,275,415","1,299,000","1,976,415",
" ","2890  ","永豐金          ","6,083,201","4,219,719","1,863,482",
" ","2633  ","台灣高鐵        ","1,986,514","124,000","1,862,514",
" ","8150  ","南茂            ","2,191,000","382,217","1,808,783",
" ","1314  ","中石化          ","2,240,000","447,000","1,793,000",
" ","1303  ","南亞            ","3,344,897","1,567,120","1,777,777",
" ","2408  ","南亞科          ","5,817,705","4,252,124","1,565,581",
" ","6285  ","啟碁            ","1,606,000","50,540","1,555,460",
" ","2014  ","中鴻            ","1,696,000","230,000","1,466,000",
" ","1102  ","亞泥            ","1,894,687","448,000","1,446,687",
" ","2344  ","華邦電          ","2,521,000","1,080,000","1,441,000",
" ","2449  ","京元電子        ","3,361,000","1,938,000","1,423,000",
"*","2474  ","可成            ","4,669,174","3,256,806","1,412,368",
" ","2376  ","技嘉            ","2,180,000","852,167","1,327,833",
" ","5880  ","合庫金          ","4,566,911","3,314,707","1,252,204",
" ","1605  ","華新            ","4,118,000","2,949,502","1,168,498",
" ","2458  ","義隆            ","1,207,000","68,000","1,139,000",
" ","4915  ","致伸            ","1,299,000","165,000","1,134,000",
"*","2105  ","正新            ","4,923,517","3,791,000","1,132,517",
" ","3673  ","TPK-KY          ","1,408,000","365,566","1,042,434",
" ","2448  ","晶電            ","1,499,000","478,499","1,020,501",
" ","2801  ","彰銀            ","1,775,294","779,042","996,252",
" ","2454  ","聯發科          ","2,094,011","1,111,893","982,118",
" ","3682  ","亞太電          ","1,816,428","842,000","974,428",
"*","6176  ","瑞儀            ","2,503,000","1,547,000","956,000",
" ","2421  ","建準            ","1,060,000","113,000","947,000",
" ","2834  ","臺企銀          ","2,159,427","1,246,791","912,636",
"*","9904  ","寶成            ","3,378,493","2,467,898","910,595",
" ",="00655L","國泰中國A50正2  ","903,000","6,000","897,000",
" ","2393  ","億光            ","1,013,000","121,000","892,000",
" ","6505  ","台塑化          ","2,060,962","1,177,258","883,704",
" ","2337  ","旺宏            ","4,014,000","3,149,000","865,000",
" ","3406  ","玉晶光          ","1,387,000","532,000","855,000",
" ","3034  ","聯詠            ","1,393,737","542,000","851,737",
" ","1312  ","國喬            ","1,491,000","652,520","838,480",
" ","6116  ","彩晶            ","2,875,000","2,054,000","821,000",
" ","2345  ","智邦            ","2,934,000","2,128,222","805,778",
"*","4938  ","和碩            ","3,761,564","2,959,326","802,238",
" ","2347  ","聯強            ","1,287,795","500,000","787,795",
" ","2439  ","美律            ","950,000","173,190","776,810",
" ","1718  ","中纖            ","768,800","16,000","752,800",
" ","2897  ","王道銀行        ","731,000","0","731,000",
" ","2357  ","華碩            ","1,269,804","561,093","708,711",
" ","3706  ","神達            ","1,535,000","837,966","697,034",
" ","1504  ","東元            ","2,731,259","2,052,000","679,259",
" ","3380  ","明泰            ","1,371,000","699,000","672,000",
" ","2031  ","新光鋼          ","872,000","241,000","631,000",
" ","3698  ","隆達            ","764,225","142,000","622,225",
" ","2419  ","仲琦            ","792,000","170,000","622,000",
" ",="00673R","元大S&P原油反1  ","622,000","4,000","618,000",
" ","1402  ","遠東新          ","1,328,057","736,971","591,086",
" ","2601  ","益航            ","762,000","274,000","488,000",
" ","3041  ","揚智            ","480,428","22,000","458,428",
" ","3533  ","嘉澤            ","565,000","114,000","451,000",
" ","2401  ","凌陽            ","461,000","21,000","440,000",
" ","1444  ","力麗            ","615,695","190,000","425,695",
" ","2615  ","萬海            ","1,137,000","714,000","423,000",
" ","3702  ","大聯大          ","1,808,692","1,393,000","415,692",
" ","8464  ","億豐            ","851,329","438,000","413,329",
" ","2352  ","佳世達          ","1,394,000","987,557","406,443",
" ","2353  ","宏碁            ","1,777,647","1,375,000","402,647",
" ","2845  ","遠東銀          ","602,000","212,000","390,000",
" ","2395  ","研華            ","824,713","445,000","379,713",
" ","9802  ","鈺齊-KY         ","397,000","20,000","377,000",
" ","1326  ","台化            ","1,486,949","1,118,240","368,709",
