"106年07月31日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","6116  ","彩晶            ","12,038,000","1,872,000","10,166,000",
" ","2883  ","開發金          ","12,156,210","5,410,000","6,746,210",
" ",="00642U","元大S&P石油     ","5,088,000","3,000","5,085,000",
" ","6269  ","台郡            ","6,426,000","2,359,000","4,067,000",
" ","2834  ","臺企銀          ","4,992,000","1,296,000","3,696,000",
" ","2892  ","第一金          ","9,898,978","6,223,455","3,675,523",
" ",="00672L","元大S&P原油正2  ","4,268,000","1,062,000","3,206,000",
" ","6176  ","瑞儀            ","3,448,000","514,643","2,933,357",
" ","1314  ","中石化          ","2,953,000","72,000","2,881,000",
" ","2409  ","友達            ","19,558,744","16,826,333","2,732,411",
" ","3682  ","亞太電          ","2,460,000","154,000","2,306,000",
" ","2439  ","美律            ","2,802,000","580,561","2,221,439",
" ",="00639 ","富邦深100       ","1,984,000","0","1,984,000",
" ","2049  ","上銀            ","2,231,000","296,000","1,935,000",
" ","5880  ","合庫金          ","4,865,259","3,039,307","1,825,952",
" ","2888  ","新光金          ","7,331,000","5,564,735","1,766,265",
"*","2324  ","仁寶            ","7,690,000","5,941,439","1,748,561",
" ","2408  ","南亞科          ","5,118,134","3,624,000","1,494,134",
" ","2801  ","彰銀            ","2,756,000","1,280,536","1,475,464",
" ",="00637L","元大滬深300正2  ","2,958,000","1,536,000","1,422,000",
" ","1312  ","國喬            ","1,708,000","305,000","1,403,000",
" ","3019  ","亞光            ","2,345,000","948,000","1,397,000",
"*","1216  ","統一            ","15,195,000","13,853,809","1,341,191",
" ","2633  ","台灣高鐵        ","1,903,832","642,300","1,261,532",
" ","2812  ","台中銀          ","3,362,000","2,111,000","1,251,000",
" ","1303  ","南亞            ","5,072,000","3,835,112","1,236,888",
" ","2887  ","台新金          ","4,846,000","3,728,623","1,117,377",
" ","1218  ","泰山            ","1,278,000","187,000","1,091,000",
" ","1909  ","榮成            ","2,370,000","1,296,000","1,074,000",
" ","2352  ","佳世達          ","2,670,000","1,715,667","954,333",
" ","2002  ","中鋼            ","16,389,275","15,436,816","952,459",
" ",="00633L","富邦上証正2     ","1,370,000","444,000","926,000",
" ",="0050  ","元大台灣50      ","1,115,000","200,000","915,000",
" ",="00635U","元大S&P黃金     ","864,000","2,000","862,000",
"*","2454  ","聯發科          ","3,881,867","3,042,766","839,101",
" ","1305  ","華夏            ","961,000","170,000","791,000",
" ","3545  ","敦泰            ","996,744","302,122","694,622",
" ","2444  ","友旺            ","793,000","104,000","689,000",
" ","1326  ","台化            ","3,998,728","3,310,095","688,633",
" ","6505  ","台塑化          ","1,709,000","1,058,437","650,563",
" ","8404  ","百和興業-KY     ","800,000","156,000","644,000",
" ","3035  ","智原            ","747,000","152,000","595,000",
" ","1718  ","中纖            ","930,000","384,000","546,000",
" ","4960  ","奇美材          ","546,000","21,000","525,000",
" ","2481  ","強茂            ","586,000","64,000","522,000",
" ","2030  ","彰源            ","522,000","11,000","511,000",
" ","1512  ","瑞利            ","532,000","47,000","485,000",
"*","3045  ","台灣大          ","3,988,000","3,519,896","468,104",
"*","2357  ","華碩            ","911,488","453,612","457,876",
" ","2448  ","晶電            ","2,420,000","1,993,697","426,303",
" ","9938  ","百和            ","557,038","135,000","422,038",
" ","2314  ","台揚            ","503,000","104,000","399,000",
"*","2382  ","廣達            ","8,307,000","7,920,780","386,220",
" ","1802  ","台玻            ","497,000","111,000","386,000",
" ","3702  ","大聯大          ","2,569,000","2,202,620","366,380",
" ","1717  ","長興            ","436,000","78,000","358,000",
" ","1262  ","綠悅-KY         ","628,000","272,000","356,000",
"*","2317  ","鴻海            ","14,738,458","14,390,789","347,669",
" ","6271  ","同欣電          ","352,000","13,000","339,000",
" ",="006207","FH滬深          ","335,000","0","335,000",
" ","1515  ","力山            ","482,000","159,456","322,544",
" ","5269  ","祥碩            ","349,000","31,505","317,495",
" ","1536  ","和大            ","450,000","145,816","304,184",
" ",="006205","富邦上証        ","291,000","0","291,000",
" ","6213  ","聯茂            ","627,000","338,000","289,000",
" ","1590  ","亞德客-KY       ","463,218","175,000","288,218",
" ","2498  ","宏達電          ","1,744,000","1,465,883","278,117",
" ","6108  ","競國            ","380,000","103,000","277,000",
" ","6443  ","元晶            ","276,000","10,000","266,000",
" ","2428  ","興勤            ","271,000","6,000","265,000",
" ","2441  ","超豐            ","404,000","148,000","256,000",
" ","8039  ","台虹            ","357,000","105,000","252,000",
" ","4915  ","致伸            ","628,000","379,000","249,000",
" ","1229  ","聯華            ","707,000","464,000","243,000",
" ","3533  ","嘉澤            ","332,000","94,900","237,100",
" ","2485  ","兆赫            ","285,000","48,000","237,000",
" ","2458  ","義隆            ","357,000","121,000","236,000",
" ",="00665L","富邦H股正2      ","232,000","0","232,000",
" ","3706  ","神達            ","820,000","591,000","229,000",
" ","9934  ","成霖            ","330,000","111,000","219,000",
" ","1447  ","力鵬            ","228,000","11,000","217,000",
" ","2365  ","昆盈            ","219,000","3,000","216,000",
" ","2385  ","群光            ","457,000","252,000","205,000",
" ","2601  ","益航            ","343,000","150,000","193,000",
" ","2031  ","新光鋼          ","455,000","266,000","189,000",
" ","2425  ","承啟            ","220,000","35,000","185,000",
" ","3561  ","昇陽光電        ","202,000","17,000","185,000",
" ","2606  ","裕民            ","266,000","87,000","179,000",
" ","3017  ","奇鋐            ","192,000","14,000","178,000",
" ","3413  ","京鼎            ","288,000","112,000","176,000",
" ","3665  ","貿聯-KY         ","488,000","313,467","174,533",
" ","1309  ","台達化          ","178,000","9,000","169,000",
" ","2504  ","國產            ","251,000","83,000","168,000",
" ","3504  ","揚明光          ","240,000","73,000","167,000",
" ","1789  ","神隆            ","215,000","49,000","166,000",
" ","9911  ","櫻花            ","365,000","201,000","164,000",
" ","3605  ","宏致            ","172,000","10,000","162,000",
" ","9935  ","慶豐富          ","179,000","19,000","160,000",
" ","2316  ","楠梓電          ","163,000","4,000","159,000",
" ","3023  ","信邦            ","301,000","146,000","155,000",
" ","3229  ","晟鈦            ","152,000","0","152,000",
" ","4934  ","太極            ","154,000","2,000","152,000",
" ","2328  ","廣宇            ","358,000","207,000","151,000",
" ","1609  ","大亞            ","163,000","13,000","150,000",
" ","6257  ","矽格            ","221,000","73,000","148,000",
" ","2642  ","宅配通          ","177,000","33,000","144,000",
" ","1560  ","中砂            ","237,000","94,000","143,000",
" ","4977  ","眾達-KY         ","188,100","48,280","139,820",
" ","9907  ","統一實          ","156,000","26,000","130,000",
" ","2535  ","達欣工          ","164,000","35,000","129,000",
" ","2402  ","毅嘉            ","159,000","32,000","127,000",
" ","2387  ","精元            ","136,000","11,000","125,000",
" ","3454  ","晶睿            ","217,000","94,000","123,000",
" ","2401  ","凌陽            ","206,000","85,000","121,000",
" ","8150  ","南茂            ","825,000","704,000","121,000",
" ","2329  ","華泰            ","161,000","42,000","119,000",
" ","2610  ","華航            ","3,105,000","2,988,810","116,190",
" ","4551  ","智伸科          ","116,000","3,000","113,000",
" ","8011  ","台通            ","116,000","4,000","112,000",
" ","1608  ","華榮            ","118,000","10,000","108,000",
" ","4976  ","佳凌            ","131,000","23,000","108,000",
" ","1568  ","倉佑            ","154,000","52,000","102,000",
" ","1444  ","力麗            ","184,000","85,000","99,000",
" ","2417  ","圓剛            ","99,000","0","99,000",
" ","6153  ","嘉聯益          ","126,000","27,000","99,000",
" ","6202  ","盛群            ","154,000","55,000","99,000",
" ","3450  ","聯鈞            ","195,600","98,000","97,600",
" ","2338  ","光罩            ","118,000","21,000","97,000",
" ","3167  ","大量            ","111,000","14,000","97,000",
" ","2373  ","震旦行          ","98,000","3,000","95,000",
" ","3059  ","華晶科          ","173,000","78,000","95,000",
" ","3346  ","麗清            ","107,000","12,000","95,000",
" ","2376  ","技嘉            ","496,000","402,000","94,000",
" ","1459  ","聯發            ","91,000","0","91,000",
" ","2340  ","光磊            ","229,000","139,000","90,000",
" ","2501  ","國建            ","137,000","48,000","89,000",
" ","1907  ","永豐餘          ","246,000","165,000","81,000",
" ","5522  ","遠雄            ","410,000","329,000","81,000",
