"106年06月30日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","50,985,000","9,854,313","41,130,687",
" ","2409  ","友達            ","38,367,000","12,924,427","25,442,573",
" ","2337  ","旺宏            ","32,114,000","13,034,000","19,080,000",
" ","2303  ","聯電            ","120,061,086","105,209,500","14,851,586",
"*","2891  ","中信金          ","17,632,000","7,502,479","10,129,521",
" ","2887  ","台新金          ","10,489,000","2,516,000","7,973,000",
" ","6116  ","彩晶            ","10,841,000","2,949,000","7,892,000",
"*","2885  ","元大金          ","9,822,000","1,952,000","7,870,000",
" ","2834  ","臺企銀          ","7,892,500","515,000","7,377,500",
" ","2883  ","開發金          ","13,377,000","6,508,000","6,869,000",
"*","2884  ","玉山金          ","10,851,182","4,900,000","5,951,182",
"*","2881  ","富邦金          ","9,470,000","5,394,920","4,075,080",
" ","2890  ","永豐金          ","15,619,000","11,898,044","3,720,956",
" ","2313  ","華通            ","4,432,000","841,000","3,591,000",
" ","5880  ","合庫金          ","8,466,000","4,915,000","3,551,000",
" ",="00672L","元大S&P原油正2  ","3,312,000","0","3,312,000",
" ","3231  ","緯創            ","5,589,000","2,639,000","2,950,000",
"*","8464  ","億豐            ","3,227,000","315,000","2,912,000",
" ","2311  ","日月光          ","12,362,000","9,766,000","2,596,000",
" ","2610  ","華航            ","2,884,000","385,000","2,499,000",
" ","2888  ","新光金          ","7,219,380","4,742,830","2,476,550",
" ","8112  ","至上            ","2,749,000","598,000","2,151,000",
" ","2812  ","台中銀          ","2,275,000","160,000","2,115,000",
"*","2882  ","國泰金          ","10,213,500","8,132,000","2,081,500",
"*","2801  ","彰銀            ","4,465,000","2,457,000","2,008,000",
"*","1216  ","統一            ","4,650,000","2,676,208","1,973,792",
" ","2892  ","第一金          ","7,338,280","5,429,040","1,909,240",
" ","2603  ","長榮            ","4,905,000","3,012,000","1,893,000",
" ","2845  ","遠東銀          ","1,939,000","55,000","1,884,000",
" ","2618  ","長榮航          ","2,355,000","560,000","1,795,000",
" ","2344  ","華邦電          ","4,858,000","3,065,000","1,793,000",
" ","2371  ","大同            ","2,865,000","1,299,000","1,566,000",
" ","1314  ","中石化          ","4,529,000","2,967,000","1,562,000",
" ","2633  ","台灣高鐵        ","1,824,000","441,000","1,383,000",
" ",="00665L","富邦H股正2      ","1,513,000","170,000","1,343,000",
" ","1319  ","東陽            ","1,551,000","250,000","1,301,000",
"*","6505  ","台塑化          ","3,033,000","1,765,000","1,268,000",
" ","2504  ","國產            ","1,458,000","223,000","1,235,000",
" ","9910  ","豐泰            ","1,611,000","382,000","1,229,000",
" ","2889  ","國票金          ","1,372,000","159,000","1,213,000",
" ","2809  ","京城銀          ","1,465,000","261,000","1,204,000",
" ","2421  ","建準            ","1,509,000","333,000","1,176,000",
" ","1605  ","華新            ","1,296,000","157,000","1,139,000",
"*","1303  ","南亞            ","2,751,000","1,672,859","1,078,141",
" ","2347  ","聯強            ","2,207,000","1,140,000","1,067,000",
" ","2448  ","晶電            ","1,827,000","786,000","1,041,000",
" ","2383  ","台光電          ","1,804,017","835,968","968,049",
" ","2401  ","凌陽            ","1,335,000","370,000","965,000",
"*","9933  ","中鼎            ","2,259,000","1,330,000","929,000",
" ","2206  ","三陽工業        ","914,000","29,000","885,000",
" ","1452  ","宏益            ","927,000","78,000","849,000",
" ","1312  ","國喬            ","1,763,000","925,000","838,000",
" ",="00639 ","富邦深100       ","855,000","20,000","835,000",
" ","2349  ","錸德            ","1,372,000","537,000","835,000",
" ",="00637L","元大滬深300正2  ","1,794,000","969,000","825,000",
" ","3189  ","景碩            ","1,001,000","234,000","767,000",
" ","2023  ","燁輝            ","1,339,000","593,000","746,000",
" ","1715  ","萬洲            ","740,000","17,000","723,000",
" ","910801","金衛-DR         ","789,000","67,000","722,000",
" ","6271  ","同欣電          ","959,000","248,000","711,000",
" ","2031  ","新光鋼          ","716,000","28,000","688,000",
"*","3044  ","健鼎            ","1,858,000","1,186,000","672,000",
" ","9938  ","百和            ","1,194,000","546,400","647,600",
" ","1909  ","榮成            ","2,400,000","1,757,000","643,000",
" ","2449  ","京元電子        ","1,747,000","1,137,000","610,000",
" ","1229  ","聯華            ","664,000","81,000","583,000",
" ","1718  ","中纖            ","608,000","27,000","581,000",
"*","2823  ","中壽            ","4,039,000","3,469,857","569,143",
" ","2464  ","盟立            ","573,000","21,000","552,000",
" ","2367  ","燿華            ","849,000","299,000","550,000",
" ","5871  ","中租-KY         ","1,791,000","1,246,725","544,275",
" ","3042  ","晶技            ","571,000","27,000","544,000",
" ","4915  ","致伸            ","1,146,000","605,000","541,000",
" ","3037  ","欣興            ","1,309,100","772,000","537,100",
" ","2606  ","裕民            ","613,000","109,000","504,000",
" ","1714  ","和桐            ","497,000","4,000","493,000",
" ","2903  ","遠百            ","483,000","4,000","479,000",
" ","1447  ","力鵬            ","541,000","67,000","474,000",
" ","1326  ","台化            ","3,992,000","3,520,658","471,342",
"*","1504  ","東元            ","3,864,000","3,409,000","455,000",
" ","1589  ","永冠-KY         ","494,000","43,000","451,000",
" ","6153  ","嘉聯益          ","464,000","19,000","445,000",
" ","6269  ","台郡            ","788,000","344,000","444,000",
" ","4960  ","奇美材          ","541,000","106,000","435,000",
" ","2353  ","宏碁            ","1,699,000","1,273,000","426,000",
" ","9941  ","裕融            ","1,108,000","683,000","425,000",
" ","2201  ","裕隆            ","642,000","218,000","424,000",
" ","2426  ","鼎元            ","511,000","88,000","423,000",
" ","6412  ","群電            ","592,000","178,000","414,000",
" ","2867  ","三商壽          ","886,000","484,000","402,000",
" ","2103  ","台橡            ","593,000","192,000","401,000",
" ","1536  ","和大            ","952,699","555,478","397,221",
" ","1440  ","南紡            ","431,000","37,000","394,000",
" ","2637  ","慧洋-KY         ","487,000","104,000","383,000",
" ","2836  ","高雄銀          ","378,000","4,000","374,000",
" ","1710  ","東聯            ","481,000","111,000","370,000",
" ","1215  ","卜蜂            ","692,000","325,600","366,400",
" ","3380  ","明泰            ","1,984,000","1,625,000","359,000",
" ","2841  ","台開            ","364,000","19,000","345,000",
" ","3533  ","嘉澤            ","398,000","53,000","345,000",
" ","3682  ","亞太電          ","959,000","616,000","343,000",
" ","6005  ","群益證          ","398,000","55,000","343,000",
" ","6257  ","矽格            ","404,000","70,000","334,000",
" ","9934  ","成霖            ","413,000","88,000","325,000",
"*","2049  ","上銀            ","550,000","228,000","322,000",
" ","3049  ","和鑫            ","497,000","175,000","322,000",
" ","2820  ","華票            ","405,000","88,000","317,000",
" ","1444  ","力麗            ","367,000","62,000","305,000",
" ","1707  ","葡萄王          ","323,000","30,000","293,000",
" ","2017  ","官田鋼          ","296,000","4,000","292,000",
" ","2855  ","統一證          ","319,000","27,000","292,000",
" ","2419  ","仲琦            ","361,000","87,000","274,000",
" ","3036  ","文曄            ","353,000","80,000","273,000",
" ","1717  ","長興            ","359,000","95,000","264,000",
" ","2456  ","奇力新          ","297,000","36,639","260,361",
" ","2615  ","萬海            ","379,000","119,000","260,000",
" ","3026  ","禾伸堂          ","313,000","53,000","260,000",
" ","2515  ","中工            ","380,000","129,000","251,000",
" ","3653  ","健策            ","275,000","24,000","251,000",
" ","3698  ","隆達            ","361,000","112,000","249,000",
" ","2104  ","中橡            ","421,000","175,000","246,000",
" ","2101  ","南港            ","319,000","75,000","244,000",
" ","9939  ","宏全            ","314,000","71,000","243,000",
" ","1310  ","台苯            ","1,025,000","793,000","232,000",
" ",="0050  ","元大台灣50      ","458,000","228,000","230,000",
" ","3576  ","新日光          ","1,173,000","947,614","225,386",
" ","2369  ","菱生            ","354,000","132,000","222,000",
" ","3019  ","亞光            ","688,000","466,000","222,000",
" ","2029  ","盛餘            ","230,000","9,000","221,000",
" ","2231  ","為升            ","506,000","287,000","219,000",
" ","3023  ","信邦            ","333,000","116,000","217,000",
" ","3035  ","智原            ","251,000","41,000","210,000",
" ","2368  ","金像電          ","282,000","82,000","200,000",
" ","2392  ","正崴            ","257,000","57,000","200,000",
" ","1409  ","新纖            ","330,000","133,000","197,000",
" ","3437  ","榮創            ","226,000","30,000","196,000",
" ","2547  ","日勝生          ","284,000","89,000","195,000",
" ","6214  ","精誠            ","608,000","413,000","195,000",
" ","2511  ","太子            ","193,000","0","193,000",
" ","6196  ","帆宣            ","277,000","89,000","188,000",
" ","8404  ","百和興業-KY     ","216,000","30,000","186,000",
" ","2375  ","智寶            ","179,000","2,000","177,000",
"*","1476  ","儒鴻            ","732,275","559,000","173,275",
"*","3045  ","台灣大          ","1,577,000","1,404,795","172,205",
" ","4977  ","眾達-KY         ","316,000","145,000","171,000",
" ","2328  ","廣宇            ","242,000","74,000","168,000",
" ","5305  ","敦南            ","204,000","38,000","166,000",
" ","1477  ","聚陽            ","326,000","163,000","163,000",
" ","3321  ","同泰            ","171,000","9,000","162,000",
" ","1904  ","正隆            ","273,000","112,000","161,000",
" ","2731  ","雄獅            ","175,000","16,000","159,000",
" ","6142  ","友勁            ","192,000","37,000","155,000",
" ","8215  ","明基材          ","216,000","65,000","151,000",
" ",="057334","和大日盛68購03  ","150,000","0","150,000",
" ","2838  ","聯邦銀          ","237,000","87,000","150,000",
" ","2477  ","美隆電          ","164,000","15,000","149,000",
" ","2605  ","新興            ","189,000","42,000","147,000",
" ","2324  ","仁寶            ","7,744,000","7,598,000","146,000",
" ","2351  ","順德            ","231,000","87,000","144,000",
" ","2030  ","彰源            ","144,000","1,000","143,000",
" ","2850  ","新產            ","143,000","0","143,000",
" ","8213  ","志超            ","229,000","88,000","141,000",
" ",="00677U","富邦VIX         ","421,000","281,000","140,000",
" ","1338  ","廣華-KY         ","147,000","8,000","139,000",
" ","2338  ","光罩            ","233,000","94,000","139,000",
" ","6191  ","精成科          ","159,000","23,000","136,000",
" ","2535  ","達欣工          ","133,000","0","133,000",
" ","2908  ","特力            ","242,000","109,000","133,000",
" ","5264  ","鎧勝-KY         ","770,000","638,000","132,000",
" ","2485  ","兆赫            ","217,000","88,000","129,000",
" ","2340  ","光磊            ","196,000","68,000","128,000",
" ","1457  ","宜進            ","152,000","33,000","119,000",
" ","1902  ","台紙            ","467,000","349,000","118,000",
" ","2428  ","興勤            ","139,000","21,000","118,000",
" ","2727  ","王品            ","136,000","25,000","111,000",
" ","2913  ","農林            ","249,000","140,000","109,000",
" ","1262  ","綠悅-KY         ","207,000","99,000","108,000",
" ","1451  ","年興            ","198,000","94,000","104,000",
" ","1604  ","聲寶            ","139,000","38,000","101,000",
" ","2208  ","台船            ","181,000","81,000","100,000",
" ","4148  ","全宇生技-KY     ","99,000","0","99,000",
" ","2856  ","元富證          ","175,000","77,000","98,000",
" ","1609  ","大亞            ","123,000","26,000","97,000",
" ","3090  ","日電貿          ","103,000","7,000","96,000",
" ","2405  ","浩鑫            ","207,000","115,000","92,000",
" ","6414  ","樺漢            ","99,000","7,000","92,000",
" ","2457  ","飛宏            ","122,000","37,000","85,000",
" ","5521  ","工信            ","92,000","10,000","82,000",
" ",="055886","友達統一67購01  ","80,000","0","80,000",
" ","2832  ","台產            ","87,000","7,000","80,000",
" ","4725  ","信昌化          ","103,000","23,000","80,000",
" ","4943  ","康控-KY         ","82,000","4,000","78,000",
" ","2379  ","瑞昱            ","351,000","275,147","75,853",
" ","2408  ","南亞科          ","2,224,000","2,150,000","74,000",
" ","1410  ","南染            ","73,000","0","73,000",
" ","2534  ","宏盛            ","73,000","0","73,000",
"*","2357  ","華碩            ","1,415,000","1,343,680","71,320",
" ","6209  ","今國光          ","689,000","620,000","69,000",
" ","2314  ","台揚            ","341,000","273,000","68,000",
" ","4958  ","臻鼎-KY         ","1,469,000","1,402,000","67,000",
" ","2362  ","藍天            ","129,000","63,000","66,000",
" ","2399  ","映泰            ","87,000","21,000","66,000",
" ","3229  ","晟鈦            ","124,000","59,000","65,000",
"*","2385  ","群光            ","1,180,000","1,115,765","64,235",
" ","4532  ","瑞智            ","152,000","89,000","63,000",
" ","1590  ","亞德客-KY       ","347,348","285,045","62,303",
" ","1568  ","倉佑            ","132,000","72,000","60,000",
" ","2390  ","云辰            ","63,000","3,000","60,000",
" ","1708  ","東鹼            ","59,000","0","59,000",
" ","2062  ","橋椿            ","130,000","71,000","59,000",
" ","4906  ","正文            ","644,000","586,000","58,000",
" ","1101  ","台泥            ","2,013,000","1,956,000","57,000",
" ","4108  ","懷特            ","63,000","7,000","56,000",
" ",="00669R","國泰美國道瓊反1 ","54,000","0","54,000",
" ","2484  ","希華            ","55,000","1,000","54,000",
" ","1417  ","嘉裕            ","53,000","0","53,000",
" ","6283  ","淳安            ","184,000","131,000","53,000",
