"106年07月20日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
"*","2303  ","聯電            ","70,647,834","33,300,866","37,346,968",
"*","2352  ","佳世達          ","21,614,000","3,062,912","18,551,088",
" ",="00672L","元大S&P原油正2  ","14,628,000","0","14,628,000",
" ","2337  ","旺宏            ","7,014,000","2,909,000","4,105,000",
" ",="061926","綠悅日盛6C購01  ","3,620,000","0","3,620,000",
" ","2633  ","台灣高鐵        ","3,375,893","317,000","3,058,893",
" ","2344  ","華邦電          ","4,109,000","1,428,999","2,680,001",
" ","2801  ","彰銀            ","3,519,982","851,560","2,668,422",
" ","2884  ","玉山金          ","7,998,091","5,622,000","2,376,091",
" ",="063335","綠悅永豐71購02  ","2,200,000","0","2,200,000",
" ","2330  ","台積電          ","13,388,528","11,428,769","1,959,759",
" ","1215  ","卜蜂            ","1,924,000","80,000","1,844,000",
" ","2498  ","宏達電          ","2,530,101","776,898","1,753,203",
" ","2885  ","元大金          ","5,934,003","4,221,546","1,712,457",
" ","2812  ","台中銀          ","2,235,000","673,000","1,562,000",
" ","3661  ","世芯-KY         ","1,704,000","142,000","1,562,000",
" ","1802  ","台玻            ","2,852,000","1,292,000","1,560,000",
" ","2886  ","兆豐金          ","4,227,753","2,673,000","1,554,753",
" ","2610  ","華航            ","2,126,771","615,000","1,511,771",
" ","2301  ","光寶科          ","4,919,322","3,450,241","1,469,081",
" ",="00639 ","富邦深100       ","1,426,000","0","1,426,000",
" ","3413  ","京鼎            ","1,378,000","45,000","1,333,000",
" ","2031  ","新光鋼          ","1,364,000","70,000","1,294,000",
" ","1314  ","中石化          ","6,153,000","4,924,000","1,229,000",
" ",="00642U","元大S&P石油     ","1,115,000","8,000","1,107,000",
" ","2458  ","義隆            ","1,296,000","224,000","1,072,000",
" ","1710  ","東聯            ","1,599,000","533,000","1,066,000",
" ","2888  ","新光金          ","5,090,885","4,045,000","1,045,885",
" ","2103  ","台橡            ","1,107,000","63,000","1,044,000",
" ","3545  ","敦泰            ","1,252,000","224,244","1,027,756",
" ","6285  ","啟碁            ","1,234,000","223,000","1,011,000",
"*","2311  ","日月光          ","9,244,962","8,247,777","997,185",
" ","2603  ","長榮            ","2,173,120","1,217,000","956,120",
" ","2485  ","兆赫            ","1,030,000","106,000","924,000",
" ","3673  ","TPK-KY          ","1,152,000","237,326","914,674",
" ","2881  ","富邦金          ","2,363,712","1,493,855","869,857",
" ","8016  ","矽創            ","889,000","55,000","834,000",
" ","1312  ","國喬            ","928,000","155,000","773,000",
" ","6456  ","GIS-KY          ","1,360,000","592,150","767,850",
" ","4938  ","和碩            ","2,894,683","2,127,000","767,683",
" ","9911  ","櫻花            ","802,000","35,000","767,000",
" ","1319  ","東陽            ","955,000","194,000","761,000",
" ","8105  ","凌巨            ","826,000","83,000","743,000",
" ","2049  ","上銀            ","1,107,338","397,000","710,338",
" ","2455  ","全新            ","775,000","65,000","710,000",
" ","1305  ","華夏            ","1,031,000","324,000","707,000",
" ","4906  ","正文            ","1,090,000","418,736","671,264",
