"106年06月14日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2344  ","華邦電          ","18,046,000","6,229,000","11,817,000",
" ","2352  ","佳世達          ","14,015,000","4,359,000","9,656,000",
"*","2317  ","鴻海            ","20,163,000","11,590,898","8,572,102",
"*","3481  ","群創            ","30,438,000","22,183,400","8,254,600",
" ","8150  ","南茂            ","7,968,000","2,473,000","5,495,000",
" ","3037  ","欣興            ","5,108,000","1,670,011","3,437,989",
"*","2409  ","友達            ","21,916,600","18,743,479","3,173,121",
" ","2337  ","旺宏            ","22,193,000","19,312,253","2,880,747",
" ","1909  ","榮成            ","3,675,000","852,607","2,822,393",
" ","6116  ","彩晶            ","4,841,000","2,149,000","2,692,000",
" ","1314  ","中石化          ","2,978,000","454,000","2,524,000",
"*","2603  ","長榮            ","5,933,000","3,432,505","2,500,495",
"*","1216  ","統一            ","7,483,000","4,989,334","2,493,666",
" ","3380  ","明泰            ","3,269,000","866,000","2,403,000",
" ","2313  ","華通            ","5,230,000","2,891,000","2,339,000",
"*","2454  ","聯發科          ","10,038,000","7,791,485","2,246,515",
" ","6176  ","瑞儀            ","2,823,000","642,000","2,181,000",
"*","2633  ","台灣高鐵        ","4,015,000","2,122,936","1,892,064",
" ","1902  ","台紙            ","1,719,000","131,000","1,588,000",
"*","1504  ","東元            ","3,093,000","1,584,889","1,508,111",
"*","2888  ","新光金          ","10,388,000","8,933,757","1,454,243",
"*","2474  ","可成            ","2,586,000","1,149,034","1,436,966",
" ","1312  ","國喬            ","1,790,000","435,653","1,354,347",
" ","2601  ","益航            ","1,561,001","229,000","1,332,001",
"*","2412  ","中華電          ","3,660,000","2,350,557","1,309,443",
"*","5880  ","合庫金          ","3,109,000","1,843,258","1,265,742",
"*","2891  ","中信金          ","10,324,000","9,182,102","1,141,898",
" ","2449  ","京元電子        ","3,961,000","2,827,121","1,133,879",
" ","3576  ","新日光          ","1,694,000","566,000","1,128,000",
"*","2324  ","仁寶            ","6,064,000","4,958,472","1,105,528",
"*","2383  ","台光電          ","3,011,000","1,959,155","1,051,845",
" ","2511  ","太子            ","1,164,000","123,000","1,041,000",
" ","3376  ","新日興          ","1,358,000","382,000","976,000",
"*","2408  ","南亞科          ","2,417,000","1,469,762","947,238",
"*","5871  ","中租-KY         ","2,495,000","1,575,313","919,687",
"*","4958  ","臻鼎-KY         ","2,208,000","1,341,680","866,320",
" ","5264  ","鎧勝-KY         ","1,952,000","1,086,000","866,000",
" ","2314  ","台揚            ","1,104,000","239,000","865,000",
" ","6456  ","GIS-KY          ","2,040,000","1,252,000","788,000",
" ",="00632R","元大台灣50反1   ","768,000","3,000","765,000",
"*","1303  ","南亞            ","2,062,000","1,337,530","724,470",
"*","2885  ","元大金          ","4,223,000","3,508,477","714,523",
" ","1229  ","聯華            ","1,227,000","527,000","700,000",
" ","3645  ","達邁            ","745,000","45,000","700,000",
" ","8112  ","至上            ","814,000","141,000","673,000",
"*","2325  ","矽品            ","2,318,000","1,664,971","653,029",
"*","2356  ","英業達          ","3,892,000","3,256,311","635,689",
" ","1215  ","卜蜂            ","1,308,000","679,000","629,000",
" ","3019  ","亞光            ","786,000","180,000","606,000",
" ","1452  ","宏益            ","648,000","75,000","573,000",
" ","3042  ","晶技            ","849,000","295,000","554,000",
" ","2547  ","日勝生          ","692,000","141,000","551,000",
" ","1560  ","中砂            ","744,000","206,000","538,000",
" ",="006205","富邦上証        ","525,000","0","525,000",
" ","2481  ","強茂            ","670,000","155,000","515,000",
" ","2856  ","元富證          ","671,000","185,000","486,000",
" ","1568  ","倉佑            ","536,000","54,000","482,000",
" ","2458  ","義隆            ","1,297,000","826,000","471,000",
"*","1476  ","儒鴻            ","649,000","178,541","470,459",
" ","2404  ","漢唐            ","1,170,000","704,130","465,870",
" ","2841  ","台開            ","449,000","15,000","434,000",
" ","3532  ","台勝科          ","469,000","35,000","434,000",
"*","4904  ","遠傳            ","1,879,000","1,470,303","408,697",
" ","2345  ","智邦            ","1,585,000","1,179,000","406,000",
" ","2889  ","國票金          ","444,000","45,000","399,000",
" ","1218  ","泰山            ","561,000","185,000","376,000",
" ",="00634R","富邦上証反1     ","366,000","0","366,000",
" ","1512  ","瑞利            ","376,000","29,000","347,000",
"*","2347  ","聯強            ","2,650,000","2,310,792","339,208",
" ","3189  ","景碩            ","906,000","567,000","339,000",
" ","9934  ","成霖            ","573,000","237,000","336,000",
" ","2812  ","台中銀          ","453,000","124,000","329,000",
" ","6192  ","巨路            ","452,000","124,000","328,000",
" ","2419  ","仲琦            ","606,000","290,000","316,000",
"*","2912  ","統一超          ","742,000","433,489","308,511",
" ","2441  ","超豐            ","697,000","397,000","300,000",
" ","2006  ","東和鋼鐵        ","453,000","169,000","284,000",
" ","2809  ","京城銀          ","740,000","459,000","281,000",
" ","1308  ","亞聚            ","283,000","3,000","280,000",
" ","1789  ","神隆            ","347,000","71,000","276,000",
" ","2606  ","裕民            ","333,000","63,000","270,000",
" ","2913  ","農林            ","431,000","168,000","263,000",
" ","8215  ","明基材          ","414,000","157,000","257,000",
" ",="00655L","國泰中國A50正2  ","251,000","0","251,000",
" ","2393  ","億光            ","529,000","286,000","243,000",
" ","6196  ","帆宣            ","624,000","382,000","242,000",
"*","2002  ","中鋼            ","7,454,000","7,217,341","236,659",
" ","5305  ","敦南            ","470,000","235,000","235,000",
" ","1718  ","中纖            ","531,000","300,000","231,000",
" ","8163  ","達方            ","384,000","154,501","229,499",
" ","1808  ","潤隆            ","748,000","520,000","228,000",
"*","6239  ","力成            ","1,251,000","1,029,025","221,975",
"*","2207  ","和泰車          ","398,000","183,211","214,789",
" ",="00676R","富邦臺灣加權反1 ","213,000","0","213,000",
" ","2820  ","華票            ","227,000","20,000","207,000",
" ","2485  ","兆赫            ","316,000","114,000","202,000",
" ","3094  ","聯傑            ","254,000","52,000","202,000",
" ","3059  ","華晶科          ","254,000","53,000","201,000",
"*","1227  ","佳格            ","514,000","313,283","200,717",
" ","9939  ","宏全            ","323,000","127,000","196,000",
" ","2535  ","達欣工          ","308,000","121,000","187,000",
" ","1715  ","萬洲            ","238,000","55,000","183,000",
" ","1904  ","正隆            ","186,000","7,000","179,000",
" ","2227  ","裕日車          ","185,000","7,000","178,000",
" ","1447  ","力鵬            ","288,000","112,000","176,000",
" ","3031  ","佰鴻            ","198,000","23,000","175,000",
" ","9802  ","鈺齊-KY         ","175,000","3,000","172,000",
" ","3229  ","晟鈦            ","190,000","29,000","161,000",
" ","9941  ","裕融            ","238,000","82,000","156,000",
" ","2534  ","宏盛            ","166,000","13,000","153,000",
"*","2360  ","致茂            ","662,000","510,000","152,000",
" ","6552  ","易華電          ","158,000","7,000","151,000",
" ",="053711","鎧勝日盛66購01  ","150,000","0","150,000",
" ","6412  ","群電            ","829,000","680,000","149,000",
" ","8039  ","台虹            ","197,000","48,000","149,000",
" ","9106  ","新焦點-DR       ","148,000","0","148,000",
" ","6525  ","捷敏-KY         ","166,000","24,000","142,000",
" ","4984  ","科納-KY         ","247,000","112,000","135,000",
" ","1707  ","葡萄王          ","159,000","28,000","131,000",
" ","1440  ","南紡            ","142,000","14,000","128,000",
" ","2908  ","特力            ","132,000","7,000","125,000",
" ","3149  ","正達            ","262,000","139,000","123,000",
" ",="00665L","富邦H股正2      ","115,000","0","115,000",
" ","2634  ","漢翔            ","443,000","328,000","115,000",
" ","4919  ","新唐            ","205,000","90,000","115,000",
" ","6504  ","南六            ","117,000","2,000","115,000",
" ","6005  ","群益證          ","228,000","114,000","114,000",
"*","9914  ","美利達          ","246,000","134,211","111,789",
" ","2104  ","中橡            ","122,000","11,000","111,000",
" ",="057926","至上國泰6B購01  ","110,000","0","110,000",
" ","3450  ","聯鈞            ","299,000","189,800","109,200",
" ","2399  ","映泰            ","143,000","36,000","107,000",
"*","2723  ","美食-KY         ","215,000","108,000","107,000",
" ","3035  ","智原            ","199,000","93,000","106,000",
" ","6257  ","矽格            ","204,000","100,000","104,000",
" ",="00638R","元大滬深300反1  ","102,000","0","102,000",
" ",="08611P","可成永昌69售02  ","100,000","0","100,000",
" ","1582  ","信錦            ","224,000","126,000","98,000",
" ","6533  ","晶心科          ","115,000","19,000","96,000",
" ","2015  ","豐興            ","177,000","82,000","95,000",
" ","2727  ","王品            ","176,000","83,000","93,000",
" ","3013  ","晟銘電          ","114,000","22,000","92,000",
"*","1262  ","綠悅-KY         ","381,000","295,000","86,000",
" ","3515  ","華擎            ","99,000","13,000","86,000",
" ","4438  ","廣越            ","114,000","28,000","86,000",
" ","6422  ","君耀-KY         ","90,000","4,000","86,000",
"*","3682  ","亞太電          ","435,000","349,760","85,240",
" ","4142  ","國光生          ","109,000","26,000","83,000",
" ","2402  ","毅嘉            ","310,000","228,000","82,000",
" ","3041  ","揚智            ","126,000","44,000","82,000",
" ","3443  ","創意            ","503,000","424,975","78,025",
" ","2101  ","南港            ","92,000","15,000","77,000",
" ","2855  ","統一證          ","90,000","14,000","76,000",
" ","3010  ","華立            ","111,000","35,000","76,000",
" ","2845  ","遠東銀          ","128,000","54,000","74,000",
" ","2428  ","興勤            ","254,000","183,824","70,176",
" ",="054917","和大兆豐67購02  ","90,000","20,000","70,000",
"*","9921  ","巨大            ","675,000","605,211","69,789",
" ","2515  ","中工            ","496,000","430,000","66,000",
" ","1442  ","名軒            ","64,000","0","64,000",
" ","2748  ","雲品            ","69,000","5,000","64,000",
" ","3413  ","京鼎            ","328,000","264,667","63,333",
" ","1464  ","得力            ","180,000","118,000","62,000",
" ","3706  ","神達            ","639,000","580,000","59,000",
" ","1231  ","聯華食          ","56,000","0","56,000",
" ","6139  ","亞翔            ","83,000","28,000","55,000",
" ",="006207","FH滬深          ","54,000","0","54,000",
" ",="00641R","富邦日本反1     ","54,000","0","54,000",
" ","5288  ","豐祥-KY         ","57,000","3,000","54,000",
" ","8480  ","泰昇-KY         ","64,000","10,000","54,000",
" ","9911  ","櫻花            ","119,400","66,000","53,400",
"*","1101  ","台泥            ","1,303,000","1,249,658","53,342",
" ","1340  ","勝悅-KY         ","72,000","20,000","52,000",
" ","1907  ","永豐餘          ","183,000","131,000","52,000",
" ","3057  ","喬鼎            ","62,000","11,000","51,000",
" ","1104  ","環泥            ","138,000","89,000","49,000",
" ","2436  ","偉詮電          ","98,000","49,000","49,000",
" ","1730  ","花仙子          ","66,000","19,000","47,000",
" ","1723  ","中碳            ","53,000","7,000","46,000",
