"106年08月03日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","6116  ","彩晶            ","17,606,000","1,830,840","15,775,160",
" ","2337  ","旺宏            ","8,074,000","2,437,000","5,637,000",
" ","2610  ","華航            ","4,737,000","1,071,808","3,665,192",
" ","2317  ","鴻海            ","15,334,000","11,689,546","3,644,454",
" ",="00672L","元大S&P原油正2  ","3,304,000","0","3,304,000",
" ","6176  ","瑞儀            ","7,149,000","3,866,269","3,282,731",
" ","2883  ","開發金          ","9,364,000","6,290,354","3,073,646",
"*","1216  ","統一            ","12,764,166","9,847,306","2,916,860",
" ","2344  ","華邦電          ","4,588,000","1,830,882","2,757,118",
" ","3035  ","智原            ","3,048,000","379,000","2,669,000",
" ","1314  ","中石化          ","2,637,000","716,000","1,921,000",
"*","2311  ","日月光          ","12,276,844","10,422,102","1,854,742",
" ","1312  ","國喬            ","1,888,000","156,000","1,732,000",
" ","2382  ","廣達            ","3,500,000","1,964,064","1,535,936",
" ","1303  ","南亞            ","3,676,041","2,141,320","1,534,721",
" ","2356  ","英業達          ","7,506,000","6,002,722","1,503,278",
" ","2412  ","中華電          ","2,874,848","1,419,304","1,455,544",
" ","2881  ","富邦金          ","7,401,261","5,953,189","1,448,072",
" ","2002  ","中鋼            ","6,932,000","5,488,035","1,443,965",
" ","1301  ","台塑            ","2,810,000","1,516,829","1,293,171",
" ","3037  ","欣興            ","2,093,000","800,000","1,293,000",
" ","4904  ","遠傳            ","2,948,104","1,685,452","1,262,652",
" ","8039  ","台虹            ","1,185,000","140,000","1,045,000",
" ","3682  ","亞太電          ","1,538,000","545,720","992,280",
" ","1710  ","東聯            ","1,358,000","393,000","965,000",
" ","3645  ","達邁            ","1,230,000","322,000","908,000",
" ",="03418P","綠悅永豐6B售01  ","885,000","0","885,000",
" ","2481  ","強茂            ","972,000","95,000","877,000",
" ","2405  ","浩鑫            ","1,600,000","746,000","854,000",
" ","2325  ","矽品            ","2,382,093","1,528,264","853,829",
" ","2031  ","新光鋼          ","1,030,000","184,000","846,000",
" ","9934  ","成霖            ","878,000","97,000","781,000",
" ",="00677U","富邦VIX         ","750,000","0","750,000",
" ","2352  ","佳世達          ","2,908,000","2,215,983","692,017",
" ","1305  ","華夏            ","941,950","257,000","684,950",
" ","3545  ","敦泰            ","925,000","256,853","668,147",
" ","1605  ","華新            ","2,375,000","1,707,000","668,000",
" ","2313  ","華通            ","2,725,000","2,077,000","648,000",
" ","2499  ","東貝            ","666,000","22,000","644,000",
" ","2367  ","燿華            ","696,000","55,000","641,000",
" ","2603  ","長榮            ","1,767,000","1,133,049","633,951",
" ","8150  ","南茂            ","1,068,000","461,000","607,000",
" ","2030  ","彰源            ","877,000","272,000","605,000",
" ","8105  ","凌巨            ","709,000","113,000","596,000",
" ","3017  ","奇鋐            ","555,000","5,000","550,000",
" ","2633  ","台灣高鐵        ","1,584,000","1,040,992","543,008",
" ","1229  ","聯華            ","614,000","81,000","533,000",
" ","2327  ","國巨            ","1,122,000","591,338","530,662",
" ","1560  ","中砂            ","603,000","76,000","527,000",
" ","3034  ","聯詠            ","2,153,000","1,642,608","510,392",
" ","9938  ","百和            ","622,442","117,780","504,662",
" ",="00639 ","富邦深100       ","487,000","0","487,000",
" ","3036  ","文曄            ","846,000","365,000","481,000",
"*","2383  ","台光電          ","1,240,000","778,621","461,379",
" ","2316  ","楠梓電          ","470,000","16,000","454,000",
" ","1904  ","正隆            ","446,000","24,000","422,000",
" ",="00642U","元大S&P石油     ","421,000","11,000","410,000",
" ","2347  ","聯強            ","1,320,000","924,296","395,704",
" ","4984  ","科納-KY         ","363,000","1,000","362,000",
" ","9935  ","慶豐富          ","376,000","15,000","361,000",
" ","2511  ","太子            ","436,000","100,000","336,000",
" ","4977  ","眾達-KY         ","517,000","194,000","323,000",
" ","1463  ","強盛            ","388,000","74,000","314,000",
" ","3023  ","信邦            ","328,000","23,000","305,000",
