"106年07月26日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ",="00672L","元大S&P原油正2  ","55,389,000","16,000","55,373,000",
"*","2303  ","聯電            ","114,762,533","65,326,533","49,436,000",
" ","6116  ","彩晶            ","19,595,901","4,016,000","15,579,901",
" ","2337  ","旺宏            ","17,541,000","7,969,000","9,572,000",
" ","2883  ","開發金          ","16,628,000","8,140,000","8,488,000",
" ","2371  ","大同            ","8,181,000","3,280,447","4,900,553",
" ","5871  ","中租-KY         ","5,498,000","1,349,000","4,149,000",
" ",="00642U","元大S&P石油     ","3,852,000","3,000","3,849,000",
" ","2891  ","中信金          ","8,677,000","5,223,590","3,453,410",
" ","2439  ","美律            ","4,074,000","891,000","3,183,000",
" ","2633  ","台灣高鐵        ","2,645,000","415,000","2,230,000",
" ","2458  ","義隆            ","2,186,000","190,000","1,996,000",
" ","9911  ","櫻花            ","1,805,000","66,400","1,738,600",
" ","2344  ","華邦電          ","6,352,000","4,640,000","1,712,000",
" ","1909  ","榮成            ","2,128,000","441,000","1,687,000",
" ","1605  ","華新            ","4,057,000","2,461,199","1,595,801",
" ","1704  ","榮化            ","1,766,000","221,000","1,545,000",
" ","2352  ","佳世達          ","3,591,000","2,100,707","1,490,293",
"*","2382  ","廣達            ","10,846,000","9,464,476","1,381,524",
" ","2603  ","長榮            ","1,853,000","526,000","1,327,000",
" ","2313  ","華通            ","3,587,758","2,319,647","1,268,111",
" ",="00677U","富邦VIX         ","1,250,000","0","1,250,000",
" ","2449  ","京元電子        ","4,341,000","3,115,000","1,226,000",
" ","2812  ","台中銀          ","2,078,000","925,000","1,153,000",
" ","2834  ","臺企銀          ","2,689,000","1,593,000","1,096,000",
" ","2455  ","全新            ","1,460,000","377,000","1,083,000",
" ","1718  ","中纖            ","1,242,000","168,000","1,074,000",
" ","1216  ","統一            ","4,592,000","3,550,083","1,041,917",
" ","2885  ","元大金          ","5,385,000","4,373,388","1,011,612",
" ","1218  ","泰山            ","1,121,000","117,000","1,004,000",
" ","2325  ","矽品            ","2,312,000","1,343,337","968,663",
" ","1303  ","南亞            ","2,597,914","1,642,433","955,481",
" ","2915  ","潤泰全          ","1,263,000","316,000","947,000",
" ","3019  ","亞光            ","1,329,000","387,000","942,000",
" ","3682  ","亞太電          ","2,048,000","1,123,000","925,000",
" ",="00635U","元大S&P黃金     ","1,102,000","194,000","908,000",
"*","2912  ","統一超          ","2,059,711","1,174,598","885,113",
" ","2376  ","技嘉            ","1,271,000","398,000","873,000",
"*","2408  ","南亞科          ","8,223,000","7,394,000","829,000",
" ","2345  ","智邦            ","1,435,000","668,000","767,000",
" ","3545  ","敦泰            ","954,000","215,844","738,156",
" ","3045  ","台灣大          ","1,198,000","503,709","694,291",
" ","3189  ","景碩            ","893,000","209,000","684,000",
" ","3003  ","健和興          ","778,000","120,000","658,000",
" ","6209  ","今國光          ","1,282,000","629,000","653,000",
" ","2889  ","國票金          ","737,000","111,000","626,000",
" ","2880  ","華南金          ","6,841,000","6,233,089","607,911",
" ","4977  ","眾達-KY         ","939,000","348,000","591,000",
" ","1560  ","中砂            ","733,000","144,000","589,000",
" ","2881  ","富邦金          ","3,806,000","3,225,418","580,582",
" ","1319  ","東陽            ","1,246,000","667,000","579,000",
" ","6230  ","超眾            ","662,000","121,000","541,000",
" ","2545  ","皇翔            ","631,000","120,000","511,000",
" ","1215  ","卜蜂            ","804,000","298,000","506,000",
" ","2367  ","燿華            ","500,000","1,000","499,000",
" ","3673  ","TPK-KY          ","939,000","458,526","480,474",
" ","9933  ","中鼎            ","1,146,000","689,000","457,000",
" ","2347  ","聯強            ","866,000","410,508","455,492",
" ","8016  ","矽創            ","708,000","258,000","450,000",
" ","3034  ","聯詠            ","1,232,000","804,738","427,262",
" ","6235  ","華孚            ","486,000","83,000","403,000",
" ",="00692 ","富邦公司治理    ","400,000","0","400,000",
" ","4958  ","臻鼎-KY         ","955,000","575,600","379,400",
" ","2312  ","金寶            ","444,000","72,000","372,000",
" ","2481  ","強茂            ","395,000","24,000","371,000",
" ","3665  ","貿聯-KY         ","552,000","181,612","370,388",
" ","2328  ","廣宇            ","430,000","76,000","354,000",
" ","3023  ","信邦            ","387,000","34,000","353,000",
" ","1227  ","佳格            ","601,000","254,000","347,000",
"*","1477  ","聚陽            ","858,000","519,000","339,000",
" ","6443  ","元晶            ","351,000","12,000","339,000",
" ","4984  ","科納-KY         ","348,000","10,000","338,000",
" ","2412  ","中華電          ","2,823,000","2,491,162","331,838",
" ","5269  ","祥碩            ","388,334","64,000","324,334",
" ","1326  ","台化            ","1,487,507","1,164,211","323,296",
" ","2314  ","台揚            ","441,000","121,000","320,000",
" ","2401  ","凌陽            ","416,000","105,000","311,000",
" ","6202  ","盛群            ","351,000","40,000","311,000",
" ","1504  ","東元            ","1,497,000","1,206,869","290,131",
" ","2104  ","中橡            ","409,000","120,000","289,000",
" ","2499  ","東貝            ","312,000","23,000","289,000",
" ","3645  ","達邁            ","462,000","175,000","287,000",
" ","1314  ","中石化          ","3,632,000","3,345,555","286,445",
" ","2492  ","華新科          ","456,000","172,000","284,000",
" ","1590  ","亞德客-KY       ","369,655","86,000","283,655",
" ","8105  ","凌巨            ","461,000","188,000","273,000",
" ","1513  ","中興電          ","289,000","17,000","272,000",
" ","3514  ","昱晶            ","299,000","32,000","267,000",
" ","1904  ","正隆            ","641,001","378,000","263,001",
" ","6176  ","瑞儀            ","865,000","604,608","260,392",
" ","2360  ","致茂            ","444,000","184,000","260,000",
" ","2444  ","友旺            ","286,000","34,000","252,000",
" ","3049  ","和鑫            ","254,000","5,000","249,000",
" ","3561  ","昇陽光電        ","402,000","166,000","236,000",
" ","8131  ","福懋科          ","235,000","2,000","233,000",
" ","3022  ","威強電          ","267,000","35,000","232,000",
" ","2515  ","中工            ","300,000","78,000","222,000",
" ","2338  ","光罩            ","245,000","27,000","218,000",
" ","2485  ","兆赫            ","638,000","423,000","215,000",
" ","3413  ","京鼎            ","389,000","174,000","215,000",
" ","1447  ","力鵬            ","241,000","27,000","214,000",
" ","1308  ","亞聚            ","219,000","6,000","213,000",
" ","2102  ","泰豐            ","213,000","6,000","207,000",
" ","2365  ","昆盈            ","244,000","44,000","200,000",
" ","3059  ","華晶科          ","216,000","20,000","196,000",
" ","2823  ","中壽            ","1,649,000","1,463,877","185,123",
" ","2601  ","益航            ","453,000","271,000","182,000",
" ","3024  ","憶聲            ","187,000","13,000","174,000",
" ","4934  ","太極            ","213,000","39,000","174,000",
" ","8039  ","台虹            ","179,000","6,000","173,000",
" ","2882  ","國泰金          ","2,332,000","2,160,088","171,912",
" ","1612  ","宏泰            ","198,000","30,000","168,000",
" ","2363  ","矽統            ","228,000","63,000","165,000",
" ","3706  ","神達            ","228,000","64,000","164,000",
" ","4915  ","致伸            ","473,000","309,000","164,000",
" ","3653  ","健策            ","488,000","326,000","162,000",
" ","2030  ","彰源            ","237,000","79,000","158,000",
