"106年08月09日 外資及陸資買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","6116  ","彩晶            ","24,612,000","7,183,210","17,428,790",
" ","2337  ","旺宏            ","21,108,000","4,924,000","16,184,000",
" ","1605  ","華新            ","8,997,000","2,355,000","6,642,000",
" ",="00637L","元大滬深300正2  ","5,675,000","335,000","5,340,000",
" ","2885  ","元大金          ","7,186,079","2,299,937","4,886,142",
" ","2887  ","台新金          ","6,764,495","1,966,327","4,798,168",
" ","2344  ","華邦電          ","6,852,402","2,574,770","4,277,632",
" ","3231  ","緯創            ","5,407,198","1,972,159","3,435,039",
"*","2324  ","仁寶            ","7,341,768","4,098,000","3,243,768",
" ","1312  ","國喬            ","5,810,366","2,679,779","3,130,587",
" ",="00639 ","富邦深100       ","3,127,000","0","3,127,000",
" ","1314  ","中石化          ","3,849,000","769,000","3,080,000",
" ","2023  ","燁輝            ","3,376,000","625,000","2,751,000",
" ",="00633L","富邦上証正2     ","2,451,000","0","2,451,000",
" ","2633  ","台灣高鐵        ","3,028,872","589,000","2,439,872",
" ","2883  ","開發金          ","7,604,500","5,184,000","2,420,500",
" ","3037  ","欣興            ","2,818,292","573,000","2,245,292",
" ","2448  ","晶電            ","4,009,249","1,874,000","2,135,249",
" ","6176  ","瑞儀            ","2,982,644","1,184,081","1,798,563",
" ","1476  ","儒鴻            ","2,795,207","1,096,300","1,698,907",
" ","3673  ","TPK-KY          ","2,976,000","1,379,000","1,597,000",
"*","3044  ","健鼎            ","2,969,000","1,424,000","1,545,000",
" ","2352  ","佳世達          ","2,511,000","1,023,000","1,488,000",
" ",="0050  ","元大台灣50      ","1,430,000","8,000","1,422,000",
" ","2031  ","新光鋼          ","2,014,000","613,000","1,401,000",
" ","2823  ","中壽            ","2,482,800","1,123,439","1,359,361",
" ","3036  ","文曄            ","1,551,000","221,000","1,330,000",
" ","4958  ","臻鼎-KY         ","1,640,360","318,200","1,322,160",
" ","1101  ","台泥            ","3,489,915","2,307,427","1,182,488",
" ","2401  ","凌陽            ","1,304,000","168,000","1,136,000",
" ","6285  ","啟碁            ","1,457,000","360,000","1,097,000",
" ","3443  ","創意            ","1,196,000","105,000","1,091,000",
" ","1303  ","南亞            ","1,776,310","738,038","1,038,272",
" ","3059  ","華晶科          ","1,733,000","700,444","1,032,556",
" ",="00673R","元大S&P原油反1  ","911,000","0","911,000",
" ","3514  ","昱晶            ","1,410,030","550,000","860,030",
" ","2449  ","京元電子        ","2,427,000","1,642,644","784,356",
" ","3413  ","京鼎            ","775,000","65,000","710,000",
" ","1313  ","聯成            ","768,000","127,000","641,000",
" ","2481  ","強茂            ","692,000","55,000","637,000",
" ","1560  ","中砂            ","775,000","170,090","604,910",
" ",="00632R","元大台灣50反1   ","600,000","0","600,000",
" ","6269  ","台郡            ","1,323,716","738,093","585,623",
" ","8039  ","台虹            ","591,000","11,000","580,000",
" ","1712  ","興農            ","620,000","95,000","525,000",
" ","5880  ","合庫金          ","1,703,766","1,213,000","490,766",
" ",="006205","富邦上証        ","490,000","3,000","487,000",
" ",="00642U","元大S&P石油     ","483,000","0","483,000",
" ","1305  ","華夏            ","1,607,534","1,139,000","468,534",
" ","2393  ","億光            ","548,000","80,000","468,000",
" ","4976  ","佳凌            ","643,000","183,000","460,000",
" ","3645  ","達邁            ","454,000","6,000","448,000",
" ",="00635U","元大S&P黃金     ","424,000","0","424,000",
" ","9911  ","櫻花            ","520,000","98,000","422,000",
" ",="006207","FH滬深          ","416,000","0","416,000",
" ",="063439","綠悅凱基71購01  ","400,000","0","400,000",
" ","3545  ","敦泰            ","579,000","190,995","388,005",
" ","2316  ","楠梓電          ","388,000","0","388,000",
" ","1447  ","力鵬            ","453,000","69,000","384,000",
" ","2809  ","京城銀          ","456,000","77,000","379,000",
" ",="00677U","富邦VIX         ","1,107,000","733,000","374,000",
" ","2347  ","聯強            ","806,584","437,000","369,584",
" ","2049  ","上銀            ","1,397,234","1,030,000","367,234",
" ","2351  ","順德            ","425,000","61,000","364,000",
" ",="006206","元大上證50      ","356,000","0","356,000",
" ","2915  ","潤泰全          ","762,603","411,000","351,603",
" ","1718  ","中纖            ","563,000","213,000","350,000",
" ","3596  ","智易            ","352,000","15,000","337,000",
" ","2357  ","華碩            ","1,380,048","1,062,925","317,123",
" ","2376  ","技嘉            ","403,000","91,000","312,000",
" ","2006  ","東和鋼鐵        ","383,000","80,000","303,000",
" ","3023  ","信邦            ","400,000","106,000","294,000",
" ","2439  ","美律            ","875,213","593,526","281,687",
" ","8110  ","華東            ","423,000","148,000","275,000",
" ","3017  ","奇鋐            ","440,000","170,000","270,000",
" ","9933  ","中鼎            ","368,000","104,000","264,000",
" ","4919  ","新唐            ","737,000","476,000","261,000",
" ","2455  ","全新            ","376,000","116,000","260,000",
" ","9902  ","台火            ","397,000","149,000","248,000",
" ","5521  ","工信            ","242,000","0","242,000",
" ","3011  ","今皓            ","354,000","115,000","239,000",
" ","4746  ","台耀            ","286,000","50,000","236,000",
" ","3189  ","景碩            ","1,218,000","985,000","233,000",
" ","2908  ","特力            ","234,000","3,000","231,000",
" ","2323  ","中環            ","222,000","0","222,000",
" ","2395  ","研華            ","455,324","249,000","206,324",
" ","9802  ","鈺齊-KY         ","290,000","88,000","202,000",
" ",="063534","綠悅群益71購03  ","200,000","0","200,000",
" ","1464  ","得力            ","301,000","101,903","199,097",
" ","3504  ","揚明光          ","282,000","83,000","199,000",
" ","2360  ","致茂            ","648,000","455,000","193,000",
" ","2365  ","昆盈            ","199,000","6,000","193,000",
" ",="01003T","兆豐新光R1      ","199,000","8,000","191,000",
" ","2030  ","彰源            ","314,000","128,000","186,000",
" ","2009  ","第一銅          ","191,000","10,000","181,000",
" ","2362  ","藍天            ","185,000","4,000","181,000",
" ","1590  ","亞德客-KY       ","482,622","305,998","176,624",
" ","1445  ","大宇            ","174,000","0","174,000",
" ","6108  ","競國            ","269,000","97,000","172,000",
" ","1582  ","信錦            ","312,000","143,000","169,000",
" ","3708  ","上緯投控        ","272,000","103,000","169,000",
" ","1102  ","亞泥            ","688,637","521,000","167,637",
" ",="00636 ","國泰中國A50     ","166,000","0","166,000",
" ","2029  ","盛餘            ","188,000","22,000","166,000",
" ","2606  ","裕民            ","282,000","123,000","159,000",
" ","3454  ","晶睿            ","758,000","600,000","158,000",
" ","2338  ","光罩            ","155,000","2,000","153,000",
