"106年05月25日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2603  ","長榮            ","1,918,000","525,000","1,393,000",
" ","8105  ","凌巨            ","1,140,000","274,000","866,000",
" ","2448  ","晶電            ","770,000","0","770,000",
" ","8150  ","南茂            ","541,000","0","541,000",
" ","3376  ","新日興          ","364,000","0","364,000",
" ","1319  ","東陽            ","348,000","0","348,000",
" ","2314  ","台揚            ","319,000","0","319,000",
" ","2454  ","聯發科          ","288,000","2,000","286,000",
" ","1215  ","卜蜂            ","265,000","0","265,000",
" ","1216  ","統一            ","264,000","5,000","259,000",
" ","2337  ","旺宏            ","243,000","0","243,000",
" ","1305  ","華夏            ","200,000","0","200,000",
" ","4968  ","立積            ","200,000","11,000","189,000",
" ","2456  ","奇力新          ","155,000","0","155,000",
" ","1723  ","中碳            ","151,000","0","151,000",
" ","2464  ","盟立            ","150,000","0","150,000",
" ","9934  ","成霖            ","140,000","0","140,000",
" ","9941  ","裕融            ","129,000","0","129,000",
" ","1590  ","亞德客-KY       ","120,000","0","120,000",
" ","2408  ","南亞科          ","120,000","3,000","117,000",
" ","8341  ","日友            ","111,000","0","111,000",
" ","2748  ","雲品            ","109,000","0","109,000",
" ","1568  ","倉佑            ","104,000","0","104,000",
" ","3034  ","聯詠            ","100,000","0","100,000",
" ","5264  ","鎧勝-KY         ","83,000","0","83,000",
" ","2723  ","美食-KY         ","82,000","0","82,000",
" ","2308  ","台達電          ","83,000","3,000","80,000",
" ","2327  ","國巨            ","182,000","119,000","63,000",
" ","1605  ","華新            ","53,000","0","53,000",
" ","5269  ","祥碩            ","54,000","2,000","52,000",
" ","5434  ","崇越            ","50,000","0","50,000",
" ","4438  ","廣越            ","64,000","30,000","34,000",
" ","8114  ","振樺電          ","33,000","0","33,000",
" ","5288  ","豐祥-KY         ","31,000","0","31,000",
" ","6206  ","飛捷            ","31,000","0","31,000",
" ","3533  ","嘉澤            ","81,000","51,000","30,000",
" ","1525  ","江申            ","132,000","103,000","29,000",
" ","2377  ","微星            ","30,000","1,000","29,000",
" ","2231  ","為升            ","27,000","0","27,000",
" ","4919  ","新唐            ","35,000","12,000","23,000",
" ","2379  ","瑞昱            ","20,000","0","20,000",
" ","3346  ","麗清            ","17,000","0","17,000",
" ","3665  ","貿聯-KY         ","13,000","0","13,000",
" ","2474  ","可成            ","12,000","0","12,000",
" ","2239  ","英利-KY         ","10,000","0","10,000",
" ","3032  ","偉訓            ","10,000","0","10,000",
" ","4977  ","眾達-KY         ","5,000","0","5,000",
" ","6415  ","矽力-KY         ","5,000","0","5,000",
" ","9938  ","百和            ","5,000","0","5,000",
" ","2449  ","京元電子        ","0","2,691,000","-2,691,000",
" ","4938  ","和碩            ","0","872,000","-872,000",
" ","2439  ","美律            ","25,000","874,000","-849,000",
" ",="0050  ","元大台灣50      ","0","731,000","-731,000",
" ","2492  ","華新科          ","329,000","976,000","-647,000",
" ","3673  ","TPK-KY          ","0","630,000","-630,000",
" ","3481  ","群創            ","230,000","708,000","-478,000",
" ","1802  ","台玻            ","0","404,000","-404,000",
" ","9945  ","潤泰新          ","0","347,000","-347,000",
" ","2354  ","鴻準            ","0","345,000","-345,000",
" ","5388  ","中磊            ","0","326,000","-326,000",
" ","6456  ","GIS-KY          ","53,000","360,000","-307,000",
" ","1326  ","台化            ","0","306,000","-306,000",
" ","3661  ","世芯-KY         ","0","292,000","-292,000",
" ","4958  ","臻鼎-KY         ","0","251,000","-251,000",
" ","2548  ","華固            ","0","248,000","-248,000",
" ","2356  ","英業達          ","180,000","404,000","-224,000",
" ","6141  ","柏承            ","0","220,000","-220,000",
" ","2501  ","國建            ","0","201,000","-201,000",
" ","1704  ","榮化            ","0","200,000","-200,000",
" ","6202  ","盛群            ","0","196,000","-196,000",
" ","1560  ","中砂            ","6,000","197,000","-191,000",
" ","4935  ","茂林-KY         ","0","166,000","-166,000",
" ","3042  ","晶技            ","0","161,000","-161,000",
" ","3023  ","信邦            ","0","158,713","-158,713",
" ","1303  ","南亞            ","0","156,000","-156,000",
" ","2882  ","國泰金          ","15,000","169,000","-154,000",
" ","6196  ","帆宣            ","0","150,000","-150,000",
" ","6239  ","力成            ","0","143,000","-143,000",
" ","1210  ","大成            ","52,000","180,000","-128,000",
" ","2345  ","智邦            ","187,000","306,000","-119,000",
" ","2383  ","台光電          ","0","116,000","-116,000",
" ","6505  ","台塑化          ","0","108,000","-108,000",
" ","6269  ","台郡            ","245,000","347,000","-102,000",
" ","6412  ","群電            ","0","100,000","-100,000",
" ","2330  ","台積電          ","0","96,000","-96,000",
" ","2387  ","精元            ","0","77,000","-77,000",
" ","5907  ","大洋-KY         ","0","76,000","-76,000",
" ","2002  ","中鋼            ","0","74,000","-74,000",
" ","4746  ","台耀            ","0","70,000","-70,000",
" ","2520  ","冠德            ","0","65,000","-65,000",
" ","5534  ","長虹            ","0","60,000","-60,000",
" ","2428  ","興勤            ","0","50,000","-50,000",
" ","8070  ","長華            ","0","50,000","-50,000",
" ","9911  ","櫻花            ","0","50,000","-50,000",
" ","1537  ","廣隆            ","0","40,000","-40,000",
" ","3044  ","健鼎            ","0","38,000","-38,000",
" ","8464  ","億豐            ","0","38,000","-38,000",
" ","2103  ","台橡            ","0","36,000","-36,000",
" ","6281  ","全國電          ","0","36,000","-36,000",
" ","6271  ","同欣電          ","65,000","100,000","-35,000",
" ","4737  ","華廣            ","0","33,000","-33,000",
" ","2228  ","劍麟            ","10,000","40,000","-30,000",
" ","4552  ","力達-KY         ","0","30,000","-30,000",
" ","2915  ","潤泰全          ","0","25,000","-25,000",
" ","8404  ","百和興業-KY     ","102,000","126,000","-24,000",
" ","8210  ","勤誠            ","0","22,000","-22,000",
" ","2731  ","雄獅            ","0","20,000","-20,000",
" ","3005  ","神基            ","0","20,000","-20,000",
" ","3008  ","大立光          ","0","20,000","-20,000",
" ","9939  ","宏全            ","0","20,000","-20,000",
" ","2891  ","中信金          ","0","17,000","-17,000",
" ","2317  ","鴻海            ","0","16,000","-16,000",
" ","1521  ","大億            ","0","15,000","-15,000",
" ","4557  ","永新-KY         ","0","15,000","-15,000",
" ","2883  ","開發金          ","0","13,000","-13,000",
" ","8081  ","致新            ","0","12,000","-12,000",
" ","2885  ","元大金          ","0","11,000","-11,000",
" ","2303  ","聯電            ","0","10,000","-10,000",
" ","2890  ","永豐金          ","0","10,000","-10,000",
" ","2892  ","第一金          ","0","10,000","-10,000",
" ","5880  ","合庫金          ","0","10,000","-10,000",
" ","2880  ","華南金          ","0","9,000","-9,000",
" ","2881  ","富邦金          ","0","9,000","-9,000",
" ","2884  ","玉山金          ","0","9,000","-9,000",
" ","2888  ","新光金          ","0","9,000","-9,000",
" ","2409  ","友達            ","0","8,000","-8,000",
" ","2801  ","彰銀            ","0","8,000","-8,000",
" ","2887  ","台新金          ","0","8,000","-8,000",
" ","2311  ","日月光          ","0","7,000","-7,000",
" ","2412  ","中華電          ","0","7,000","-7,000",
" ","1536  ","和大            ","0","6,659","-6,659",
" ","1256  ","鮮活果汁-KY     ","0","6,000","-6,000",
" ","1301  ","台塑            ","0","6,000","-6,000",
" ","3617  ","碩天            ","0","6,000","-6,000",
" ","6504  ","南六            ","0","6,000","-6,000",
" ","1402  ","遠東新          ","0","5,000","-5,000",
" ","2610  ","華航            ","0","5,000","-5,000",
" ","2834  ","臺企銀          ","0","5,000","-5,000",
" ","2324  ","仁寶            ","0","4,000","-4,000",
" ","2344  ","華邦電          ","0","4,000","-4,000",
" ","2382  ","廣達            ","0","4,000","-4,000",
" ","2618  ","長榮航          ","0","4,000","-4,000",
" ","3413  ","京鼎            ","0","4,000","-4,000",
" ","1102  ","亞泥            ","0","3,000","-3,000",
" ","2812  ","台中銀          ","0","3,000","-3,000",
" ","2823  ","中壽            ","0","3,000","-3,000",
" ","2838  ","聯邦銀          ","0","3,000","-3,000",
" ","2845  ","遠東銀          ","0","3,000","-3,000",
" ","2889  ","國票金          ","0","3,000","-3,000",
" ","3045  ","台灣大          ","0","3,000","-3,000",
