"106年07月10日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2883  ","開發金          ","1,960,000","15,000","1,945,000",
" ","2031  ","新光鋼          ","1,200,000","0","1,200,000",
" ","3533  ","嘉澤            ","1,226,000","90,000","1,136,000",
" ","2313  ","華通            ","1,103,000","0","1,103,000",
" ","2356  ","英業達          ","580,000","4,000","576,000",
" ","1444  ","力麗            ","400,000","0","400,000",
" ","6116  ","彩晶            ","400,000","0","400,000",
" ","1314  ","中石化          ","306,000","0","306,000",
" ","1702  ","南僑            ","300,000","0","300,000",
" ","1319  ","東陽            ","220,000","0","220,000",
" ","3545  ","敦泰            ","217,000","0","217,000",
" ","3017  ","奇鋐            ","209,000","0","209,000",
" ","1218  ","泰山            ","200,000","0","200,000",
" ","3413  ","京鼎            ","154,000","0","154,000",
" ","3041  ","揚智            ","130,000","0","130,000",
" ","6414  ","樺漢            ","101,000","0","101,000",
" ","3450  ","聯鈞            ","100,000","0","100,000",
" ","3532  ","台勝科          ","100,000","0","100,000",
" ","1303  ","南亞            ","95,000","7,000","88,000",
" ","5269  ","祥碩            ","87,000","1,000","86,000",
" ","2455  ","全新            ","74,000","0","74,000",
" ","1909  ","榮成            ","167,000","94,000","73,000",
" ","1210  ","大成            ","50,000","0","50,000",
" ","3645  ","達邁            ","48,000","0","48,000",
" ","4943  ","康控-KY         ","46,000","0","46,000",
" ","6456  ","GIS-KY          ","43,000","0","43,000",
" ","3032  ","偉訓            ","39,000","0","39,000",
" ","3023  ","信邦            ","35,000","0","35,000",
" ","2357  ","華碩            ","31,000","1,000","30,000",
" ","3515  ","華擎            ","30,000","0","30,000",
" ","4977  ","眾達-KY         ","30,000","0","30,000",
" ","9941  ","裕融            ","43,000","15,000","28,000",
" ","9802  ","鈺齊-KY         ","25,000","0","25,000",
" ","2317  ","鴻海            ","308,000","292,000","16,000",
" ","3443  ","創意            ","28,000","15,000","13,000",
" ","2886  ","兆豐金          ","390,000","378,000","12,000",
" ","2439  ","美律            ","10,000","0","10,000",
" ","6196  ","帆宣            ","10,000","0","10,000",
" ","2723  ","美食-KY         ","4,000","0","4,000",
" ","3008  ","大立光          ","3,000","2,000","1,000",
" ","5871  ","中租-KY         ","82,000","81,000","1,000",
" ","2337  ","旺宏            ","0","2,790,000","-2,790,000",
" ","3481  ","群創            ","0","1,039,000","-1,039,000",
" ","2014  ","中鴻            ","0","1,000,000","-1,000,000",
" ","2345  ","智邦            ","20,000","965,000","-945,000",
" ","3376  ","新日興          ","100,000","492,000","-392,000",
" ","1477  ","聚陽            ","9,000","392,000","-383,000",
" ","1102  ","亞泥            ","0","367,000","-367,000",
" ","4968  ","立積            ","37,000","386,000","-349,000",
" ","2409  ","友達            ","0","288,000","-288,000",
" ","2303  ","聯電            ","0","282,000","-282,000",
" ","2352  ","佳世達          ","0","275,000","-275,000",
" ","8016  ","矽創            ","0","267,000","-267,000",
" ","1536  ","和大            ","0","262,000","-262,000",
" ","8150  ","南茂            ","0","250,000","-250,000",
" ","2891  ","中信金          ","0","238,000","-238,000",
" ","2314  ","台揚            ","0","225,000","-225,000",
" ","3380  ","明泰            ","0","220,000","-220,000",
" ","2449  ","京元電子        ","0","213,000","-213,000",
" ","3005  ","神基            ","0","207,000","-207,000",
" ","3231  ","緯創            ","0","203,000","-203,000",
" ","1452  ","宏益            ","0","200,000","-200,000",
" ","2393  ","億光            ","0","200,000","-200,000",
" ","2308  ","台達電          ","1,000","199,000","-198,000",
" ","2456  ","奇力新          ","0","197,000","-197,000",
" ","1704  ","榮化            ","0","196,000","-196,000",
" ","3346  ","麗清            ","0","182,000","-182,000",
" ","6239  ","力成            ","35,000","201,000","-166,000",
" ","5388  ","中磊            ","0","158,000","-158,000",
" ","2881  ","富邦金          ","0","130,000","-130,000",
" ","6269  ","台郡            ","15,000","135,000","-120,000",
" ","3036  ","文曄            ","0","100,000","-100,000",
" ","9938  ","百和            ","0","100,000","-100,000",
" ","5305  ","敦南            ","0","94,000","-94,000",
" ","2330  ","台積電          ","14,000","105,000","-91,000",
" ","1708  ","東鹼            ","0","90,000","-90,000",
" ","2603  ","長榮            ","0","82,000","-82,000",
" ","9904  ","寶成            ","50,000","127,000","-77,000",
