"106年07月06日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","1702  ","南僑            ","1,046,000","0","1,046,000",
" ","2891  ","中信金          ","1,053,000","42,000","1,011,000",
" ","2603  ","長榮            ","943,000","0","943,000",
" ","2031  ","新光鋼          ","764,000","0","764,000",
" ","3702  ","大聯大          ","732,000","0","732,000",
" ","6456  ","GIS-KY          ","630,000","0","630,000",
" ","3045  ","台灣大          ","423,000","0","423,000",
" ","1216  ","統一            ","418,000","0","418,000",
" ","8150  ","南茂            ","375,000","0","375,000",
" ","9802  ","鈺齊-KY         ","348,000","0","348,000",
" ","2615  ","萬海            ","337,000","0","337,000",
" ","2605  ","新興            ","300,000","0","300,000",
" ","2002  ","中鋼            ","278,000","0","278,000",
" ","1301  ","台塑            ","264,000","0","264,000",
" ","3532  ","台勝科          ","260,000","0","260,000",
" ","6257  ","矽格            ","236,000","0","236,000",
" ","2886  ","兆豐金          ","484,000","250,000","234,000",
" ","2421  ","建準            ","220,000","0","220,000",
" ","4919  ","新唐            ","200,000","0","200,000",
" ","9910  ","豐泰            ","195,000","0","195,000",
" ","1909  ","榮成            ","164,000","0","164,000",
" ","3189  ","景碩            ","160,000","0","160,000",
" ","6412  ","群電            ","179,000","30,000","149,000",
" ","5269  ","祥碩            ","120,000","6,000","114,000",
" ","4551  ","智伸科          ","110,000","0","110,000",
" ","3023  ","信邦            ","103,000","0","103,000",
" ","2881  ","富邦金          ","100,000","0","100,000",
" ","4977  ","眾達-KY         ","100,000","0","100,000",
" ","2548  ","華固            ","93,000","0","93,000",
" ","9941  ","裕融            ","100,000","15,000","85,000",
" ","1319  ","東陽            ","93,000","15,000","78,000",
" ","2439  ","美律            ","89,000","13,000","76,000",
" ","2748  ","雲品            ","70,000","0","70,000",
" ","6414  ","樺漢            ","69,000","0","69,000",
" ","2383  ","台光電          ","93,000","30,000","63,000",
" ","5264  ","鎧勝-KY         ","121,000","60,000","61,000",
" ","4532  ","瑞智            ","70,000","10,000","60,000",
" ","4943  ","康控-KY         ","52,000","0","52,000",
" ","1101  ","台泥            ","51,000","0","51,000",
" ","5434  ","崇越            ","50,000","0","50,000",
" ","2474  ","可成            ","99,000","53,000","46,000",
" ","4968  ","立積            ","45,000","0","45,000",
" ","2867  ","三商壽          ","40,000","0","40,000",
" ","1312  ","國喬            ","37,000","0","37,000",
" ","2059  ","川湖            ","37,000","0","37,000",
" ","1210  ","大成            ","50,000","20,000","30,000",
" ","8466  ","美吉吉-KY       ","25,000","0","25,000",
" ","2377  ","微星            ","20,000","0","20,000",
" ","6415  ","矽力-KY         ","33,000","14,000","19,000",
" ","2723  ","美食-KY         ","18,000","0","18,000",
" ","3443  ","創意            ","26,000","10,000","16,000",
" ","4763  ","材料-KY         ","15,000","0","15,000",
" ","3661  ","世芯-KY         ","11,000","0","11,000",
" ","1477  ","聚陽            ","10,000","0","10,000",
" ","2357  ","華碩            ","72,000","62,000","10,000",
" ","6196  ","帆宣            ","10,000","0","10,000",
" ","3008  ","大立光          ","10,000","1,000","9,000",
" ","6285  ","啟碁            ","15,000","6,604","8,396",
" ","2337  ","旺宏            ","0","2,154,000","-2,154,000",
" ","2344  ","華邦電          ","0","894,000","-894,000",
" ","2449  ","京元電子        ","0","785,000","-785,000",
" ","2352  ","佳世達          ","0","771,000","-771,000",
" ","2448  ","晶電            ","0","600,000","-600,000",
" ","2456  ","奇力新          ","10,000","584,000","-574,000",
" ","2823  ","中壽            ","230,000","767,400","-537,400",
" ","1326  ","台化            ","112,000","610,000","-498,000",
" ","1536  ","和大            ","0","490,853","-490,853",
" ","2882  ","國泰金          ","100,000","561,000","-461,000",
" ","2412  ","中華電          ","0","392,000","-392,000",
" ","4906  ","正文            ","0","371,000","-371,000",
" ","2313  ","華通            ","211,000","533,000","-322,000",
" ","2105  ","正新            ","0","287,000","-287,000",
" ","5871  ","中租-KY         ","0","269,456","-269,456",
" ","6505  ","台塑化          ","0","250,000","-250,000",
" ","4904  ","遠傳            ","0","244,000","-244,000",
" ","2303  ","聯電            ","0","240,000","-240,000",
" ","5880  ","合庫金          ","0","235,000","-235,000",
" ","3042  ","晶技            ","0","208,000","-208,000",
" ","2327  ","國巨            ","0","207,000","-207,000",
" ","2325  ","矽品            ","0","205,437","-205,437",
" ","9938  ","百和            ","0","202,000","-202,000",
" ","1215  ","卜蜂            ","0","200,000","-200,000",
" ","2393  ","億光            ","0","200,000","-200,000",
" ","3005  ","神基            ","0","200,000","-200,000",
" ","3346  ","麗清            ","0","200,000","-200,000",
" ","2330  ","台積電          ","128,000","327,000","-199,000",
" ","2408  ","南亞科          ","80,000","271,000","-191,000",
" ","6271  ","同欣電          ","0","178,000","-178,000",
" ","3533  ","嘉澤            ","27,000","203,000","-176,000",
" ","2409  ","友達            ","0","170,000","-170,000",
" ","2498  ","宏達電          ","0","168,000","-168,000",
" ","2345  ","智邦            ","0","150,000","-150,000",
" ","8081  ","致新            ","0","150,000","-150,000",
" ","2317  ","鴻海            ","619,000","764,000","-145,000",
" ","1303  ","南亞            ","196,000","337,000","-141,000",
" ","6176  ","瑞儀            ","0","140,000","-140,000",
" ","3481  ","群創            ","0","133,000","-133,000",
" ","2351  ","順德            ","19,000","144,000","-125,000",
" ","3665  ","貿聯-KY         ","0","122,000","-122,000",
" ","1476  ","儒鴻            ","0","111,000","-111,000",
" ","3036  ","文曄            ","139,000","250,000","-111,000",
" ","9904  ","寶成            ","0","105,000","-105,000",
" ","2360  ","致茂            ","0","99,000","-99,000",
" ","5388  ","中磊            ","0","74,000","-74,000",
" ","1590  ","亞德客-KY       ","0","62,000","-62,000",
" ","4958  ","臻鼎-KY         ","0","62,000","-62,000",
" ","2049  ","上銀            ","0","61,000","-61,000",
" ","3706  ","神達            ","0","58,000","-58,000",
" ","1537  ","廣隆            ","0","56,000","-56,000",
" ","1723  ","中碳            ","0","56,000","-56,000",
" ","2727  ","王品            ","0","50,000","-50,000",
" ","6269  ","台郡            ","0","50,000","-50,000",
" ","6277  ","宏正            ","0","45,000","-45,000",
" ","8464  ","億豐            ","0","44,000","-44,000",
" ","9911  ","櫻花            ","0","44,000","-44,000",
" ","2324  ","仁寶            ","0","38,000","-38,000",
" ","2419  ","仲琦            ","0","30,000","-30,000",
" ","4552  ","力達-KY         ","0","30,000","-30,000",
" ","8422  ","可寧衛          ","0","28,000","-28,000",
" ","3450  ","聯鈞            ","0","27,000","-27,000",
" ","2454  ","聯發科          ","0","23,000","-23,000",
" ","2231  ","為升            ","25,000","46,000","-21,000",
" ","6504  ","南六            ","0","21,000","-21,000",
" ","1708  ","東鹼            ","0","20,000","-20,000",
" ","8404  ","百和興業-KY     ","0","19,000","-19,000",
" ","2912  ","統一超          ","94,000","106,000","-12,000",
" ","9917  ","中保            ","0","12,000","-12,000",
