"106年06月16日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","20,977,000","610,000","20,367,000",
" ","3481  ","群創            ","13,026,000","24,000","13,002,000",
" ","8150  ","南茂            ","8,367,000","1,200","8,365,800",
" ","2633  ","台灣高鐵        ","8,452,000","281,000","8,171,000",
" ","1909  ","榮成            ","6,483,000","4,000","6,479,000",
" ","2883  ","開發金          ","4,624,000","152,000","4,472,000",
" ","2337  ","旺宏            ","1,553,000","0","1,553,000",
" ","2451  ","創見            ","1,353,000","1,200","1,351,800",
" ","2356  ","英業達          ","1,334,000","17,000","1,317,000",
" ","2376  ","技嘉            ","1,110,000","1,000","1,109,000",
" ","2884  ","玉山金          ","971,000","0","971,000",
" ","2330  ","台積電          ","916,000","25,000","891,000",
" ","2891  ","中信金          ","675,000","74,000","601,000",
" ","2377  ","微星            ","575,000","3,000","572,000",
" ","2301  ","光寶科          ","562,000","14,000","548,000",
" ","2542  ","興富發          ","520,000","5,000","515,000",
" ","2881  ","富邦金          ","491,000","7,000","484,000",
" ","2449  ","京元電子        ","529,000","67,000","462,000",
" ","1568  ","倉佑            ","433,000","0","433,000",
" ","2351  ","順德            ","550,000","150,000","400,000",
" ","2887  ","台新金          ","458,000","89,000","369,000",
" ","1560  ","中砂            ","358,000","0","358,000",
" ","2412  ","中華電          ","367,000","25,000","342,000",
" ","2456  ","奇力新          ","259,000","0","259,000",
" ","2885  ","元大金          ","273,000","14,000","259,000",
" ","2890  ","永豐金          ","250,000","0","250,000",
" ","2311  ","日月光          ","246,000","2,000","244,000",
" ","2354  ","鴻準            ","218,000","0","218,000",
" ","1101  ","台泥            ","1,002,000","800,000","202,000",
" ","8016  ","矽創            ","195,000","0","195,000",
" ","4532  ","瑞智            ","200,000","30,000","170,000",
" ","6456  ","GIS-KY          ","168,000","1,000","167,000",
" ","2367  ","燿華            ","142,000","0","142,000",
" ","1906  ","寶隆            ","140,000","0","140,000",
