"106年06月23日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","760,000","10,000","750,000",
" ","2317  ","鴻海            ","802,000","80,000","722,000",
" ","1216  ","統一            ","616,000","6,000","610,000",
" ","1909  ","榮成            ","616,000","151,000","465,000",
" ","2409  ","友達            ","450,000","10,000","440,000",
" ","2881  ","富邦金          ","449,000","11,000","438,000",
" ","2325  ","矽品            ","409,000","3,000","406,000",
" ","1476  ","儒鴻            ","316,000","10,000","306,000",
" ","1444  ","力麗            ","250,000","0","250,000",
" ","8404  ","百和興業-KY     ","245,000","0","245,000",
" ","3090  ","日電貿          ","200,000","0","200,000",
" ","3036  ","文曄            ","195,000","0","195,000",
" ","3032  ","偉訓            ","180,000","0","180,000",
" ","4746  ","台耀            ","165,000","0","165,000",
" ","3645  ","達邁            ","152,000","0","152,000",
" ","1707  ","葡萄王          ","161,000","10,000","151,000",
" ","3189  ","景碩            ","142,000","0","142,000",
" ","4943  ","康控-KY         ","141,000","0","141,000",
" ","2892  ","第一金          ","150,000","13,000","137,000",
" ","3017  ","奇鋐            ","134,000","0","134,000",
" ","9802  ","鈺齊-KY         ","110,000","0","110,000",
" ","1452  ","宏益            ","100,000","0","100,000",
" ","2353  ","宏碁            ","100,000","0","100,000",
" ","2382  ","廣達            ","100,000","4,000","96,000",
" ","1101  ","台泥            ","90,000","0","90,000",
" ","5871  ","中租-KY         ","90,000","1,000","89,000",
" ","1590  ","亞德客-KY       ","81,000","0","81,000",
" ","9938  ","百和            ","108,000","31,000","77,000",
" ","2891  ","中信金          ","343,000","270,000","73,000",
" ","2412  ","中華電          ","70,000","7,000","63,000",
" ","3231  ","緯創            ","100,000","38,000","62,000",
" ","3533  ","嘉澤            ","61,000","0","61,000",
" ","3443  ","創意            ","55,000","0","55,000",
" ","1477  ","聚陽            ","55,000","1,000","54,000",
" ","4438  ","廣越            ","51,000","0","51,000",
" ","2327  ","國巨            ","50,000","0","50,000",
" ","2330  ","台積電          ","125,000","79,000","46,000",
" ","2603  ","長榮            ","41,000","0","41,000",
" ","1592  ","英瑞-KY         ","40,000","0","40,000",
" ","8341  ","日友            ","33,000","0","33,000",
" ","4532  ","瑞智            ","46,000","15,000","31,000",
" ","3653  ","健策            ","29,000","0","29,000",
" ","2383  ","台光電          ","25,000","0","25,000",
" ","1702  ","南僑            ","21,000","0","21,000",
" ","8464  ","億豐            ","20,000","0","20,000",
" ","2474  ","可成            ","17,000","0","17,000",
" ","2231  ","為升            ","15,000","4,000","11,000",
" ","2377  ","微星            ","10,000","1,000","9,000",
" ","2049  ","上銀            ","33,000","28,000","5,000",
" ","3008  ","大立光          ","5,000","1,000","4,000",
" ","2337  ","旺宏            ","0","3,410,000","-3,410,000",
" ","2311  ","日月光          ","0","3,089,933","-3,089,933",
" ","2344  ","華邦電          ","0","1,314,000","-1,314,000",
" ","3380  ","明泰            ","0","1,037,000","-1,037,000",
" ","8105  ","凌巨            ","0","1,036,000","-1,036,000",
" ","3706  ","神達            ","0","748,000","-748,000",
" ","2368  ","金像電          ","0","660,000","-660,000",
" ","4960  ","奇美材          ","0","579,000","-579,000",
" ","1326  ","台化            ","0","556,000","-556,000",
" ","6456  ","GIS-KY          ","88,000","632,000","-544,000",
" ","6412  ","群電            ","0","490,000","-490,000",
" ","2345  ","智邦            ","97,000","495,000","-398,000",
" ","4919  ","新唐            ","0","391,000","-391,000",
" ","4958  ","臻鼎-KY         ","0","341,000","-341,000",
" ","5305  ","敦南            ","0","289,000","-289,000",
" ","2492  ","華新科          ","100,000","375,000","-275,000",
" ","3346  ","麗清            ","0","270,000","-270,000",
" ","2882  ","國泰金          ","0","262,000","-262,000",
" ","3419  ","譁裕            ","0","250,000","-250,000",
" ","4906  ","正文            ","0","236,000","-236,000",
" ","2890  ","永豐金          ","0","219,195","-219,195",
" ","6196  ","帆宣            ","0","196,000","-196,000",
" ","4968  ","立積            ","0","178,000","-178,000",
" ","1434  ","福懋            ","0","172,000","-172,000",
" ","2634  ","漢翔            ","0","154,000","-154,000",
" ","8271  ","宇瞻            ","0","150,000","-150,000",
" ","2352  ","佳世達          ","0","132,000","-132,000",
" ","5264  ","鎧勝-KY         ","0","131,000","-131,000",
" ","6505  ","台塑化          ","0","125,000","-125,000",
" ","2421  ","建準            ","0","121,000","-121,000",
" ","9911  ","櫻花            ","0","112,000","-112,000",
" ","1905  ","華紙            ","0","100,000","-100,000",
" ","2313  ","華通            ","0","94,000","-94,000",
" ","2449  ","京元電子        ","0","94,000","-94,000",
" ","2354  ","鴻準            ","0","91,000","-91,000",
" ","9921  ","巨大            ","0","90,000","-90,000",
" ","2823  ","中壽            ","21,000","101,000","-80,000",
" ","3035  ","智原            ","0","75,000","-75,000",
" ","2912  ","統一超          ","0","69,000","-69,000",
" ","3532  ","台勝科          ","0","66,000","-66,000",
" ","1104  ","環泥            ","0","60,000","-60,000",
" ","5534  ","長虹            ","0","60,000","-60,000",
" ","6285  ","啟碁            ","0","57,940","-57,940",
" ","2408  ","南亞科          ","0","52,000","-52,000",
