"106年08月08日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","12,064,000","1,000,000","11,064,000",
" ","1909  ","榮成            ","1,710,000","83,000","1,627,000",
" ","2609  ","陽明            ","1,450,000","0","1,450,000",
" ","1312  ","國喬            ","1,264,000","30,000","1,234,000",
" ","2448  ","晶電            ","1,208,000","0","1,208,000",
" ","1301  ","台塑            ","827,000","6,000","821,000",
" ","2014  ","中鴻            ","750,000","0","750,000",
" ","1710  ","東聯            ","593,000","0","593,000",
" ","2421  ","建準            ","550,000","0","550,000",
" ","2354  ","鴻準            ","505,000","1,000","504,000",
" ","2606  ","裕民            ","480,000","0","480,000",
" ","1515  ","力山            ","450,000","0","450,000",
" ","3673  ","TPK-KY          ","424,000","15,000","409,000",
" ","3041  ","揚智            ","400,000","0","400,000",
" ","1305  ","華夏            ","388,000","0","388,000",
" ","1216  ","統一            ","374,000","6,000","368,000",
" ","2317  ","鴻海            ","438,000","78,000","360,000",
" ","4958  ","臻鼎-KY         ","335,000","5,000","330,000",
" ","2884  ","玉山金          ","354,000","37,000","317,000",
" ","9938  ","百和            ","326,000","9,000","317,000",
" ","9934  ","成霖            ","300,000","0","300,000",
" ","8105  ","凌巨            ","240,000","1,000","239,000",
" ","2492  ","華新科          ","391,000","162,000","229,000",
" ","2748  ","雲品            ","225,000","0","225,000",
" ","3189  ","景碩            ","216,000","0","216,000",
" ","6525  ","捷敏-KY         ","216,000","0","216,000",
" ","1476  ","儒鴻            ","219,000","6,000","213,000",
" ","2382  ","廣達            ","217,000","4,000","213,000",
" ","9941  ","裕融            ","203,000","1,000","202,000",
" ","2313  ","華通            ","301,000","121,000","180,000",
" ","6271  ","同欣電          ","370,000","200,000","170,000",
" ","2314  ","台揚            ","150,000","0","150,000",
" ","6414  ","樺漢            ","129,000","0","129,000",
" ","4552  ","力達-KY         ","112,000","0","112,000",
" ","2454  ","聯發科          ","106,000","2,000","104,000",
" ","2108  ","南帝            ","100,000","0","100,000",
" ","1402  ","遠東新          ","72,000","6,000","66,000",
" ","6285  ","啟碁            ","60,000","1,000","59,000",
" ","6505  ","台塑化          ","203,000","150,000","53,000",
" ","1477  ","聚陽            ","50,000","0","50,000",
" ","3515  ","華擎            ","50,000","0","50,000",
" ","2330  ","台積電          ","109,000","65,000","44,000",
" ","2882  ","國泰金          ","153,000","112,000","41,000",
" ","2603  ","長榮            ","40,000","0","40,000",
" ","2801  ","彰銀            ","63,000","23,000","40,000",
" ","2890  ","永豐金          ","35,000","0","35,000",
" ","3545  ","敦泰            ","35,000","0","35,000",
" ","2883  ","開發金          ","48,000","15,000","33,000",
" ","8341  ","日友            ","30,000","0","30,000",
" ","3533  ","嘉澤            ","27,000","0","27,000",
" ","2885  ","元大金          ","38,000","12,000","26,000",
" ","3481  ","群創            ","25,000","0","25,000",
" ","2002  ","中鋼            ","38,000","15,000","23,000",
" ","2887  ","台新金          ","31,000","9,000","22,000",
" ","1536  ","和大            ","21,000","0","21,000",
" ","2303  ","聯電            ","34,000","13,000","21,000",
" ","1338  ","廣華-KY         ","20,000","0","20,000",
" ","5880  ","合庫金          ","32,000","12,000","20,000",
" ","2880  ","華南金          ","28,000","10,000","18,000",
" ","2409  ","友達            ","26,000","9,000","17,000",
" ","3406  ","玉晶光          ","17,000","0","17,000",
" ","8464  ","億豐            ","16,000","0","16,000",
" ","2723  ","美食-KY         ","15,000","1,000","14,000",
" ","9911  ","櫻花            ","40,000","30,000","10,000",
" ","1101  ","台泥            ","9,000","0","9,000",
" ","2823  ","中壽            ","11,000","3,000","8,000",
" ","2633  ","台灣高鐵        ","7,000","0","7,000",
" ","2324  ","仁寶            ","11,000","5,000","6,000",
" ","6213  ","聯茂            ","6,000","0","6,000",
" ","2383  ","台光電          ","10,000","6,000","4,000",
" ","9904  ","寶成            ","7,000","3,000","4,000",
" ","1102  ","亞泥            ","6,000","3,000","3,000",
" ","1326  ","台化            ","9,000","6,000","3,000",
" ","2325  ","矽品            ","6,000","3,000","3,000",
" ","2889  ","國票金          ","3,000","0","3,000",
" ","2812  ","台中銀          ","2,000","0","2,000",
" ","4938  ","和碩            ","5,000","3,000","2,000",
" ","2395  ","研華            ","1,000","0","1,000",
" ","2845  ","遠東銀          ","1,000","0","1,000",
" ","2855  ","統一證          ","1,000","0","1,000",
" ","2856  ","元富證          ","1,000","0","1,000",
" ","3045  ","台灣大          ","4,000","3,000","1,000",
" ","4904  ","遠傳            ","4,000","3,000","1,000",
" ","6005  ","群益證          ","1,000","0","1,000",
" ","2344  ","華邦電          ","0","1,452,000","-1,452,000",
" ","2886  ","兆豐金          ","39,000","1,052,000","-1,013,000",
" ","2345  ","智邦            ","0","898,000","-898,000",
" ","3661  ","世芯-KY         ","0","778,000","-778,000",
" ","3376  ","新日興          ","50,000","790,000","-740,000",
" ","3044  ","健鼎            ","35,000","500,000","-465,000",
" ","1262  ","綠悅-KY         ","0","460,300","-460,300",
" ","2351  ","順德            ","0","453,000","-453,000",
" ","9933  ","中鼎            ","0","334,000","-334,000",
" ","1444  ","力麗            ","0","300,000","-300,000",
" ","4746  ","台耀            ","0","276,000","-276,000",
" ","2369  ","菱生            ","0","271,000","-271,000",
" ","1560  ","中砂            ","0","263,000","-263,000",
" ","1215  ","卜蜂            ","0","255,000","-255,000",
" ","2891  ","中信金          ","56,000","300,000","-244,000",
" ","2474  ","可成            ","63,000","290,000","-227,000",
" ","2439  ","美律            ","0","225,000","-225,000",
" ","3413  ","京鼎            ","0","222,000","-222,000",
" ","2311  ","日月光          ","19,000","222,904","-203,904",
" ","1590  ","亞德客-KY       ","0","203,000","-203,000",
" ","1210  ","大成            ","0","200,000","-200,000",
" ","6116  ","彩晶            ","0","200,000","-200,000",
" ","4943  ","康控-KY         ","23,000","174,000","-151,000",
" ","6456  ","GIS-KY          ","224,000","363,000","-139,000",
" ","2455  ","全新            ","0","137,000","-137,000",
" ","2049  ","上銀            ","0","132,000","-132,000",
" ","3450  ","聯鈞            ","0","127,000","-127,000",
" ","2412  ","中華電          ","11,000","127,000","-116,000",
" ","2449  ","京元電子        ","0","100,000","-100,000",
" ","8039  ","台虹            ","0","100,000","-100,000",
" ","2308  ","台達電          ","7,000","103,000","-96,000",
" ","2105  ","正新            ","5,000","100,016","-95,016",
" ","6239  ","力成            ","0","94,000","-94,000",
" ","1702  ","南僑            ","0","91,000","-91,000",
" ","3443  ","創意            ","66,000","156,000","-90,000",
" ","5907  ","大洋-KY         ","0","83,000","-83,000",
" ","2731  ","雄獅            ","0","81,000","-81,000",
" ","9802  ","鈺齊-KY         ","0","80,000","-80,000",
" ","2228  ","劍麟            ","0","70,000","-70,000",
" ","2404  ","漢唐            ","0","66,000","-66,000",
" ","2227  ","裕日車          ","29,000","93,000","-64,000",
" ","2456  ","奇力新          ","0","60,000","-60,000",
" ","2881  ","富邦金          ","26,000","81,000","-55,000",
" ","4919  ","新唐            ","0","55,000","-55,000",
" ","8070  ","長華            ","0","54,800","-54,800",
" ","3665  ","貿聯-KY         ","4,000","55,000","-51,000",
" ","2501  ","國建            ","0","50,000","-50,000",
" ","3653  ","健策            ","0","50,000","-50,000",
" ","1558  ","伸興            ","0","45,000","-45,000",
" ","9910  ","豐泰            ","0","40,000","-40,000",
" ","1303  ","南亞            ","17,000","53,000","-36,000",
" ","5269  ","祥碩            ","21,000","57,000","-36,000",
" ","3532  ","台勝科          ","0","34,000","-34,000",
" ","1626  ","艾美特-KY       ","0","30,000","-30,000",
" ","4977  ","眾達-KY         ","10,000","40,000","-30,000",
" ","6197  ","佳必琪          ","0","30,000","-30,000",
" ","2355  ","敬鵬            ","0","29,000","-29,000",
" ","6504  ","南六            ","0","28,000","-28,000",
" ","4551  ","智伸科          ","0","25,000","-25,000",
" ","6269  ","台郡            ","4,000","21,000","-17,000",
" ","2059  ","川湖            ","0","16,000","-16,000",
" ","6415  ","矽力-KY         ","0","15,000","-15,000",
" ","8114  ","振樺電          ","0","14,000","-14,000",
" ","1525  ","江申            ","24,000","37,000","-13,000",
" ","2357  ","華碩            ","2,000","13,000","-11,000",
" ","1319  ","東陽            ","0","10,000","-10,000",
" ","2892  ","第一金          ","33,000","41,000","-8,000",
" ","2301  ","光寶科          ","6,000","12,000","-6,000",
" ","2888  ","新光金          ","5,000","10,000","-5,000",
" ","1605  ","華新            ","0","4,000","-4,000",
" ","2618  ","長榮航          ","0","4,000","-4,000",
" ","4968  ","立積            ","14,000","18,000","-4,000",
" ","2356  ","英業達          ","0","3,000","-3,000",
" ","2834  ","臺企銀          ","3,000","6,000","-3,000",
" ","2838  ","聯邦銀          ","0","3,000","-3,000",
" ","3231  ","緯創            ","0","3,000","-3,000",
" ","1434  ","福懋            ","0","2,000","-2,000",
" ","1504  ","東元            ","0","2,000","-2,000",
" ","2231  ","為升            ","0","2,000","-2,000",
" ","2867  ","三商壽          ","0","2,000","-2,000",
" ","3702  ","大聯大          ","0","2,000","-2,000",
" ","3008  ","大立光          ","0","1,650","-1,650",
" ","1537  ","廣隆            ","0","1,000","-1,000",
" ","1720  ","生達            ","0","1,000","-1,000",
" ","2023  ","燁輝            ","0","1,000","-1,000",
" ","2204  ","中華            ","0","1,000","-1,000",
" ","2352  ","佳世達          ","0","1,000","-1,000",
" ","2377  ","微星            ","0","1,000","-1,000",
" ","2408  ","南亞科          ","2,000","3,000","-1,000",
" ","2607  ","榮運            ","0","1,000","-1,000",
" ","2634  ","漢翔            ","0","1,000","-1,000",
" ","2809  ","京城銀          ","0","1,000","-1,000",
" ","3034  ","聯詠            ","0","1,000","-1,000",
" ","3036  ","文曄            ","0","1,000","-1,000",
" ","5871  ","中租-KY         ","0","1,000","-1,000",
" ","6176  ","瑞儀            ","0","1,000","-1,000",
" ","8112  ","至上            ","0","1,000","-1,000",
" ","2207  ","和泰車          ","1,000","1,000","0",
" ","2820  ","華票            ","1,000","1,000","0",
" ","2912  ","統一超          ","1,000","1,000","0",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

