"106年07月24日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2455  ","全新            ","1,650,000","0","1,650,000",
" ","3545  ","敦泰            ","762,000","0","762,000",
" ","2883  ","開發金          ","2,500,000","1,888,000","612,000",
" ","2337  ","旺宏            ","583,000","0","583,000",
" ","1312  ","國喬            ","245,000","0","245,000",
" ","2313  ","華通            ","228,000","0","228,000",
" ","2886  ","兆豐金          ","200,000","0","200,000",
" ","2884  ","玉山金          ","163,000","0","163,000",
" ","2382  ","廣達            ","159,000","0","159,000",
" ","2454  ","聯發科          ","153,000","0","153,000",
" ","1515  ","力山            ","140,000","0","140,000",
" ","6213  ","聯茂            ","190,000","50,000","140,000",
" ","6283  ","淳安            ","130,000","0","130,000",
" ","3041  ","揚智            ","118,000","0","118,000",
" ","2408  ","南亞科          ","114,000","0","114,000",
" ","2888  ","新光金          ","112,000","0","112,000",
" ","6456  ","GIS-KY          ","107,000","5,000","102,000",
" ","1909  ","榮成            ","100,000","0","100,000",
" ","2360  ","致茂            ","79,000","0","79,000",
" ","6414  ","樺漢            ","74,000","0","74,000",
" ","2474  ","可成            ","85,000","21,000","64,000",
" ","2314  ","台揚            ","60,000","0","60,000",
" ","3702  ","大聯大          ","60,000","0","60,000",
" ","2867  ","三商壽          ","57,000","0","57,000",
" ","3533  ","嘉澤            ","118,000","63,000","55,000",
" ","2881  ","富邦金          ","53,000","0","53,000",
" ","1525  ","江申            ","50,000","0","50,000",
" ","1702  ","南僑            ","100,000","60,000","40,000",
" ","8404  ","百和興業-KY     ","40,000","0","40,000",
" ","2612  ","中航            ","38,000","0","38,000",
" ","2748  ","雲品            ","35,000","0","35,000",
" ","4943  ","康控-KY         ","41,000","10,000","31,000",
" ","6269  ","台郡            ","40,000","10,000","30,000",
" ","3450  ","聯鈞            ","63,000","35,000","28,000",
" ","1536  ","和大            ","53,000","28,000","25,000",
" ","9904  ","寶成            ","22,000","0","22,000",
" ","2439  ","美律            ","20,000","0","20,000",
" ","2912  ","統一超          ","11,000","0","11,000",
" ","2002  ","中鋼            ","8,000","0","8,000",
" ","5284  ","jpp-KY          ","8,000","0","8,000",
" ",="0056  ","元大高股息      ","0","1,750,000","-1,750,000",
" ","2603  ","長榮            ","185,000","1,689,000","-1,504,000",
" ","1216  ","統一            ","63,000","1,150,000","-1,087,000",
" ","2492  ","華新科          ","100,000","1,023,000","-923,000",
" ","2308  ","台達電          ","50,000","863,000","-813,000",
" ","2345  ","智邦            ","0","672,000","-672,000",
" ","4919  ","新唐            ","38,000","693,000","-655,000",
" ","2014  ","中鴻            ","0","635,000","-635,000",
" ","3380  ","明泰            ","0","530,000","-530,000",
" ","2327  ","國巨            ","0","440,000","-440,000",
" ","2317  ","鴻海            ","100,000","500,000","-400,000",
" ","2882  ","國泰金          ","0","399,000","-399,000",
" ","4977  ","眾達-KY         ","0","380,000","-380,000",
" ","1326  ","台化            ","0","365,000","-365,000",
" ","6196  ","帆宣            ","10,000","368,000","-358,000",
" ","2891  ","中信金          ","0","300,000","-300,000",
" ","3257  ","虹冠電          ","0","271,000","-271,000",
" ","2412  ","中華電          ","0","270,000","-270,000",
" ","1215  ","卜蜂            ","0","262,000","-262,000",
" ","1210  ","大成            ","0","250,000","-250,000",
" ","4968  ","立積            ","35,000","250,000","-215,000",
" ","1704  ","榮化            ","0","205,000","-205,000",
" ","9802  ","鈺齊-KY         ","0","205,000","-205,000",
" ","2456  ","奇力新          ","0","197,000","-197,000",
" ","2845  ","遠東銀          ","0","190,000","-190,000",
" ","1262  ","綠悅-KY         ","0","172,000","-172,000",
" ","3443  ","創意            ","0","146,000","-146,000",
" ","2501  ","國建            ","0","138,000","-138,000",
" ","2376  ","技嘉            ","0","136,000","-136,000",
" ","2330  ","台積電          ","12,000","147,000","-135,000",
" ","2809  ","京城銀          ","0","135,000","-135,000",
" ","2301  ","光寶科          ","0","132,000","-132,000",
" ","1303  ","南亞            ","0","125,000","-125,000",
" ","4746  ","台耀            ","0","110,000","-110,000",
" ","6271  ","同欣電          ","0","110,000","-110,000",
" ","1319  ","東陽            ","0","100,000","-100,000",
" ","2031  ","新光鋼          ","0","100,000","-100,000",
" ","3481  ","群創            ","0","100,000","-100,000",
" ","3665  ","貿聯-KY         ","5,000","103,000","-98,000",
" ","3006  ","晶豪科          ","0","95,000","-95,000",
" ","4551  ","智伸科          ","0","91,000","-91,000",
" ","2458  ","義隆            ","0","90,000","-90,000",
" ","6451  ","訊芯-KY         ","0","85,000","-85,000",
" ","9938  ","百和            ","0","77,000","-77,000",
" ","1477  ","聚陽            ","0","75,000","-75,000",
" ","1229  ","聯華            ","0","65,000","-65,000",
" ","2908  ","特力            ","0","61,000","-61,000",
" ","1104  ","環泥            ","0","56,000","-56,000",
" ","1736  ","喬山            ","0","54,000","-54,000",
" ","4552  ","力達-KY         ","0","50,000","-50,000",
" ","6285  ","啟碁            ","0","48,000","-48,000",
" ","5269  ","祥碩            ","0","42,000","-42,000",
" ","1560  ","中砂            ","0","40,000","-40,000",
" ","1906  ","寶隆            ","0","40,000","-40,000",
" ","3005  ","神基            ","0","40,000","-40,000",
" ","2383  ","台光電          ","0","39,000","-39,000",
" ","2207  ","和泰車          ","0","35,000","-35,000",
" ","2227  ","裕日車          ","0","35,000","-35,000",
" ","5388  ","中磊            ","0","35,000","-35,000",
" ","8081  ","致新            ","0","35,000","-35,000",
" ","1476  ","儒鴻            ","12,000","45,000","-33,000",
" ","1537  ","廣隆            ","0","31,000","-31,000",
" ","4927  ","泰鼎-KY         ","10,000","41,000","-31,000",
" ","4438  ","廣越            ","0","28,000","-28,000",
" ","6525  ","捷敏-KY         ","50,000","78,000","-28,000",
" ","6277  ","宏正            ","0","25,000","-25,000",
" ","9925  ","新保            ","0","25,000","-25,000",
" ","4557  ","永新-KY         ","0","24,000","-24,000",
" ","2723  ","美食-KY         ","10,000","33,000","-23,000",
" ","2231  ","為升            ","0","22,000","-22,000",
" ","2351  ","順德            ","0","21,000","-21,000",
" ","3413  ","京鼎            ","10,000","30,000","-20,000",
" ","8114  ","振樺電          ","0","14,283","-14,283",
" ","6504  ","南六            ","0","14,000","-14,000",
" ","5538  ","東明-KY         ","0","12,000","-12,000",
" ","1558  ","伸興            ","0","10,000","-10,000",
" ","8454  ","富邦媒          ","0","10,000","-10,000",
" ","1590  ","亞德客-KY       ","2,000","11,000","-9,000",
" ","3008  ","大立光          ","1,000","10,000","-9,000",
" ","6128  ","上福            ","0","8,000","-8,000",
" ","8464  ","億豐            ","45,000","49,000","-4,000",
" ","6415  ","矽力-KY         ","0","1,000","-1,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

