"106年08月07日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","13,860,000","0","13,860,000",
" ","1312  ","國喬            ","4,363,000","0","4,363,000",
" ","6213  ","聯茂            ","1,734,000","80,000","1,654,000",
" ","2891  ","中信金          ","1,537,000","0","1,537,000",
" ",="00675L","富邦臺灣加權正2 ","770,000","0","770,000",
" ","2354  ","鴻準            ","713,000","0","713,000",
" ","2377  ","微星            ","707,000","0","707,000",
" ","2883  ","開發金          ","686,000","0","686,000",
" ",="00631L","元大台灣50正2   ","670,000","0","670,000",
" ","2609  ","陽明            ","620,000","0","620,000",
" ","1909  ","榮成            ","681,000","72,000","609,000",
" ","2492  ","華新科          ","564,000","31,000","533,000",
" ",="00685L","群益臺灣加權正2 ","530,000","0","530,000",
" ","2314  ","台揚            ","491,000","0","491,000",
" ","1305  ","華夏            ","467,000","0","467,000",
" ","3443  ","創意            ","413,000","0","413,000",
" ",="00663L","國泰臺灣加權正2 ","400,000","0","400,000",
" ","2014  ","中鴻            ","400,000","0","400,000",
" ","9941  ","裕融            ","392,000","0","392,000",
" ","1476  ","儒鴻            ","325,000","1,000","324,000",
" ","5871  ","中租-KY         ","322,000","0","322,000",
" ","2884  ","玉山金          ","318,000","0","318,000",
" ",="0050  ","元大台灣50      ","308,000","0","308,000",
" ","2454  ","聯發科          ","321,000","14,000","307,000",
" ","2448  ","晶電            ","302,000","0","302,000",
" ","6505  ","台塑化          ","253,000","0","253,000",
" ","2606  ","裕民            ","250,000","0","250,000",
" ","2108  ","南帝            ","230,000","0","230,000",
" ","6525  ","捷敏-KY         ","218,000","0","218,000",
" ","2382  ","廣達            ","193,000","0","193,000",
" ","6269  ","台郡            ","239,000","53,000","186,000",
" ","6414  ","樺漢            ","158,000","0","158,000",
" ","4977  ","眾達-KY         ","200,000","45,000","155,000",
" ","8105  ","凌巨            ","150,000","0","150,000",
" ","2421  ","建準            ","148,000","0","148,000",
" ","2049  ","上銀            ","141,000","0","141,000",
" ","3189  ","景碩            ","124,000","0","124,000",
" ","3017  ","奇鋐            ","120,000","0","120,000",
" ","2449  ","京元電子        ","115,000","0","115,000",
" ","2383  ","台光電          ","163,000","50,000","113,000",
" ","4915  ","致伸            ","150,000","40,000","110,000",
" ","6456  ","GIS-KY          ","105,000","0","105,000",
" ","3665  ","貿聯-KY         ","127,000","23,000","104,000",
" ","2474  ","可成            ","99,000","0","99,000",
" ","2313  ","華通            ","173,000","100,000","73,000",
" ","1477  ","聚陽            ","72,000","0","72,000",
" ","3041  ","揚智            ","70,000","0","70,000",
" ","6285  ","啟碁            ","70,000","2,000","68,000",
" ","1216  ","統一            ","65,000","0","65,000",
" ","2409  ","友達            ","64,000","0","64,000",
" ","2330  ","台積電          ","76,000","18,000","58,000",
" ","4958  ","臻鼎-KY         ","88,000","33,000","55,000",
" ","2748  ","雲品            ","51,000","0","51,000",
" ","3023  ","信邦            ","50,000","0","50,000",
