"106年06月29日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2014  ","中鴻            ","3,900,000","0","3,900,000",
" ","2303  ","聯電            ","2,178,000","6,000","2,172,000",
" ","2311  ","日月光          ","805,000","4,000","801,000",
" ","1312  ","國喬            ","450,000","0","450,000",
" ","2023  ","燁輝            ","400,000","0","400,000",
" ","2603  ","長榮            ","580,000","245,000","335,000",
" ","2324  ","仁寶            ","300,000","2,000","298,000",
" ","2867  ","三商壽          ","273,000","0","273,000",
" ","1326  ","台化            ","276,000","23,000","253,000",
" ","3032  ","偉訓            ","252,000","0","252,000",
" ","3545  ","敦泰            ","233,000","0","233,000",
" ","2354  ","鴻準            ","300,000","125,650","174,350",
" ","1216  ","統一            ","177,000","3,000","174,000",
" ","4943  ","康控-KY         ","174,000","0","174,000",
" ","4746  ","台耀            ","170,000","0","170,000",
" ","2548  ","華固            ","152,000","0","152,000",
" ","2881  ","富邦金          ","157,000","5,000","152,000",
" ","2105  ","正新            ","150,000","0","150,000",
" ","1568  ","倉佑            ","140,000","0","140,000",
" ","1909  ","榮成            ","200,000","70,000","130,000",
" ","2383  ","台光電          ","101,000","0","101,000",
" ","1319  ","東陽            ","110,000","18,000","92,000",
" ","1303  ","南亞            ","75,000","4,000","71,000",
" ","8404  ","百和興業-KY     ","56,000","0","56,000",
" ","1560  ","中砂            ","55,000","6,000","49,000",
" ","1477  ","聚陽            ","48,000","2,000","46,000",
" ","9802  ","鈺齊-KY         ","45,000","0","45,000",
" ","2892  ","第一金          ","50,000","6,000","44,000",
" ","8150  ","南茂            ","43,000","0","43,000",
" ","1906  ","寶隆            ","40,000","0","40,000",
" ","8464  ","億豐            ","50,000","11,000","39,000",
" ","6456  ","GIS-KY          ","49,000","11,000","38,000",
" ","2049  ","上銀            ","37,000","0","37,000",
" ","2823  ","中壽            ","88,000","52,000","36,000",
" ","1525  ","江申            ","35,000","0","35,000",
" ","6414  ","樺漢            ","39,000","5,000","34,000",
" ","3189  ","景碩            ","32,000","0","32,000",
" ","6196  ","帆宣            ","30,000","0","30,000",
" ","8422  ","可寧衛          ","30,000","0","30,000",
" ","3036  ","文曄            ","127,000","100,000","27,000",
" ","3346  ","麗清            ","26,000","0","26,000",
" ","3023  ","信邦            ","25,000","0","25,000",
" ","4763  ","材料-KY         ","25,000","0","25,000",
" ","5288  ","豐祥-KY         ","20,000","0","20,000",
