"106年06月05日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2352  ","佳世達          ","1,355,000","2,000","1,353,000",
" ","3481  ","群創            ","842,000","18,000","824,000",
" ","3376  ","新日興          ","816,000","2,000","814,000",
" ","2345  ","智邦            ","692,000","4,000","688,000",
" ","1909  ","榮成            ","640,000","0","640,000",
" ","2492  ","華新科          ","698,000","178,000","520,000",
" ","2204  ","中華            ","566,000","58,000","508,000",
" ","2367  ","燿華            ","413,000","0","413,000",
" ","2534  ","宏盛            ","354,000","0","354,000",
" ","2504  ","國產            ","276,000","0","276,000",
" ","1536  ","和大            ","251,000","0","251,000",
" ","1568  ","倉佑            ","250,000","0","250,000",
" ","2303  ","聯電            ","269,000","22,000","247,000",
" ","2439  ","美律            ","224,000","1,000","223,000",
" ","1305  ","華夏            ","209,000","0","209,000",
" ","1314  ","中石化          ","206,000","0","206,000",
" ","1312  ","國喬            ","202,000","0","202,000",
" ","2356  ","英業達          ","205,000","12,000","193,000",
" ","2809  ","京城銀          ","185,000","1,000","184,000",
" ","9904  ","寶成            ","183,000","3,000","180,000",
" ","2408  ","南亞科          ","163,000","3,000","160,000",
" ","2511  ","太子            ","147,000","0","147,000",
" ","2855  ","統一證          ","147,000","0","147,000",
" ","3443  ","創意            ","144,000","2,000","142,000",
" ","3346  ","麗清            ","139,000","0","139,000",
" ","2812  ","台中銀          ","132,000","4,000","128,000",
" ","1444  ","力麗            ","123,000","0","123,000",
" ","3653  ","健策            ","123,000","3,000","120,000",
" ","8404  ","百和興業-KY     ","115,000","0","115,000",
" ","2428  ","興勤            ","138,000","31,000","107,000",
" ","4919  ","新唐            ","160,000","60,000","100,000",
" ","1229  ","聯華            ","91,000","0","91,000",
" ","5305  ","敦南            ","100,000","11,000","89,000",
" ","1723  ","中碳            ","87,000","0","87,000",
" ","2845  ","遠東銀          ","90,000","3,000","87,000",
" ","4725  ","信昌化          ","85,000","0","85,000",
" ","1710  ","東聯            ","84,000","0","84,000",
" ","2633  ","台灣高鐵        ","82,000","0","82,000",
" ","9927  ","泰銘            ","77,000","0","77,000",
" ","3035  ","智原            ","76,000","0","76,000",
" ","6412  ","群電            ","75,000","0","75,000",
" ","3665  ","貿聯-KY         ","87,000","12,913","74,087",
" ","1416  ","廣豐            ","72,000","0","72,000",
" ","9945  ","潤泰新          ","72,000","0","72,000",
" ","3702  ","大聯大          ","70,000","2,000","68,000",
" ","2474  ","可成            ","68,000","1,000","67,000",
" ","2314  ","台揚            ","60,000","0","60,000",
" ","8341  ","日友            ","60,000","0","60,000",
" ","3022  ","威強電          ","59,000","0","59,000",
" ","5269  ","祥碩            ","59,000","0","59,000",
" ","2337  ","旺宏            ","55,000","0","55,000",
" ","6449  ","鈺邦            ","55,000","0","55,000",
" ","3036  ","文曄            ","54,000","0","54,000",
" ","3149  ","正達            ","53,000","0","53,000",
" ","3501  ","維熹            ","52,000","0","52,000",
" ","2603  ","長榮            ","96,000","45,000","51,000",
" ","3645  ","達邁            ","51,000","0","51,000",
" ","8112  ","至上            ","51,000","0","51,000",
" ","8039  ","台虹            ","50,000","0","50,000",
" ","2601  ","益航            ","49,000","0","49,000",
" ","4906  ","正文            ","51,000","2,000","49,000",
" ","2908  ","特力            ","48,000","0","48,000",
" ","4977  ","眾達-KY         ","44,000","0","44,000",
" ","2327  ","國巨            ","50,000","7,000","43,000",
" ","2454  ","聯發科          ","50,000","7,000","43,000",
" ","1442  ","名軒            ","42,000","0","42,000",
" ","1773  ","勝一            ","40,000","0","40,000",
" ","2347  ","聯強            ","40,000","0","40,000",
" ","4984  ","科納-KY         ","40,000","0","40,000",
" ","2324  ","仁寶            ","43,000","8,000","35,000",
" ","2385  ","群光            ","36,000","1,000","35,000",
" ","2617  ","台航            ","35,000","0","35,000",
" ","3533  ","嘉澤            ","338,000","303,000","35,000",
" ","3034  ","聯詠            ","34,000","0","34,000",
" ","1532  ","勤美            ","33,000","0","33,000",
" ","2457  ","飛宏            ","33,000","0","33,000",
" ","2420  ","新巨            ","31,000","0","31,000",
" ","2031  ","新光鋼          ","27,000","0","27,000",
" ","2889  ","國票金          ","30,000","3,000","27,000",
" ","1720  ","生達            ","26,000","0","26,000",
" ","2404  ","漢唐            ","26,000","0","26,000",
" ","1231  ","聯華食          ","25,000","0","25,000",
" ","1701  ","中化            ","25,000","0","25,000",
" ","3617  ","碩天            ","40,000","15,000","25,000",
" ","2477  ","美隆電          ","24,000","0","24,000",
" ","8271  ","宇瞻            ","23,000","0","23,000",
" ","1262  ","綠悅-KY         ","45,000","23,000","22,000",
" ","2387  ","精元            ","22,000","0","22,000",
" ","2912  ","統一超          ","27,000","6,000","21,000",
" ","3044  ","健鼎            ","22,000","1,000","21,000",
" ","1476  ","儒鴻            ","25,000","6,000","19,000",
" ","1537  ","廣隆            ","19,000","0","19,000",
" ","1603  ","華電            ","19,000","0","19,000",
" ","2395  ","研華            ","25,000","6,000","19,000",
" ","6285  ","啟碁            ","19,000","0","19,000",
" ","9917  ","中保            ","19,000","0","19,000",
" ","8210  ","勤誠            ","18,000","0","18,000",
" ","1582  ","信錦            ","16,000","0","16,000",
" ","9905  ","大華            ","16,000","0","16,000",
" ","1227  ","佳格            ","15,000","0","15,000",
" ","2466  ","冠西電          ","15,000","0","15,000",
" ","5007  ","三星            ","14,000","0","14,000",
" ","9940  ","信義            ","14,000","0","14,000",
" ","6184  ","大豐電          ","12,000","0","12,000",
" ","1232  ","大統益          ","11,000","0","11,000",
" ","6277  ","宏正            ","11,000","0","11,000",
" ","2377  ","微星            ","11,000","1,000","10,000",
" ","2456  ","奇力新          ","10,000","0","10,000",
" ","2915  ","潤泰全          ","10,000","0","10,000",
" ","3048  ","益登            ","10,000","0","10,000",
" ","3032  ","偉訓            ","8,000","0","8,000",
" ","5264  ","鎧勝-KY         ","10,000","2,000","8,000",
" ","6192  ","巨路            ","8,000","0","8,000",
" ","2104  ","中橡            ","7,000","0","7,000",
" ","2382  ","廣達            ","12,000","5,000","7,000",
" ","3515  ","華擎            ","7,000","0","7,000",
" ","4968  ","立積            ","7,000","0","7,000",
" ","1722  ","台肥            ","7,000","1,000","6,000",
" ","2357  ","華碩            ","6,000","0","6,000",
" ","3705  ","永信            ","6,000","0","6,000",
" ","5284  ","jpp-KY          ","6,000","0","6,000",
