"106年06月07日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","2,395,000","0","2,395,000",
" ","1909  ","榮成            ","2,270,000","0","2,270,000",
" ","2352  ","佳世達          ","1,500,000","2,000","1,498,000",
" ","1301  ","台塑            ","1,010,000","21,000","989,000",
" ","2886  ","兆豐金          ","1,160,000","261,000","899,000",
" ","2748  ","雲品            ","402,000","0","402,000",
" ","2633  ","台灣高鐵        ","400,000","0","400,000",
" ","2356  ","英業達          ","390,000","5,000","385,000",
" ","2492  ","華新科          ","400,000","71,000","329,000",
" ","3032  ","偉訓            ","300,000","0","300,000",
" ","1568  ","倉佑            ","274,000","0","274,000",
" ","8150  ","南茂            ","260,000","0","260,000",
" ","4532  ","瑞智            ","229,000","15,000","214,000",
" ","4919  ","新唐            ","212,000","0","212,000",
" ","2330  ","台積電          ","439,000","249,000","190,000",
" ","1532  ","勤美            ","160,000","0","160,000",
" ","6456  ","GIS-KY          ","189,000","30,000","159,000",
" ","3443  ","創意            ","130,000","0","130,000",
" ","2474  ","可成            ","124,000","0","124,000",
" ","2327  ","國巨            ","122,000","0","122,000",
" ","4551  ","智伸科          ","116,000","0","116,000",
" ","2227  ","裕日車          ","100,000","0","100,000",
" ","2314  ","台揚            ","96,000","0","96,000",
" ","3034  ","聯詠            ","113,000","35,000","78,000",
" ","2723  ","美食-KY         ","65,000","0","65,000",
" ","3346  ","麗清            ","82,000","30,000","52,000",
" ","8039  ","台虹            ","50,000","0","50,000",
" ","9910  ","豐泰            ","50,000","0","50,000",
" ","2881  ","富邦金          ","63,000","15,000","48,000",
" ","5269  ","祥碩            ","36,000","0","36,000",
" ","3189  ","景碩            ","36,000","1,000","35,000",
" ","3617  ","碩天            ","35,000","0","35,000",
" ","2439  ","美律            ","60,000","29,000","31,000",
" ","2382  ","廣達            ","34,000","6,000","28,000",
" ","2317  ","鴻海            ","232,000","205,000","27,000",
" ","8464  ","億豐            ","21,000","0","21,000",
" ","1476  ","儒鴻            ","20,000","0","20,000",
" ","3653  ","健策            ","20,000","0","20,000",
" ","4927  ","泰鼎-KY         ","15,000","0","15,000",
" ","6414  ","樺漢            ","13,000","0","13,000",
" ","1707  ","葡萄王          ","10,000","0","10,000",
" ","2603  ","長榮            ","10,000","0","10,000",
" ","5264  ","鎧勝-KY         ","8,000","0","8,000",
" ","1537  ","廣隆            ","5,000","0","5,000",
" ","4968  ","立積            ","8,000","3,000","5,000",
" ","6415  ","矽力-KY         ","2,000","0","2,000",
" ","3481  ","群創            ","0","5,014,000","-5,014,000",
" ","1605  ","華新            ","0","2,201,000","-2,201,000",
" ","2448  ","晶電            ","0","2,152,000","-2,152,000",
" ","2344  ","華邦電          ","0","1,848,000","-1,848,000",
" ","2311  ","日月光          ","0","1,739,000","-1,739,000",
" ","4938  ","和碩            ","15,000","985,000","-970,000",
" ","2377  ","微星            ","0","792,000","-792,000",
" ","1704  ","榮化            ","0","658,000","-658,000",
" ","2308  ","台達電          ","0","641,201","-641,201",
" ","2449  ","京元電子        ","0","641,000","-641,000",
" ","2882  ","國泰金          ","15,000","632,000","-617,000",
" ","2408  ","南亞科          ","0","585,000","-585,000",
" ","3533  ","嘉澤            ","0","571,000","-571,000",
" ","6213  ","聯茂            ","0","545,000","-545,000",
" ","2421  ","建準            ","0","500,000","-500,000",
" ","8341  ","日友            ","24,000","400,000","-376,000",
" ","6285  ","啟碁            ","0","364,000","-364,000",
" ","6505  ","台塑化          ","0","330,000","-330,000",
" ","2912  ","統一超          ","0","319,000","-319,000",
" ","2456  ","奇力新          ","120,000","385,000","-265,000",
" ","2345  ","智邦            ","50,000","313,000","-263,000",
" ","6269  ","台郡            ","0","193,000","-193,000",
" ","3003  ","健和興          ","0","175,000","-175,000",
" ","5434  ","崇越            ","0","160,000","-160,000",
" ","6230  ","超眾            ","0","139,000","-139,000",
" ","2383  ","台光電          ","0","138,000","-138,000",
" ","1905  ","華紙            ","0","137,000","-137,000",
" ","8016  ","矽創            ","0","135,000","-135,000",
" ","1215  ","卜蜂            ","0","132,000","-132,000",
" ","2351  ","順德            ","0","126,000","-126,000",
" ","6525  ","捷敏-KY         ","0","113,000","-113,000",
" ","4935  ","茂林-KY         ","0","90,000","-90,000",
" ","1319  ","東陽            ","14,000","100,000","-86,000",
" ","2412  ","中華電          ","0","84,000","-84,000",
" ","2887  ","台新金          ","0","70,000","-70,000",
" ","9938  ","百和            ","0","67,000","-67,000",
" ","2228  ","劍麟            ","0","65,000","-65,000",
" ","1590  ","亞德客-KY       ","5,000","55,000","-50,000",
" ","4438  ","廣越            ","0","42,000","-42,000",
" ","8411  ","福貞-KY         ","0","40,000","-40,000",
" ","1104  ","環泥            ","0","37,000","-37,000",
" ","1303  ","南亞            ","0","31,000","-31,000",
" ","9933  ","中鼎            ","0","31,000","-31,000",
" ","1102  ","亞泥            ","0","30,000","-30,000",
" ","1598  ","岱宇            ","0","30,000","-30,000",
" ","2891  ","中信金          ","0","28,000","-28,000",
" ","2428  ","興勤            ","0","25,000","-25,000",
" ","2002  ","中鋼            ","0","22,000","-22,000",
" ","2883  ","開發金          ","0","21,000","-21,000",
" ","3023  ","信邦            ","0","21,000","-21,000",
" ","1310  ","台苯            ","0","20,000","-20,000",
" ","1541  ","錩泰            ","0","20,000","-20,000",
" ","2355  ","敬鵬            ","0","20,000","-20,000",
" ","3665  ","貿聯-KY         ","0","19,000","-19,000",
" ","1326  ","台化            ","0","18,000","-18,000",
" ","2303  ","聯電            ","0","18,000","-18,000",
" ","2885  ","元大金          ","0","17,000","-17,000",
" ","5880  ","合庫金          ","0","17,000","-17,000",
" ","2892  ","第一金          ","0","16,000","-16,000",
" ","2880  ","華南金          ","0","15,000","-15,000",
" ","2890  ","永豐金          ","0","15,000","-15,000",
" ","5388  ","中磊            ","0","15,000","-15,000",
" ","6271  ","同欣電          ","0","15,000","-15,000",
" ","2409  ","友達            ","0","14,000","-14,000",
" ","2888  ","新光金          ","0","14,000","-14,000",
" ","2385  ","群光            ","0","13,000","-13,000",
" ","2801  ","彰銀            ","0","13,000","-13,000",
" ","2884  ","玉山金          ","0","13,000","-13,000",
" ","1216  ","統一            ","0","10,000","-10,000",
" ","1402  ","遠東新          ","0","8,000","-8,000",
" ","2610  ","華航            ","0","8,000","-8,000",
" ","2834  ","臺企銀          ","0","8,000","-8,000",
" ","6605  ","帝寶            ","0","8,000","-8,000",
" ","2324  ","仁寶            ","0","6,000","-6,000",
" ","2357  ","華碩            ","0","6,000","-6,000",
" ","2454  ","聯發科          ","0","6,000","-6,000",
" ","2548  ","華固            ","0","6,000","-6,000",
" ","8081  ","致新            ","0","6,000","-6,000",
" ","1521  ","大億            ","0","5,000","-5,000",
" ","2618  ","長榮航          ","0","5,000","-5,000",
" ","2823  ","中壽            ","0","5,000","-5,000",
" ","2845  ","遠東銀          ","0","5,000","-5,000",
" ","3045  ","台灣大          ","0","5,000","-5,000",
" ","5871  ","中租-KY         ","57,000","62,000","-5,000",
" ","2207  ","和泰車          ","0","4,000","-4,000",
" ","2325  ","矽品            ","0","4,000","-4,000",
" ","2812  ","台中銀          ","0","4,000","-4,000",
" ","2889  ","國票金          ","0","4,000","-4,000",
" ","3231  ","緯創            ","0","4,000","-4,000",
" ","4904  ","遠傳            ","0","4,000","-4,000",
" ","9904  ","寶成            ","0","4,000","-4,000",
" ","2301  ","光寶科          ","0","3,000","-3,000",
" ","2615  ","萬海            ","0","3,000","-3,000",
" ","2838  ","聯邦銀          ","0","3,000","-3,000",
" ","3413  ","京鼎            ","0","3,000","-3,000",
" ","1434  ","福懋            ","0","2,000","-2,000",
" ","2201  ","裕隆            ","0","2,000","-2,000",
" ","2204  ","中華            ","0","2,000","-2,000",
" ","2354  ","鴻準            ","0","2,000","-2,000",
" ","2501  ","國建            ","0","2,000","-2,000",
" ","2820  ","華票            ","0","2,000","-2,000",
" ","2856  ","元富證          ","0","2,000","-2,000",
" ","2867  ","三商壽          ","0","2,000","-2,000",
" ","3702  ","大聯大          ","0","2,000","-2,000",
" ","1722  ","台肥            ","0","1,000","-1,000",
" ","2395  ","研華            ","0","1,000","-1,000",
" ","2607  ","榮運            ","0","1,000","-1,000",
" ","2634  ","漢翔            ","0","1,000","-1,000",
" ","2809  ","京城銀          ","0","1,000","-1,000",
