"106年06月21日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2317  ","鴻海            ","2,039,000","267,000","1,772,000",
" ","5871  ","中租-KY         ","789,000","0","789,000",
" ","6269  ","台郡            ","557,000","6,000","551,000",
" ","2603  ","長榮            ","544,000","0","544,000",
" ","3481  ","群創            ","369,000","0","369,000",
" ","1301  ","台塑            ","296,000","36,000","260,000",
" ","3443  ","創意            ","230,000","0","230,000",
" ","3376  ","新日興          ","212,000","0","212,000",
" ","3032  ","偉訓            ","200,000","0","200,000",
" ","2356  ","英業達          ","183,000","0","183,000",
" ","2449  ","京元電子        ","229,000","77,000","152,000",
" ","4977  ","眾達-KY         ","168,000","19,000","149,000",
" ","3189  ","景碩            ","136,000","0","136,000",
" ","4915  ","致伸            ","135,000","0","135,000",
" ","6257  ","矽格            ","130,000","0","130,000",
" ","2351  ","順德            ","120,000","0","120,000",
" ","2520  ","冠德            ","112,000","0","112,000",
" ","4968  ","立積            ","112,000","0","112,000",
" ","6239  ","力成            ","102,000","0","102,000",
" ","1568  ","倉佑            ","100,000","0","100,000",
" ","2353  ","宏碁            ","100,000","0","100,000",
" ","3645  ","達邁            ","100,000","0","100,000",
" ","3533  ","嘉澤            ","96,000","0","96,000",
" ","4919  ","新唐            ","87,000","0","87,000",
" ","1326  ","台化            ","160,000","75,000","85,000",
" ","3515  ","華擎            ","75,000","0","75,000",
" ","1590  ","亞德客-KY       ","72,000","0","72,000",
" ","2345  ","智邦            ","70,000","0","70,000",
" ","2881  ","富邦金          ","66,000","0","66,000",
" ","2439  ","美律            ","165,000","103,000","62,000",
" ","4532  ","瑞智            ","75,000","15,000","60,000",
" ","2327  ","國巨            ","100,000","45,000","55,000",
" ","2377  ","微星            ","54,000","0","54,000",
" ","2548  ","華固            ","50,000","0","50,000",
" ","8341  ","日友            ","46,000","0","46,000",
" ","2474  ","可成            ","45,000","0","45,000",
" ","5288  ","豐祥-KY         ","44,000","0","44,000",
" ","9904  ","寶成            ","38,000","0","38,000",
" ","1560  ","中砂            ","35,000","0","35,000",
" ","5388  ","中磊            ","40,000","7,000","33,000",
" ","1262  ","綠悅-KY         ","30,000","0","30,000",
" ","2409  ","友達            ","30,000","0","30,000",
" ","2883  ","開發金          ","30,000","0","30,000",
" ","5534  ","長虹            ","26,000","0","26,000",
" ","6414  ","樺漢            ","25,000","0","25,000",
" ","1702  ","南僑            ","20,000","0","20,000",
" ","2231  ","為升            ","24,000","4,000","20,000",
" ","2454  ","聯發科          ","25,000","6,000","19,000",
" ","3661  ","世芯-KY         ","18,000","0","18,000",
" ","2324  ","仁寶            ","13,000","0","13,000",
" ","8150  ","南茂            ","12,000","0","12,000",
" ","6415  ","矽力-KY         ","10,000","0","10,000",
" ","2542  ","興富發          ","9,000","0","9,000",
" ","4763  ","材料-KY         ","13,000","5,000","8,000",
" ","2347  ","聯強            ","7,000","0","7,000",
" ","2376  ","技嘉            ","7,000","0","7,000",
" ","3702  ","大聯大          ","7,000","0","7,000",
" ","9802  ","鈺齊-KY         ","7,000","0","7,000",
" ","1101  ","台泥            ","6,000","0","6,000",
" ","2301  ","光寶科          ","5,000","0","5,000",
" ","9933  ","中鼎            ","5,000","0","5,000",
" ","2325  ","矽品            ","4,000","0","4,000",
" ","2382  ","廣達            ","4,000","0","4,000",
" ","6176  ","瑞儀            ","4,000","0","4,000",
" ","2385  ","群光            ","3,000","0","3,000",
" ","2451  ","創見            ","2,000","0","2,000",
" ","5264  ","鎧勝-KY         ","2,000","0","2,000",
" ","6456  ","GIS-KY          ","16,000","14,000","2,000",
" ","1477  ","聚陽            ","1,000","0","1,000",
" ","2357  ","華碩            ","1,000","0","1,000",
" ","2344  ","華邦電          ","0","3,455,000","-3,455,000",
" ",="00633L","富邦上証正2     ","0","1,222,000","-1,222,000",
" ","2890  ","永豐金          ","0","856,000","-856,000",
" ","2311  ","日月光          ","0","579,000","-579,000",
" ","2448  ","晶電            ","0","558,000","-558,000",
" ","2882  ","國泰金          ","0","517,000","-517,000",
" ","9934  ","成霖            ","0","400,000","-400,000",
" ","2884  ","玉山金          ","0","348,887","-348,887",
" ","3706  ","神達            ","0","339,000","-339,000",
" ","2337  ","旺宏            ","0","285,000","-285,000",
" ","6196  ","帆宣            ","0","246,000","-246,000",
" ","1312  ","國喬            ","0","240,000","-240,000",
" ","1102  ","亞泥            ","0","218,000","-218,000",
" ","2393  ","億光            ","0","200,000","-200,000",
" ","2891  ","中信金          ","0","150,000","-150,000",
" ","2634  ","漢翔            ","0","140,000","-140,000",
" ","1216  ","統一            ","0","135,000","-135,000",
" ","2456  ","奇力新          ","0","130,000","-130,000",
" ","2227  ","裕日車          ","0","114,000","-114,000",
" ","1589  ","永冠-KY         ","0","108,000","-108,000",
" ","1303  ","南亞            ","0","100,000","-100,000",
" ","1905  ","華紙            ","0","100,000","-100,000",
" ","2823  ","中壽            ","0","100,000","-100,000",
" ","6449  ","鈺邦            ","0","100,000","-100,000",
" ","6285  ","啟碁            ","0","96,500","-96,500",
" ","2330  ","台積電          ","77,000","167,000","-90,000",
" ","6271  ","同欣電          ","0","86,000","-86,000",
" ","2314  ","台揚            ","216,000","300,000","-84,000",
" ","2360  ","致茂            ","0","80,000","-80,000",
" ","1215  ","卜蜂            ","0","76,000","-76,000",
" ","8404  ","百和興業-KY     ","0","74,000","-74,000",
" ","2308  ","台達電          ","0","68,000","-68,000",
" ","3346  ","麗清            ","0","65,000","-65,000",
" ","2605  ","新興            ","0","60,000","-60,000",
" ","2727  ","王品            ","0","56,000","-56,000",
" ","1909  ","榮成            ","9,000","64,000","-55,000",
" ","3454  ","晶睿            ","0","55,000","-55,000",
" ","1536  ","和大            ","0","52,000","-52,000",
" ","3005  ","神基            ","50,000","100,000","-50,000",
" ","1723  ","中碳            ","0","48,000","-48,000",
" ","3034  ","聯詠            ","2,000","50,000","-48,000",
" ","2886  ","兆豐金          ","9,000","50,000","-41,000",
" ","2383  ","台光電          ","0","40,000","-40,000",
" ","1476  ","儒鴻            ","0","32,000","-32,000",
" ","2492  ","華新科          ","406,000","438,000","-32,000",
" ","4438  ","廣越            ","0","32,000","-32,000",
" ","5305  ","敦南            ","0","30,000","-30,000",
" ","9939  ","宏全            ","0","30,000","-30,000",
" ","3231  ","緯創            ","7,000","35,000","-28,000",
" ","4938  ","和碩            ","3,000","29,000","-26,000",
" ","9938  ","百和            ","15,000","41,000","-26,000",
" ","9941  ","裕融            ","0","24,000","-24,000",
" ","4557  ","永新-KY         ","0","23,000","-23,000",
" ","4958  ","臻鼎-KY         ","0","22,000","-22,000",
" ","1537  ","廣隆            ","20,000","36,000","-16,000",
" ","5434  ","崇越            ","0","15,000","-15,000",
" ","3045  ","台灣大          ","0","10,000","-10,000",
" ","6504  ","南六            ","0","10,000","-10,000",
" ","6605  ","帝寶            ","0","10,000","-10,000",
" ","8070  ","長華            ","0","10,000","-10,000",
" ","2912  ","統一超          ","3,000","11,000","-8,000",
" ","2049  ","上銀            ","0","6,000","-6,000",
" ","3665  ","貿聯-KY         ","0","4,000","-4,000",
" ","6409  ","旭隼            ","0","4,000","-4,000",
" ","3008  ","大立光          ","1,000","2,000","-1,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

