"106年08月16日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2610  ","華航            ","4,975,000","0","4,975,000",
" ","2891  ","中信金          ","1,800,000","0","1,800,000",
" ","3041  ","揚智            ","1,564,000","0","1,564,000",
" ","2002  ","中鋼            ","1,244,000","0","1,244,000",
" ","2883  ","開發金          ","1,220,000","0","1,220,000",
" ","2317  ","鴻海            ","1,369,000","158,000","1,211,000",
" ","2313  ","華通            ","1,199,000","0","1,199,000",
" ","2609  ","陽明            ","1,190,000","0","1,190,000",
" ","2886  ","兆豐金          ","1,102,000","0","1,102,000",
" ","2603  ","長榮            ","1,963,000","885,000","1,078,000",
" ","2882  ","國泰金          ","987,000","0","987,000",
" ","5880  ","合庫金          ","987,000","0","987,000",
" ","2344  ","華邦電          ","904,000","0","904,000",
" ","2890  ","永豐金          ","851,000","0","851,000",
" ","1303  ","南亞            ","825,000","0","825,000",
" ","2887  ","台新金          ","813,000","0","813,000",
" ","2881  ","富邦金          ","808,000","0","808,000",
" ","2880  ","華南金          ","827,000","23,000","804,000",
" ","1312  ","國喬            ","774,000","0","774,000",
" ","2884  ","玉山金          ","803,000","64,000","739,000",
" ","2801  ","彰銀            ","731,000","60,000","671,000",
" ","2412  ","中華電          ","605,000","0","605,000",
" ","3005  ","神基            ","587,000","0","587,000",
" ","2492  ","華新科          ","585,000","66,000","519,000",
" ","3596  ","智易            ","515,000","0","515,000",
" ","1301  ","台塑            ","502,000","0","502,000",
" ","2303  ","聯電            ","1,004,000","502,000","502,000",
" ","2892  ","第一金          ","963,000","493,000","470,000",
" ","1909  ","榮成            ","526,000","136,000","390,000",
" ","2324  ","仁寶            ","383,000","0","383,000",
" ","4943  ","康控-KY         ","307,000","0","307,000",
" ","1326  ","台化            ","458,000","181,000","277,000",
" ","2421  ","建準            ","277,000","0","277,000",
" ","4904  ","遠傳            ","255,000","0","255,000",
" ","2105  ","正新            ","253,000","0","253,000",
" ","3545  ","敦泰            ","234,000","0","234,000",
" ","2204  ","中華            ","200,000","0","200,000",
" ","2606  ","裕民            ","188,000","0","188,000",
" ","2356  ","英業達          ","186,000","0","186,000",
" ","2618  ","長榮航          ","165,000","0","165,000",
" ","3702  ","大聯大          ","154,000","0","154,000",
" ","5388  ","中磊            ","151,000","0","151,000",
" ","2615  ","萬海            ","130,000","0","130,000",
" ","2542  ","興富發          ","117,000","0","117,000",
" ","4977  ","眾達-KY         ","150,000","44,000","106,000",
" ","2409  ","友達            ","102,000","0","102,000",
" ","1605  ","華新            ","100,000","0","100,000",
" ","6285  ","啟碁            ","90,000","0","90,000",
" ","2049  ","上銀            ","75,000","0","75,000",
" ","2354  ","鴻準            ","71,000","0","71,000",
" ","3481  ","群創            ","71,000","0","71,000",
" ","1477  ","聚陽            ","107,000","41,000","66,000",
" ","2474  ","可成            ","82,000","18,000","64,000",
" ","2748  ","雲品            ","60,000","0","60,000",
" ","3003  ","健和興          ","60,000","0","60,000",
