2017/08/14,0,0,---,---,---,---,---,0
2017/08/15,360000,321600,0.91,0.91,0.85,0.85,+0.01,5
2017/08/16,440000,383000,0.88,0.89,0.86,0.89,+0.04,11
2017/08/17,170000,151300,0.89,0.89,0.89,0.89,0.00,4
2017/08/18,338000,309410,0.91,0.93,0.91,0.93,+0.04,3
2017/08/21,489000,442210,0.89,0.93,0.89,0.93,0.00,4
