Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2011/08/02,10000,15600,1.56,1.56,1.56,1.56,,1
2011/08/03,2000,2980,1.49,1.49,1.49,1.49,-0.07,1
2011/08/04,2000,3280,1.64,1.64,1.64,1.64,0.15,1
2011/08/05,25000,33000,1.32,1.32,1.32,1.32,-0.32,2
2011/08/08,0,0,--,--,--,--,,0
2011/08/09,25000,34000,1.30,1.40,1.30,1.40,0.17,3
2011/08/10,0,0,--,--,--,--,,0
2011/08/11,0,0,--,--,--,--,,0
2011/08/12,20000,26900,1.35,1.35,1.34,1.34,-0.01,2
2011/08/15,20000,26600,1.33,1.33,1.33,1.33,-0.01,2
2011/08/16,0,0,--,--,--,--,,0
2011/08/17,0,0,--,--,--,--,,0
2011/08/18,5000,6500,1.30,1.30,1.30,1.30,0.03,1
2011/08/19,0,0,--,--,--,--,,0
2011/08/22,6000,6520,1.11,1.11,0.97,0.97,-0.33,2
2011/08/23,63000,71420,1.05,1.16,1.05,1.16,0.19,5
2011/08/24,95000,103430,1.12,1.12,1.08,1.08,-0.08,6
2011/08/25,61000,65150,1.10,1.10,0.95,0.95,-0.13,2
2011/08/26,0,0,--,--,--,--,,0
2011/08/29,0,0,--,--,--,--,,0
2011/08/30,0,0,--,--,--,--,,0
2011/08/31,0,0,--,--,--,--,,0
2011/09/01,21000,21500,1.02,1.10,1.02,1.10,0.16,2
2011/09/02,570000,624350,1.10,1.10,1.08,1.10,,25
2011/09/05,800000,761260,0.95,0.98,0.92,0.92,-0.18,20
2011/09/06,295000,232840,0.79,0.80,0.73,0.73,-0.19,4
