2017/08/14,0,0,---,---,---,---,---,0
2017/08/15,368000,381580,0.98,1.09,0.98,1.02,+0.18,14
2017/08/16,196000,184540,0.94,0.97,0.94,0.97,-0.05,2
2017/08/17,234000,250670,1.00,1.11,1.00,1.02,+0.05,14
2017/08/18,429000,426240,0.92,1.09,0.92,1.06,+0.04,22
2017/08/21,265000,277380,0.98,1.07,0.98,1.03,-0.03,7
