Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2014/10/13,0,0,--,--,--,--,,0
2014/10/14,5000,86500,17.30,17.30,17.30,17.30,X,1
2014/10/15,0,0,--,--,--,--,,0
2014/10/16,0,0,--,--,--,--,,0
2014/10/17,0,0,--,--,--,--,,0
2014/10/20,0,0,--,--,--,--,,0
2014/10/21,0,0,--,--,--,--,,0
2014/10/22,0,0,--,--,--,--,,0
2014/10/23,0,0,--,--,--,--,,0
2014/10/24,0,0,--,--,--,--,,0
2014/10/27,1000,16800,16.80,16.80,16.80,16.80,X,1
2014/10/28,5000,86000,17.20,17.20,17.20,17.20,0.40,1
2014/10/29,0,0,--,--,--,--,,0
2014/10/30,0,0,--,--,--,--,,0
2014/10/31,0,0,--,--,--,--,,0
2014/11/03,0,0,--,--,--,--,,0
2014/11/04,2000,35600,17.80,17.80,17.80,17.80,X,2
2014/11/05,0,0,--,--,--,--,,0
2014/11/06,1000,17400,17.40,17.40,17.40,17.40,X,1
2014/11/07,2000,34600,17.30,17.30,17.30,17.30,-0.10,1
2014/11/10,7000,124700,17.80,17.90,17.80,17.90,0.60,2
2014/11/11,0,0,--,--,--,--,,0
2014/11/12,92000,1667500,18.00,18.20,17.70,17.70,X,5
2014/11/13,195000,3432000,17.60,17.60,17.60,17.60,-0.10,5
2014/11/14,110000,1946600,17.80,17.80,17.50,17.50,-0.10,4
2014/11/17,2000,35200,17.80,17.80,17.40,17.40,-0.10,2
2014/11/18,51000,887300,17.40,17.40,17.30,17.30,-0.10,2
2014/11/19,50000,870000,17.40,17.40,17.40,17.40,0.10,5
2014/11/20,1000,17500,17.50,17.50,17.50,17.50,0.10,1
2014/11/21,150000,2620000,17.50,17.50,17.40,17.40,-0.10,4
2014/11/24,100000,1750000,17.50,17.50,17.50,17.50,0.10,2
2014/11/25,305000,5317500,17.40,17.50,17.40,17.50,,6
2014/11/26,101000,1777600,17.60,17.60,17.60,17.60,0.10,3
2014/11/27,253000,4478400,17.70,17.80,17.70,17.80,0.20,6
2014/11/28,0,0,--,--,--,--,,0
2014/12/01,1000,17100,17.10,17.10,17.10,17.10,X,1
2014/12/02,3000,49700,16.80,16.80,16.30,16.30,-0.80,3
2014/12/03,1000,16400,16.40,16.40,16.40,16.40,0.10,1
2014/12/04,1000,16900,16.90,16.90,16.90,16.90,0.50,1
2014/12/05,11000,181900,16.50,16.60,16.50,16.60,-0.30,4
2014/12/08,19000,307300,16.70,16.70,16.00,16.10,-0.50,6
2014/12/09,24000,375200,15.80,15.80,15.50,15.70,-0.40,6
2014/12/10,10000,153900,15.40,15.40,15.30,15.40,-0.30,3
2014/12/11,3000,46700,15.70,15.70,15.50,15.50,0.10,2
2014/12/12,2000,30900,15.50,15.50,15.40,15.40,-0.10,2
2014/12/15,2000,30000,15.10,15.10,14.90,14.90,-0.50,2
2014/12/16,2000,28900,14.50,14.50,14.40,14.40,-0.50,2
2014/12/17,29000,406500,14.00,14.20,13.90,13.90,-0.50,11
2014/12/18,28000,394800,14.20,14.20,13.90,13.90,,8
