Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/04/19,0,0,--,--,--,--,0.00,0
2017/04/20,0,0,--,--,--,--,0.00,0
2017/04/21,0,0,--,--,--,--,0.00,0
2017/04/24,0,0,--,--,--,--,0.00,0
2017/04/25,0,0,--,--,--,--,0.00,0
2017/04/26,0,0,--,--,--,--,0.00,0
2017/04/27,0,0,--,--,--,--,0.00,0
2017/04/28,0,0,--,--,--,--,0.00,0
2017/05/02,4000,6400,1.60,1.60,1.60,1.60,0.00,1
2017/05/03,0,0,--,--,--,--,0.00,0
2017/05/04,0,0,--,--,--,--,0.00,0
2017/05/05,0,0,--,--,--,--,0.00,0
2017/05/08,0,0,--,--,--,--,0.00,0
2017/05/09,0,0,--,--,--,--,0.00,0
2017/05/10,0,0,--,--,--,--,0.00,0
2017/05/11,0,0,--,--,--,--,0.00,0
2017/05/12,0,0,--,--,--,--,0.00,0
2017/05/15,0,0,--,--,--,--,0.00,0
2017/05/16,0,0,--,--,--,--,0.00,0
2017/05/17,0,0,--,--,--,--,0.00,0
2017/05/18,0,0,--,--,--,--,0.00,0
2017/05/19,0,0,--,--,--,--,0.00,0
2017/05/22,0,0,--,--,--,--,0.00,0
2017/05/23,0,0,--,--,--,--,0.00,0
2017/05/24,0,0,--,--,--,--,0.00,0
2017/05/25,0,0,--,--,--,--,0.00,0
2017/05/26,0,0,--,--,--,--,0.00,0
2017/05/31,0,0,--,--,--,--,0.00,0
2017/06/01,0,0,--,--,--,--,0.00,0
2017/06/02,21000,28980,1.38,1.38,1.38,1.38,0.00,3
2017/06/05,0,0,--,--,--,--,0.00,0
2017/06/06,0,0,--,--,--,--,0.00,0
2017/06/07,32000,41580,1.29,1.30,1.29,1.30,0.00,3
2017/06/08,61000,78380,1.30,1.30,1.27,1.27,-0.03,11
2017/06/09,65000,81700,1.24,1.28,1.24,1.27,0.00,9
2017/06/12,108000,146880,1.36,1.36,1.36,1.36,0.09,8
2017/06/13,0,0,--,--,--,--,0.00,0
2017/06/14,2000,2760,1.38,1.38,1.38,1.38,0.00,1
2017/06/15,0,0,--,--,--,--,0.00,0
2017/06/16,0,0,--,--,--,--,0.00,0
2017/06/19,42000,51980,1.24,1.24,1.23,1.23,0.00,5
2017/06/20,99000,113480,1.16,1.17,1.12,1.13,-0.10,9
2017/06/21,162000,185730,1.16,1.18,1.11,1.11,-0.02,9
2017/06/22,58000,63500,1.09,1.10,1.08,1.09,-0.02,11
2017/06/23,0,0,--,--,--,--,0.00,0
2017/06/26,182000,181990,1.07,1.07,0.91,0.91,0.00,16
2017/06/27,23000,21280,0.92,0.93,0.91,0.93,0.02,5
2017/06/28,103000,102580,0.98,1.03,0.94,1.02,0.09,11
2017/06/29,10000,9730,0.95,1.00,0.95,1.00,-0.02,3
2017/06/30,78000,82060,1.06,1.06,1.04,1.04,0.04,8
2017/07/03,12000,12260,1.03,1.03,1.02,1.02,-0.02,2
2017/07/04,0,0,--,--,--,--,0.00,0
2017/07/05,0,0,--,--,--,--,0.00,0
2017/07/06,0,0,--,--,--,--,0.00,0
2017/07/07,5000,5200,1.04,1.04,1.04,1.04,0.00,1
2017/07/10,299000,307660,1.03,1.04,1.02,1.04,0.00,11
2017/07/11,254000,247720,0.98,0.98,0.92,0.92,-0.12,16
2017/07/12,45000,40490,0.90,0.90,0.89,0.89,-0.03,3
2017/07/13,57000,47230,0.83,0.86,0.81,0.81,-0.08,9
2017/07/14,80000,67000,0.84,0.85,0.83,0.83,0.02,4
2017/07/17,2000,1620,0.81,0.81,0.81,0.81,-0.02,1
2017/07/18,250000,203000,0.82,0.82,0.80,0.80,-0.01,19
2017/07/19,332000,245690,0.76,0.76,0.71,0.75,-0.05,24
2017/07/20,82000,59460,0.71,0.73,0.71,0.73,-0.02,5
2017/07/21,23000,17260,0.75,0.76,0.75,0.76,0.03,4
2017/07/24,244000,193060,0.80,0.80,0.76,0.77,0.01,14
2017/07/25,256000,191650,0.75,0.76,0.74,0.74,-0.03,11
2017/07/26,488000,352720,0.73,0.78,0.69,0.77,0.03,32
2017/07/27,416000,283640,0.74,0.74,0.65,0.65,-0.12,24
2017/07/28,377000,276650,0.70,0.78,0.70,0.78,0.13,24
2017/07/31,91000,70850,0.78,0.79,0.74,0.74,-0.04,6
2017/08/01,239000,167110,0.73,0.73,0.67,0.69,-0.05,15
2017/08/02,342000,217750,0.64,0.66,0.63,0.63,-0.06,14
2017/08/03,268000,188090,0.71,0.72,0.67,0.67,0.04,28
2017/08/04,155000,102200,0.67,0.67,0.64,0.64,-0.03,8
2017/08/07,383000,217540,0.59,0.59,0.54,0.55,-0.09,27
2017/08/08,773000,424250,0.53,0.59,0.52,0.55,0.00,34
2017/08/09,607000,373670,0.61,0.64,0.59,0.64,0.09,37
2017/08/10,338000,234930,0.61,0.76,0.61,0.74,0.10,30
2017/08/11,56000,43590,0.81,0.82,0.76,0.76,0.02,10
2017/08/14,237000,183210,0.76,0.85,0.76,0.85,0.09,10
2017/08/15,148000,112850,0.75,0.80,0.75,0.80,-0.05,6
2017/08/16,220000,169230,0.80,0.81,0.76,0.81,0.01,10
2017/08/17,666000,464290,0.75,0.75,0.69,0.69,-0.12,28
2017/08/18,768000,588830,0.76,0.80,0.75,0.75,0.06,34
2017/08/21,724000,543860,0.74,0.78,0.73,0.73,-0.02,24
