Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/01/13,0,0,--,--,--,--,,0
2016/01/14,5000,9850,1.97,1.97,1.97,1.97,X,1
2016/01/15,22000,42680,1.94,1.94,1.94,1.94,-0.03,3
2016/01/18,80000,153690,2.01,2.01,1.87,1.87,-0.07,17
2016/01/19,88000,165770,1.89,1.92,1.84,1.84,-0.03,12
2016/01/20,132000,260650,1.92,2.05,1.92,2.01,0.17,17
2016/01/21,139000,278570,2.00,2.04,1.96,2.02,0.01,20
2016/01/22,206000,406500,1.98,2.00,1.92,1.93,-0.09,18
2016/01/25,409000,740650,1.88,1.88,1.79,1.79,-0.14,33
2016/01/26,320000,601450,1.89,1.90,1.85,1.88,0.09,27
2016/01/27,648000,1198610,1.82,1.88,1.81,1.84,-0.04,34
2016/01/28,437000,785610,1.85,1.85,1.76,1.78,-0.06,22
2016/01/29,695000,1168020,1.83,1.83,1.58,1.61,-0.17,81
2016/02/01,386000,591570,1.53,1.56,1.51,1.53,0.04,25
2016/02/02,410000,628990,1.54,1.58,1.50,1.54,0.01,17
2016/02/03,371000,594580,1.59,1.63,1.58,1.60,0.06,25
2016/02/15,918000,1479360,1.69,1.70,1.57,1.58,-0.02,43
2016/02/16,846000,1231960,1.55,1.55,1.38,1.39,-0.19,80
2016/02/17,376000,532280,1.40,1.42,1.38,1.42,0.03,31
2016/02/18,1023000,1357060,1.34,1.36,1.28,1.32,-0.10,76
2016/02/19,209000,275510,1.34,1.34,1.30,1.30,-0.02,39
2016/02/22,779000,982280,1.30,1.33,1.20,1.30,,102
2016/02/23,772000,999430,1.28,1.32,1.28,1.30,,79
2016/02/24,943000,1208330,1.26,1.38,1.22,1.36,0.06,55
2016/02/25,1686000,2128290,1.31,1.32,1.23,1.26,-0.10,116
2016/02/26,596000,724440,1.23,1.27,1.19,1.23,-0.03,36
2016/03/01,2400000,2773920,1.23,1.23,1.11,1.13,-0.10,90
2016/03/02,1971000,2054810,1.05,1.09,1.02,1.08,-0.05,93
2016/03/03,2150000,2211220,1.05,1.06,0.99,1.03,-0.05,81
