Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2012/11/20,2000,7680,3.84,3.84,3.84,3.84,-0.09,1
2012/11/21,155000,544960,3.48,3.61,3.48,3.59,-0.25,5
2012/11/22,198000,741510,3.75,3.75,3.74,3.74,0.15,2
2012/11/23,1000,4530,4.53,4.53,4.53,4.53,0.79,1
2012/11/26,4000,19380,4.88,4.88,4.81,4.81,0.28,2
2012/11/27,666000,3268930,4.90,4.97,4.87,4.95,0.14,11
2012/11/28,635000,3141600,4.93,5.00,4.90,5.00,0.05,10
2012/11/29,936000,5035000,5.35,5.40,5.35,5.40,0.40,15
2012/11/30,14000,78600,5.50,5.65,5.45,5.65,0.25,4
2012/12/03,4000,22600,5.65,5.65,5.65,5.65,,1
2012/12/04,20000,112000,5.60,5.60,5.60,5.60,-0.05,1
2012/12/05,2000,11700,5.85,5.85,5.85,5.85,0.25,1
2012/12/06,0,0,--,--,--,--,,0
2012/12/07,5000,29650,5.95,5.95,5.90,5.90,X,2
2012/12/10,4000,23600,5.90,5.90,5.90,5.90,,1
2012/12/11,0,0,--,--,--,--,,0
2012/12/12,12000,73100,5.95,6.15,5.95,6.05,X,4
2012/12/13,9000,56200,6.10,6.30,6.10,6.25,0.20,5
2012/12/14,1000,6150,6.15,6.15,6.15,6.15,-0.10,1
2012/12/17,0,0,--,--,--,--,,0
2012/12/18,4000,23600,5.90,5.90,5.90,5.90,X,1
2012/12/19,0,0,--,--,--,--,,0
2012/12/20,8000,44800,5.60,5.60,5.60,5.60,X,1
2012/12/21,0,0,--,--,--,--,,0
2012/12/24,2000,10800,5.35,5.45,5.35,5.45,,2
2012/12/25,16000,92950,5.40,5.95,5.40,5.95,0.50,6
2012/12/26,0,0,--,--,--,--,,0
2012/12/27,0,0,--,--,--,--,,0
2012/12/28,7000,41800,6.00,6.00,5.95,5.95,X,2
2013/01/02,6000,38100,6.30,6.40,6.30,6.40,0.45,2
2013/01/03,4000,26150,6.55,6.55,6.50,6.50,0.10,2
2013/01/04,0,0,--,--,--,--,,0
2013/01/07,3000,18600,6.20,6.20,6.20,6.20,X,1
2013/01/08,8000,47900,6.05,6.05,5.90,6.00,-0.20,4
2013/01/09,5000,31000,6.20,6.20,6.20,6.20,0.20,1
2013/01/10,11000,71350,6.45,6.55,6.30,6.55,0.35,5
2013/01/11,2000,12900,6.45,6.45,6.45,6.45,-0.10,1
2013/01/14,7000,42150,6.00,6.05,6.00,6.05,-0.40,2
2013/01/15,7000,43300,6.30,6.30,6.10,6.10,0.05,3
2013/01/16,2000,11800,5.90,5.90,5.90,5.90,-0.20,1
2013/01/17,11000,63500,6.20,6.20,5.60,5.60,-0.30,4
2013/01/18,3000,18150,6.05,6.05,6.05,6.05,0.45,1
2013/01/21,3000,17400,5.80,5.80,5.80,5.80,-0.25,1
2013/01/22,0,0,--,--,--,--,,0
2013/01/23,0,0,--,--,--,--,,0
2013/01/24,7000,40650,5.75,5.85,5.75,5.85,X,2
2013/01/25,3000,17250,5.75,5.75,5.75,5.75,-0.10,1
2013/01/28,0,0,--,--,--,--,,0
2013/01/29,5000,31750,6.35,6.35,6.35,6.35,X,1
2013/01/30,0,0,--,--,--,--,,0
2013/01/31,0,0,--,--,--,--,,0
2013/02/01,3000,19500,6.50,6.50,6.50,6.50,X,1
2013/02/04,0,0,--,--,--,--,,0
2013/02/05,0,0,--,--,--,--,,0
2013/02/06,11000,75050,6.85,6.85,6.75,6.75,X,2
