2017/08/14,0,0,---,---,---,---,---,0
2017/08/15,366000,255420,0.68,0.72,0.65,0.65,-0.09,6
2017/08/16,912000,638200,0.66,0.82,0.64,0.82,+0.17,24
2017/08/17,1036000,1074270,0.99,1.08,0.96,1.05,+0.23,61
2017/08/18,514000,535240,0.98,1.13,0.96,1.13,+0.08,22
2017/08/21,314000,371710,1.15,1.22,1.12,1.12,-0.01,24
