Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2013/08/09,0,0,--,--,--,--,,0
2013/08/12,259000,756240,2.95,2.95,2.91,2.94,X,15
2013/08/13,197000,547260,2.79,2.79,2.75,2.76,-0.18,10
2013/08/14,6000,16920,2.78,2.86,2.78,2.83,0.07,6
2013/08/15,528000,1559180,3.00,3.00,2.90,2.91,0.08,12
2013/08/16,156000,456210,3.02,3.02,2.79,2.86,-0.05,9
2013/08/19,108000,310850,2.93,2.93,2.87,2.90,0.04,4
2013/08/20,116000,346680,2.91,3.05,2.91,3.05,0.15,7
2013/08/22,129000,406580,3.24,3.24,3.10,3.12,0.07,8
2013/08/23,31000,91460,2.95,2.96,2.95,2.96,-0.16,2
2013/08/26,262000,759760,2.91,2.96,2.87,2.89,-0.07,12
2013/08/27,410000,1211390,2.94,3.03,2.93,3.03,0.14,9
2013/08/28,425000,1301550,3.08,3.13,3.02,3.03,,16
2013/08/29,424000,1205320,2.89,2.89,2.79,2.79,-0.24,19
2013/08/30,443000,1195010,2.75,2.76,2.67,2.67,-0.12,12
2013/09/02,7000,17560,2.51,2.52,2.50,2.51,-0.16,6
2013/09/03,65000,157840,2.40,2.45,2.40,2.42,-0.09,9
2013/09/04,82000,204420,2.50,2.50,2.41,2.41,-0.01,5
2013/09/05,623000,1456510,2.36,2.36,2.27,2.27,-0.14,19
2013/09/06,47000,105440,2.27,2.27,2.23,2.24,-0.03,6
2013/09/09,9000,19890,2.21,2.21,2.21,2.21,-0.03,3
2013/09/10,121000,265090,2.14,2.21,2.14,2.18,-0.03,9
2013/09/11,154000,334130,2.22,2.22,2.13,2.13,-0.05,13
2013/09/12,679000,1436790,2.10,2.14,2.08,2.11,-0.02,16
2013/09/13,446000,962690,2.12,2.18,2.11,2.16,0.05,13
2013/09/16,690000,1380980,2.06,2.06,1.98,1.98,-0.18,20
2013/09/17,150000,304730,2.03,2.04,2.02,2.04,0.06,7
2013/09/18,53000,105890,1.97,2.05,1.97,2.05,0.01,6
2013/09/23,304000,587160,2.00,2.00,1.91,1.92,-0.13,18
2013/09/24,811000,1560640,1.92,1.98,1.89,1.89,-0.03,28
2013/09/25,519000,1011490,1.94,1.98,1.93,1.95,0.06,23
2013/09/26,400000,815370,1.96,2.09,1.95,2.09,0.14,18
2013/09/27,656000,1341820,2.02,2.06,2.02,2.05,-0.04,29
2013/09/30,1343000,2909900,2.18,2.23,2.12,2.15,0.10,75
2013/10/01,623000,1312520,2.11,2.12,2.06,2.11,-0.04,40
2013/10/02,1149000,2378640,2.04,2.09,2.04,2.08,-0.03,49
2013/10/03,2912000,5097850,1.96,1.96,1.65,1.67,-0.41,75
2013/10/04,852000,1432370,1.67,1.70,1.63,1.67,,32
2013/10/07,303000,531330,1.76,1.76,1.73,1.76,0.09,15
2013/10/08,645000,1083560,1.78,1.78,1.63,1.63,-0.13,31
2013/10/09,527000,894250,1.73,1.73,1.65,1.70,0.07,16
2013/10/11,1451000,2315890,1.50,1.64,1.50,1.63,-0.07,34
2013/10/14,323000,576480,1.73,1.83,1.73,1.80,0.17,19
