Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2014/10/13,0,0,--,--,--,--,,0
2014/10/14,0,0,--,--,--,--,,0
2014/10/15,0,0,--,--,--,--,,0
2014/10/16,1000,18100,18.10,18.10,18.10,18.10,X,1
2014/10/17,1000,19100,19.10,19.10,19.10,19.10,1.00,1
2014/10/20,0,0,--,--,--,--,,0
2014/10/21,0,0,--,--,--,--,,0
2014/10/22,2000,40400,20.20,20.20,20.20,20.20,X,1
2014/10/23,0,0,--,--,--,--,,0
2014/10/24,0,0,--,--,--,--,,0
2014/10/27,0,0,--,--,--,--,,0
2014/10/28,0,0,--,--,--,--,,0
2014/10/29,0,0,--,--,--,--,,0
2014/10/30,0,0,--,--,--,--,,0
2014/10/31,0,0,--,--,--,--,,0
2014/11/03,0,0,--,--,--,--,,0
2014/11/04,0,0,--,--,--,--,,0
2014/11/05,0,0,--,--,--,--,,0
2014/11/06,0,0,--,--,--,--,,0
2014/11/07,1000,21000,21.00,21.00,21.00,21.00,X,1
2014/11/10,0,0,--,--,--,--,,0
2014/11/11,0,0,--,--,--,--,,0
2014/11/12,0,0,--,--,--,--,,0
2014/11/13,0,0,--,--,--,--,,0
2014/11/14,0,0,--,--,--,--,,0
2014/11/17,0,0,--,--,--,--,,0
2014/11/18,0,0,--,--,--,--,,0
2014/11/19,0,0,--,--,--,--,,0
2014/11/20,0,0,--,--,--,--,,0
2014/11/21,0,0,--,--,--,--,,0
2014/11/24,0,0,--,--,--,--,,0
2014/11/25,0,0,--,--,--,--,,0
2014/11/26,0,0,--,--,--,--,,0
2014/11/27,1000,23800,23.80,23.80,23.80,23.80,X,1
2014/11/28,0,0,--,--,--,--,,0
2014/12/01,0,0,--,--,--,--,,0
2014/12/02,0,0,--,--,--,--,,0
2014/12/03,0,0,--,--,--,--,,0
2014/12/04,0,0,--,--,--,--,,0
2014/12/05,0,0,--,--,--,--,,0
2014/12/08,0,0,--,--,--,--,,0
2014/12/09,0,0,--,--,--,--,,0
2014/12/10,0,0,--,--,--,--,,0
2014/12/11,0,0,--,--,--,--,,0
2014/12/12,0,0,--,--,--,--,,0
2014/12/15,0,0,--,--,--,--,,0
2014/12/16,0,0,--,--,--,--,,0
2014/12/17,0,0,--,--,--,--,,0
2014/12/18,0,0,--,--,--,--,,0
2014/12/19,0,0,--,--,--,--,,0
2014/12/22,0,0,--,--,--,--,,0
2014/12/23,0,0,--,--,--,--,,0
2014/12/24,0,0,--,--,--,--,,0
2014/12/25,0,0,--,--,--,--,,0
2014/12/26,0,0,--,--,--,--,,0
2014/12/29,0,0,--,--,--,--,,0
2014/12/30,0,0,--,--,--,--,,0
2014/12/31,1000,23700,23.70,23.70,23.70,23.70,X,1
2015/01/05,2000,46100,23.00,23.10,23.00,23.10,-0.60,2
2015/01/06,456000,9972200,22.50,22.50,21.70,21.90,-1.20,9
2015/01/07,1000,21800,21.80,21.80,21.80,21.80,-0.10,1
2015/01/08,451000,10158000,22.40,23.00,22.40,23.00,1.20,10
2015/01/09,306000,6731400,22.00,22.00,21.70,22.00,-1.00,11
2015/01/12,202000,4383200,21.70,21.70,21.60,21.60,-0.40,3
2015/01/13,200000,4290000,21.20,21.70,21.20,21.70,0.10,2
2015/01/14,2000,42400,21.20,21.20,21.20,21.20,-0.50,1
2015/01/15,2000,42000,21.00,21.00,21.00,21.00,-0.20,1
2015/01/16,703000,16108000,23.10,23.10,22.60,22.60,1.60,12
2015/01/19,3000,69300,23.10,23.10,23.10,23.10,0.50,1
2015/01/20,1000,23100,23.10,23.10,23.10,23.10,,1
2015/01/21,0,0,--,--,--,--,,0
2015/01/22,0,0,--,--,--,--,,0
2015/01/23,4000,99900,24.60,25.20,24.60,25.20,X,3
2015/01/26,1000,25200,25.20,25.20,25.20,25.20,,1
2015/01/27,0,0,--,--,--,--,,0
2015/01/28,0,0,--,--,--,--,,0
2015/01/29,2000,49400,24.70,24.70,24.70,24.70,X,2
2015/01/30,0,0,--,--,--,--,,0
2015/02/02,81000,1960200,24.20,24.20,24.20,24.20,X,3
2015/02/03,81000,1968300,24.30,24.30,24.30,24.30,0.10,2
2015/02/04,0,0,--,--,--,--,,0
2015/02/05,0,0,--,--,--,--,,0
2015/02/06,0,0,--,--,--,--,,0
2015/02/09,1000,24400,24.40,24.40,24.40,24.40,X,1
2015/02/10,0,0,--,--,--,--,,0
2015/02/11,2000,51200,25.60,25.60,25.60,25.60,X,1
2015/02/12,0,0,--,--,--,--,,0
2015/02/13,0,0,--,--,--,--,,0
2015/02/24,3000,80700,26.90,26.90,26.90,26.90,X,2
2015/02/25,2000,55000,27.50,27.50,27.50,27.50,0.60,1
2015/02/26,0,0,--,--,--,--,,0
2015/03/02,0,0,--,--,--,--,,0
2015/03/03,0,0,--,--,--,--,,0
2015/03/04,0,0,--,--,--,--,,0
2015/03/05,0,0,--,--,--,--,,0
2015/03/06,1000,26300,26.30,26.30,26.30,26.30,X,1
2015/03/09,10000,253800,25.40,25.40,25.30,25.30,-1.00,3
2015/03/10,0,0,--,--,--,--,,0
2015/03/11,0,0,--,--,--,--,,0
2015/03/12,0,0,--,--,--,--,,0
2015/03/13,0,0,--,--,--,--,,0
2015/03/16,0,0,--,--,--,--,,0
2015/03/17,0,0,--,--,--,--,,0
2015/03/18,0,0,--,--,--,--,,0
2015/03/19,3000,83400,27.80,27.80,27.80,27.80,X,1
2015/03/20,0,0,--,--,--,--,,0
2015/03/23,0,0,--,--,--,--,,0
2015/03/24,0,0,--,--,--,--,,0
2015/03/25,0,0,--,--,--,--,,0
2015/03/26,3000,76500,25.50,25.50,25.50,25.50,X,1
2015/03/27,0,0,--,--,--,--,,0
2015/03/30,0,0,--,--,--,--,,0
2015/03/31,0,0,--,--,--,--,,0
2015/04/01,0,0,--,--,--,--,,0
2015/04/02,1000,25800,25.80,25.80,25.80,25.80,X,1
2015/04/07,0,0,--,--,--,--,,0
2015/04/08,0,0,--,--,--,--,,0
2015/04/09,0,0,--,--,--,--,,0
2015/04/10,0,0,--,--,--,--,,0
2015/04/13,0,0,--,--,--,--,,0
2015/04/14,10000,249000,24.90,24.90,24.90,24.90,X,1
2015/04/15,5000,122500,24.50,24.50,24.50,24.50,-0.40,1
2015/04/16,0,0,--,--,--,--,,0
2015/04/17,6000,147600,24.60,24.60,24.60,24.60,X,1
2015/04/20,0,0,--,--,--,--,,0
2015/04/21,0,0,--,--,--,--,,0
2015/04/22,0,0,--,--,--,--,,0
2015/04/23,0,0,--,--,--,--,,0
2015/04/24,0,0,--,--,--,--,,0
2015/04/27,11000,297000,27.00,27.00,27.00,27.00,X,2
2015/04/28,0,0,--,--,--,--,,0
2015/04/29,0,0,--,--,--,--,,0
2015/04/30,0,0,--,--,--,--,,0
2015/05/04,6000,154800,25.80,25.80,25.80,25.80,X,1
