Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2012/04/30,0,0,--,--,--,--,,0
2012/05/02,1000,11300,11.30,11.30,11.30,11.30,2.25,1
2012/05/03,1000,11100,11.10,11.10,11.10,11.10,-0.20,1
2012/05/04,0,0,--,--,--,--,,0
2012/05/07,0,0,--,--,--,--,,0
2012/05/08,0,0,--,--,--,--,,0
2012/05/09,0,0,--,--,--,--,,0
2012/05/10,0,0,--,--,--,--,,0
2012/05/11,0,0,--,--,--,--,,0
2012/05/14,0,0,--,--,--,--,,0
2012/05/15,0,0,--,--,--,--,,0
2012/05/16,0,0,--,--,--,--,,0
2012/05/17,0,0,--,--,--,--,,0
2012/05/18,0,0,--,--,--,--,,0
2012/05/21,0,0,--,--,--,--,,0
2012/05/22,0,0,--,--,--,--,,0
2012/05/23,0,0,--,--,--,--,,0
2012/05/24,0,0,--,--,--,--,,0
2012/05/25,0,0,--,--,--,--,,0
2012/05/28,0,0,--,--,--,--,,0
2012/05/29,0,0,--,--,--,--,,0
2012/05/30,0,0,--,--,--,--,,0
2012/05/31,0,0,--,--,--,--,,0
2012/06/01,0,0,--,--,--,--,,0
2012/06/04,0,0,--,--,--,--,,0
2012/06/05,0,0,--,--,--,--,,0
2012/06/06,0,0,--,--,--,--,,0
2012/06/07,0,0,--,--,--,--,,0
2012/06/08,0,0,--,--,--,--,,0
2012/06/11,0,0,--,--,--,--,,0
2012/06/12,0,0,--,--,--,--,,0
2012/06/13,0,0,--,--,--,--,,0
2012/06/14,0,0,--,--,--,--,,0
2012/06/15,10000,96000,9.60,9.60,9.60,9.60,1.30,1
2012/06/18,20000,217500,11.00,11.00,10.80,10.80,1.20,4
2012/06/19,13000,134200,10.60,10.60,9.90,9.90,-0.90,3
2012/06/20,10000,111000,11.10,11.10,11.10,11.10,1.20,2
2012/06/21,35000,380000,11.00,11.00,10.80,10.80,-0.30,4
2012/06/22,119000,1190000,10.00,10.00,10.00,10.00,-0.80,2
2012/06/25,0,0,--,--,--,--,,0
2012/06/26,20000,304000,15.20,15.20,15.20,15.20,2.70,2
2012/06/27,8000,120000,15.00,15.00,15.00,15.00,-0.20,2
2012/06/28,60000,830000,14.00,14.00,13.80,13.80,-1.20,2
2012/06/29,2000,28000,14.00,14.00,14.00,14.00,0.20,1
2012/07/02,29000,403600,13.90,14.00,13.90,13.90,-0.10,7
2012/07/03,5000,70000,14.00,14.00,14.00,14.00,0.10,1
2012/07/04,10000,149500,14.80,15.10,14.80,15.10,1.10,2
2012/07/05,0,0,--,--,--,--,,0
2012/07/06,0,0,--,--,--,--,,0
2012/07/09,0,0,--,--,--,--,,0
2012/07/10,1000,14100,14.10,14.10,14.10,14.10,-0.90,1
2012/07/11,0,0,--,--,--,--,,0
2012/07/12,0,0,--,--,--,--,,0
2012/07/13,0,0,--,--,--,--,,0
2012/07/16,10000,129000,12.90,12.90,12.90,12.90,0.50,1
2012/07/17,10000,130000,13.00,13.00,13.00,13.00,0.10,1
2012/07/18,0,0,--,--,--,--,,0
2012/07/19,0,0,--,--,--,--,,0
2012/07/20,0,0,--,--,--,--,,0
2012/07/23,0,0,--,--,--,--,,0
2012/07/24,0,0,--,--,--,--,,0
2012/07/25,0,0,--,--,--,--,,0
2012/07/26,0,0,--,--,--,--,,0
2012/07/27,0,0,--,--,--,--,,0
2012/07/30,0,0,--,--,--,--,,0
2012/07/31,61000,827900,13.20,13.90,13.20,13.80,0.40,4
2012/08/01,18000,297000,16.50,16.50,16.50,16.50,2.70,1
2012/08/03,0,0,--,--,--,--,,0
2012/08/06,0,0,--,--,--,--,,0
2012/08/07,0,0,--,--,--,--,,0
2012/08/08,0,0,--,--,--,--,,0
2012/08/09,5000,94500,18.90,18.90,18.90,18.90,0.10,1
2012/08/10,0,0,--,--,--,--,,0
2012/08/13,0,0,--,--,--,--,,0
2012/08/14,0,0,--,--,--,--,,0
2012/08/15,0,0,--,--,--,--,,0
2012/08/16,0,0,--,--,--,--,,0
2012/08/17,0,0,--,--,--,--,,0
2012/08/20,0,0,--,--,--,--,,0
2012/08/21,0,0,--,--,--,--,,0
2012/08/22,0,0,--,--,--,--,,0
2012/08/23,0,0,--,--,--,--,,0
2012/08/24,0,0,--,--,--,--,,0
2012/08/27,0,0,--,--,--,--,,0
