Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2015/01/23,15000,15150,1.01,1.01,1.01,1.01,-0.04,2
2015/01/26,20000,20200,1.01,1.01,1.01,1.01,0.00,1
2015/01/27,50000,50500,1.01,1.01,1.01,1.01,0.00,1
2015/01/28,5000,4850,0.97,0.97,0.97,0.97,-0.04,1
2015/01/29,34000,32980,0.97,0.97,0.97,0.97,0.00,3
2015/01/30,65000,61830,0.96,0.96,0.94,0.95,-0.02,4
2015/02/02,35000,32900,0.94,0.94,0.94,0.94,-0.01,2
2015/02/03,10000,9400,0.94,0.94,0.94,0.94,0.00,1
2015/02/04,20000,19200,0.96,0.96,0.96,0.96,0.02,1
2015/02/05,22000,21100,0.97,0.97,0.95,0.95,-0.01,3
2015/02/06,0,0,---,---,---,---,---,0
2015/02/09,0,0,---,---,---,---,---,0
2015/02/10,0,0,---,---,---,---,---,0
2015/02/11,4000,3720,0.94,0.94,0.92,0.92,-0.02,2
2015/02/12,228000,211990,0.93,0.93,0.92,0.92,0.00,4
2015/02/13,137000,127110,0.92,0.93,0.92,0.93,0.01,5
2015/02/24,1018000,893700,0.90,0.90,0.86,0.87,-0.06,10
2015/02/25,1201000,1080810,0.89,0.91,0.89,0.89,0.02,23
2015/02/26,222000,196230,0.89,0.90,0.86,0.86,-0.03,17
2015/03/02,167000,142860,0.87,0.87,0.84,0.84,-0.02,6
2015/03/03,121000,97250,0.82,0.82,0.77,0.77,-0.07,13
2015/03/04,209000,160870,0.77,0.77,0.76,0.77,0.00,7
2015/03/05,636000,440330,0.78,0.78,0.68,0.68,-0.09,32
2015/03/06,679000,437620,0.68,0.68,0.63,0.64,-0.04,20
2015/03/09,410000,271720,0.66,0.67,0.65,0.65,0.01,10
2015/03/10,569000,366810,0.65,0.65,0.62,0.64,-0.01,12
2015/03/11,462000,300300,0.65,0.65,0.65,0.65,0.01,13
2015/03/12,316000,195780,0.62,0.63,0.61,0.62,-0.03,10
2015/03/13,163000,102410,0.61,0.66,0.60,0.65,0.03,9
2015/03/16,446000,305490,0.66,0.70,0.66,0.70,0.05,14
2015/03/17,440000,286300,0.65,0.66,0.63,0.64,-0.06,18
2015/03/18,180000,112000,0.64,0.64,0.61,0.61,-0.03,7
2015/03/19,123000,75260,0.60,0.62,0.60,0.62,0.01,6
2015/03/20,763000,457300,0.60,0.61,0.59,0.60,-0.02,16
2015/03/23,261000,157440,0.60,0.62,0.60,0.62,0.02,10
2015/03/24,205000,129180,0.63,0.64,0.63,0.63,0.01,8
2015/03/25,212000,133160,0.62,0.64,0.62,0.63,0.00,5
2015/03/26,331000,208530,0.63,0.63,0.63,0.63,0.00,9
2015/03/27,247000,154420,0.61,0.66,0.61,0.65,0.02,11
2015/03/30,222000,143300,0.65,0.65,0.64,0.64,-0.01,6
2015/03/31,471000,292220,0.63,0.63,0.60,0.60,-0.04,19
2015/04/01,657000,402040,0.62,0.62,0.60,0.60,0.00,9
2015/04/02,495000,291170,0.60,0.60,0.58,0.58,-0.02,9
2015/04/07,414000,235490,0.57,0.57,0.56,0.56,-0.02,7
2015/04/08,394000,228610,0.57,0.60,0.57,0.60,0.04,12
2015/04/09,82000,48010,0.58,0.59,0.58,0.59,-0.01,5
2015/04/10,125000,73110,0.58,0.60,0.57,0.57,-0.02,5
2015/04/13,33000,18450,0.56,0.56,0.55,0.55,-0.02,2
2015/04/14,124000,66940,0.55,0.55,0.53,0.53,-0.02,5
2015/04/15,70000,38000,0.55,0.55,0.54,0.54,0.01,4
2015/04/16,45000,24300,0.54,0.54,0.54,0.54,0.00,2
2015/04/17,194000,115540,0.60,0.60,0.58,0.58,0.04,11
2015/04/20,85000,48900,0.63,0.63,0.55,0.55,-0.03,6
2015/04/21,46000,23920,0.52,0.52,0.52,0.52,-0.03,5
2015/04/22,349000,153780,0.48,0.48,0.39,0.43,-0.09,16
2015/04/23,586000,223530,0.40,0.40,0.37,0.38,-0.05,16
2015/04/24,971000,325240,0.38,0.38,0.32,0.37,-0.01,23
2015/04/27,172000,60360,0.33,0.36,0.33,0.36,-0.01,8
2015/04/28,256000,81820,0.32,0.32,0.31,0.32,-0.04,13
2015/04/29,898000,287660,0.32,0.33,0.32,0.32,0.00,9
2015/04/30,971000,321950,0.33,0.34,0.33,0.33,0.01,12
2015/05/04,419000,139700,0.33,0.34,0.31,0.31,-0.02,11
2015/05/05,864000,248850,0.31,0.31,0.27,0.28,-0.03,18
2015/05/06,5175000,1503350,0.30,0.30,0.29,0.30,0.02,30
2015/05/07,822000,259020,0.29,0.33,0.29,0.33,0.03,19
2015/05/08,837000,273510,0.33,0.34,0.31,0.34,0.01,11
2015/05/11,554000,185600,0.34,0.35,0.32,0.32,-0.02,15
2015/05/12,736000,241810,0.32,0.34,0.32,0.33,0.01,9
2015/05/13,316000,102020,0.33,0.33,0.32,0.32,-0.01,8
2015/05/14,150000,48500,0.32,0.33,0.32,0.33,0.01,3
2015/05/15,525000,168000,0.32,0.32,0.32,0.32,-0.01,7
2015/05/18,142000,41520,0.31,0.31,0.28,0.28,-0.04,9
2015/05/19,911000,244790,0.27,0.28,0.26,0.27,-0.01,12
2015/05/20,202000,53520,0.26,0.27,0.26,0.27,0.00,5
2015/05/21,584000,160820,0.28,0.28,0.26,0.28,0.01,6
2015/05/22,345000,88780,0.25,0.26,0.25,0.26,-0.02,12
2015/05/25,173000,38530,0.23,0.23,0.21,0.21,-0.05,8
2015/05/26,2138000,526080,0.34,0.34,0.23,0.23,0.02,53
2015/05/27,2923000,553380,0.28,0.28,0.17,0.18,-0.05,61
2015/05/28,2270000,400810,0.20,0.20,0.17,0.18,0.00,51
2015/05/29,2157000,422620,0.18,0.20,0.18,0.20,0.02,26
2015/06/01,1335000,247350,0.20,0.20,0.18,0.19,-0.01,17
2015/06/02,652000,132180,0.21,0.22,0.20,0.20,0.01,24
2015/06/03,722000,151970,0.19,0.22,0.19,0.21,0.01,15
2015/06/04,1388000,340000,0.21,0.27,0.20,0.25,0.04,30
2015/06/05,1167000,265050,0.25,0.25,0.21,0.23,-0.02,29
2015/06/08,1055000,267440,0.33,0.33,0.23,0.25,0.02,30
2015/06/09,2090000,545890,0.25,0.28,0.24,0.28,0.03,39
2015/06/10,1401000,354270,0.25,0.26,0.25,0.26,-0.02,27
2015/06/11,1329000,294630,0.22,0.23,0.21,0.23,-0.03,34
