Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/05/30,10000,16800,1.68,1.68,1.68,1.68,-0.28,1
2016/05/31,0,0,--,--,--,--,,0
2016/06/01,0,0,--,--,--,--,,0
2016/06/02,13000,22670,1.79,1.79,1.73,1.73,X,2
2016/06/03,3000,5250,1.75,1.75,1.75,1.75,0.02,1
2016/06/06,0,0,--,--,--,--,,0
2016/06/07,0,0,--,--,--,--,,0
2016/06/08,0,0,--,--,--,--,,0
2016/06/13,7000,11220,1.61,1.61,1.60,1.60,X,3
2016/06/14,7000,11590,1.65,1.67,1.65,1.67,0.07,3
2016/06/15,0,0,--,--,--,--,,0
2016/06/16,3000,4500,1.52,1.52,1.46,1.46,X,3
2016/06/17,3000,4730,1.59,1.59,1.57,1.57,0.11,3
2016/06/20,0,0,--,--,--,--,,0
2016/06/21,0,0,--,--,--,--,,0
2016/06/22,0,0,--,--,--,--,,0
2016/06/23,0,0,--,--,--,--,,0
2016/06/24,0,0,--,--,--,--,,0
2016/06/27,1000,1380,1.38,1.38,1.38,1.38,X,1
2016/06/28,1000,1400,1.40,1.40,1.40,1.40,0.02,1
2016/06/29,0,0,--,--,--,--,,0
2016/06/30,0,0,--,--,--,--,,0
2016/07/01,0,0,--,--,--,--,,0
2016/07/04,0,0,--,--,--,--,,0
2016/07/05,0,0,--,--,--,--,,0
2016/07/06,108000,161020,1.55,1.55,1.49,1.49,X,9
2016/07/07,110000,167160,1.52,1.53,1.49,1.49,,6
2016/07/11,2000,3220,1.61,1.61,1.61,1.61,0.12,1
2016/07/12,0,0,--,--,--,--,,0
2016/07/13,7000,12390,1.77,1.77,1.77,1.77,X,1
2016/07/14,0,0,--,--,--,--,,0
2016/07/15,0,0,--,--,--,--,,0
2016/07/18,0,0,--,--,--,--,,0
2016/07/19,2000,4090,2.04,2.05,2.04,2.05,X,2
2016/07/20,9000,18590,2.12,2.12,2.05,2.05,,2
2016/07/21,0,0,--,--,--,--,,0
2016/07/22,0,0,--,--,--,--,,0
2016/07/25,6000,12820,2.14,2.14,2.12,2.12,X,2
2016/07/26,8000,16350,2.03,2.07,2.03,2.06,-0.06,4
2016/07/27,3000,6340,2.10,2.12,2.10,2.12,0.06,3
2016/07/28,6000,12840,2.14,2.14,2.14,2.14,0.02,2
2016/07/29,9000,18750,2.11,2.11,2.05,2.05,-0.09,9
