Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2014/05/28,0,0,--,--,--,--,,0
2014/05/29,10000,20200,2.02,2.02,2.02,2.02,X,1
2014/05/30,10000,20400,2.04,2.04,2.04,2.04,0.02,1
2014/06/03,0,0,--,--,--,--,,0
2014/06/04,10000,20200,2.02,2.02,2.02,2.02,X,1
2014/06/05,0,0,--,--,--,--,,0
2014/06/06,10000,19900,1.99,1.99,1.99,1.99,X,1
2014/06/09,2000,3970,1.99,1.99,1.98,1.98,-0.01,2
2014/06/10,27000,52400,1.96,1.96,1.94,1.94,-0.04,3
2014/06/11,4000,7720,1.93,1.93,1.93,1.93,-0.01,4
2014/06/12,25000,48000,1.92,1.92,1.92,1.92,-0.01,1
2014/06/13,168000,327790,1.96,1.96,1.93,1.93,0.01,8
2014/06/16,78000,148460,1.92,1.92,1.89,1.89,-0.04,6
2014/06/17,55000,102280,1.86,1.86,1.84,1.84,-0.05,4
2014/06/18,537000,980290,1.82,1.87,1.81,1.82,-0.02,10
2014/06/19,158000,280400,1.79,1.80,1.76,1.77,-0.05,8
2014/06/20,701000,1246930,1.77,1.80,1.77,1.80,0.03,14
2014/06/23,102000,183840,1.79,1.83,1.79,1.82,0.02,7
2014/06/24,14000,24980,1.78,1.80,1.78,1.80,-0.02,4
2014/06/25,15000,27300,1.82,1.82,1.82,1.82,0.02,3
2014/06/26,418000,739480,1.79,1.79,1.74,1.75,-0.07,17
2014/06/27,187000,327530,1.75,1.76,1.74,1.76,0.01,8
2014/06/30,71000,119530,1.74,1.74,1.67,1.67,-0.09,4
2014/07/01,547000,887170,1.67,1.67,1.57,1.58,-0.09,24
2014/07/02,1034000,1590390,1.54,1.63,1.47,1.58,,38
2014/07/03,926000,1432610,1.59,1.59,1.50,1.50,-0.08,27
2014/07/04,838000,1237990,1.47,1.52,1.47,1.50,,18
2014/07/07,333000,501050,1.51,1.53,1.49,1.50,,18
2014/07/08,430000,629610,1.50,1.50,1.44,1.45,-0.05,20
