Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2008/01/08,18641000,19605520,1.06,1.06,0.81,0.85,0.02,258
2008/01/09,1493000,1261850,0.83,0.99,0.72,0.90,0.05,115
2008/01/10,2756000,2341710,0.92,1.00,0.77,0.84,-0.06,200
2008/01/11,1544000,1367060,0.90,0.97,0.82,0.86,0.02,133
2008/01/14,1563000,1277180,0.86,0.88,0.75,0.76,-0.10,114
2008/01/15,1116000,901490,0.83,0.87,0.71,0.80,0.04,89
2008/01/16,1422000,1038320,0.82,0.82,0.67,0.72,-0.08,116
2008/01/17,1842000,1316390,0.77,0.79,0.64,0.72,,143
2008/01/18,1457000,961820,0.70,0.74,0.59,0.74,0.02,112
2008/01/21,2177000,1422620,0.76,0.76,0.60,0.70,-0.04,171
2008/01/22,489000,277520,0.68,0.68,0.50,0.52,-0.18,39
2008/01/23,446000,217870,0.62,0.62,0.45,0.46,-0.06,44
2008/01/24,1068000,507070,0.55,0.57,0.37,0.37,-0.09,92
2008/01/25,1893000,851370,0.39,0.55,0.33,0.47,0.10,133
2008/01/28,1696000,753550,0.51,0.52,0.37,0.43,-0.04,114
2008/01/29,2267000,941200,0.48,0.53,0.36,0.41,-0.02,173
2008/01/30,1169000,481850,0.45,0.46,0.37,0.41,,97
2008/01/31,1438000,558740,0.41,0.43,0.35,0.39,-0.02,106
2008/02/01,1286000,499120,0.39,0.39,0.37,0.37,-0.02,83
2008/02/12,962000,324500,0.39,0.39,0.29,0.29,-0.08,68
2008/02/13,1757000,548950,0.31,0.33,0.28,0.29,,135
2008/02/14,714000,240210,0.29,0.36,0.29,0.36,0.07,54
2008/02/15,571000,201590,0.34,0.38,0.32,0.38,0.02,49
2008/02/18,1216000,436870,0.40,0.40,0.30,0.37,-0.01,94
2008/02/19,1742000,610540,0.41,0.41,0.29,0.41,0.04,137
2008/02/20,1479000,535070,0.41,0.41,0.30,0.31,-0.10,136
2008/02/21,1383000,519400,0.33,0.38,0.33,0.37,0.06,94
2008/02/22,1780000,671920,0.37,0.40,0.35,0.35,-0.02,121
2008/02/25,1357000,486160,0.35,0.38,0.34,0.36,0.01,89
2008/02/26,1480000,536790,0.36,0.39,0.33,0.34,-0.02,108
2008/02/27,839000,310080,0.34,0.38,0.34,0.37,0.03,60
2008/02/29,1634000,519850,0.38,0.39,0.30,0.31,-0.06,943
2008/03/03,1329000,324820,0.28,0.28,0.22,0.25,-0.06,403
2008/03/04,1207000,293940,0.25,0.27,0.23,0.24,-0.01,295
2008/03/05,1220000,272030,0.24,0.25,0.20,0.20,-0.04,208
2008/03/06,1230000,270330,0.21,0.24,0.20,0.22,0.02,275
2008/03/07,331000,79090,0.22,0.26,0.20,0.22,,70
2008/03/10,968000,207810,0.22,0.24,0.20,0.21,-0.01,132
2008/03/11,986000,231090,0.21,0.25,0.21,0.23,0.02,94
2008/03/12,742000,191300,0.25,0.28,0.23,0.24,0.01,68
2008/03/13,973000,216440,0.24,0.26,0.19,0.20,-0.04,111
2008/03/14,1061000,197500,0.20,0.22,0.15,0.20,,159
2008/03/17,939000,125790,0.18,0.18,0.11,0.13,-0.07,113
2008/03/18,937000,112180,0.13,0.14,0.10,0.11,-0.02,113
2008/03/19,1156000,133220,0.14,0.14,0.11,0.11,,127
2008/03/20,1159000,134390,0.12,0.13,0.10,0.13,0.02,131
2008/03/21,685000,92990,0.13,0.14,0.13,0.14,0.01,88
2008/03/24,305000,46010,0.15,0.20,0.13,0.14,,23
2008/03/25,799000,120100,0.16,0.16,0.13,0.13,-0.01,73
2008/03/26,806000,92450,0.13,0.13,0.09,0.09,-0.04,85
2008/03/27,419000,33810,0.09,0.10,0.07,0.07,-0.02,52
2008/03/28,877000,91330,0.09,0.11,0.09,0.09,0.02,78
2008/03/31,557000,51460,0.09,0.10,0.09,0.09,,49
2008/04/01,240000,26930,0.09,0.14,0.09,0.11,0.02,34
2008/04/02,864000,102530,0.13,0.13,0.11,0.12,0.01,64
2008/04/03,918000,107880,0.12,0.13,0.10,0.13,0.01,86
2008/04/07,571000,70290,0.14,0.14,0.12,0.13,,68
2008/04/08,1445000,151080,0.10,0.12,0.09,0.10,-0.03,88
2008/04/09,1111000,103550,0.10,0.11,0.08,0.09,-0.01,99
2008/04/10,835000,79850,0.09,0.11,0.08,0.09,,91
2008/04/11,1158000,119400,0.09,0.12,0.09,0.12,0.03,123
2008/04/14,768000,89190,0.11,0.14,0.09,0.10,-0.02,86
2008/04/15,440000,53110,0.10,0.14,0.10,0.11,0.01,60
2008/04/16,725000,82230,0.12,0.13,0.11,0.11,,67
2008/04/17,901000,102060,0.12,0.13,0.10,0.10,-0.01,79
2008/04/18,788000,73000,0.11,0.11,0.09,0.10,,71
2008/04/21,169000,20040,0.11,0.12,0.10,0.11,0.01,24
2008/04/22,764000,72020,0.11,0.12,0.08,0.11,,90
2008/04/23,732000,60460,0.10,0.10,0.07,0.08,-0.03,48
2008/04/24,401000,32850,0.09,0.09,0.08,0.09,0.01,52
2008/04/25,286000,23770,0.09,0.09,0.08,0.08,-0.01,60
2008/04/28,349000,24430,0.07,0.08,0.06,0.07,-0.01,72
2008/04/29,497000,29060,0.07,0.07,0.05,0.07,,73
2008/04/30,22000,1330,0.06,0.07,0.06,0.07,,6
2008/05/02,24000,1460,0.07,0.07,0.06,0.07,,6
2008/05/05,297000,13030,0.07,0.07,0.04,0.07,,14
2008/05/06,130000,6220,0.04,0.06,0.04,0.05,-0.02,45
