2017/08/09,0,0,---,---,---,---,---,0
2017/08/10,126000,77830,0.61,0.62,0.61,0.62,-0.01,2
2017/08/11,131000,73360,0.56,0.56,0.56,0.56,-0.06,3
2017/08/14,10000,5450,0.56,0.56,0.53,0.53,-0.03,2
2017/08/15,238000,126140,0.53,0.53,0.53,0.53,0.00,4
2017/08/16,233000,109220,0.48,0.48,0.45,0.46,-0.07,3
2017/08/17,113000,59890,0.53,0.53,0.53,0.53,+0.07,1
2017/08/18,113000,55370,0.49,0.49,0.49,0.49,-0.04,1
2017/08/21,264000,140120,0.53,0.55,0.53,0.55,+0.06,5
