2017/08/11,0,0,---,---,---,---,---,0
2017/08/14,208000,168480,0.81,0.81,0.81,0.81,+0.01,5
2017/08/15,1024000,899720,0.90,0.90,0.87,0.88,+0.07,4
2017/08/16,959000,805560,0.82,0.85,0.82,0.83,-0.05,5
2017/08/17,905000,747910,0.82,0.83,0.81,0.83,0.00,6
2017/08/18,762000,636080,0.81,0.85,0.81,0.85,+0.02,6
2017/08/21,135000,120150,0.89,0.89,0.89,0.89,+0.04,1
