2017/08/08,0,0,---,---,---,---,---,0
2017/08/09,0,0,---,---,---,---,---,0
2017/08/10,89000,48060,0.54,0.54,0.54,0.54,-0.03,2
2017/08/11,274000,141740,0.51,0.52,0.51,0.52,-0.02,3
2017/08/14,40000,19600,0.49,0.49,0.49,0.49,-0.03,2
2017/08/15,311000,181470,0.59,0.59,0.57,0.57,+0.08,5
2017/08/16,114000,63910,0.56,0.58,0.56,0.57,0.00,5
2017/08/17,1435000,839470,0.55,0.62,0.55,0.62,+0.05,32
2017/08/18,1497000,886850,0.58,0.61,0.57,0.58,-0.04,35
2017/08/21,59000,32040,0.56,0.56,0.54,0.54,-0.04,2
