Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2014/07/31,23000,1078000,46.90,46.90,46.80,46.80,0.40,12
2014/08/01,6000,281200,46.70,47.00,46.50,47.00,0.20,5
2014/08/04,14000,651000,46.50,46.50,46.50,46.50,-0.50,14
2014/08/05,4000,185400,46.50,46.50,46.10,46.10,-0.40,3
2014/08/06,6000,276200,46.10,46.10,46.00,46.00,-0.10,6
2014/08/07,1000,46400,46.40,46.40,46.40,46.40,0.40,1
2014/08/08,2000,92800,46.40,46.40,46.40,46.40,,2
2014/08/11,5000,233800,46.60,46.80,46.60,46.80,0.40,2
2014/08/12,11000,510500,46.50,46.50,46.30,46.30,-0.50,3
2014/08/13,3000,139700,46.30,46.70,46.30,46.70,0.40,3
2014/08/14,3000,140700,46.90,46.90,46.90,46.90,0.20,1
2014/08/15,21000,980700,46.70,46.70,46.70,46.70,-0.20,3
2014/08/18,1000,46700,46.70,46.70,46.70,46.70,,1
2014/08/19,10000,470900,47.00,47.10,47.00,47.10,0.40,4
2014/08/20,0,0,--,--,--,--,,0
2014/08/21,0,0,--,--,--,--,,0
2014/08/22,3000,145500,48.50,48.50,48.50,48.50,X,2
2014/08/25,3000,145100,48.40,48.40,48.30,48.30,-0.20,2
2014/08/26,12000,576000,48.00,48.00,48.00,48.00,-0.30,3
2014/08/27,5000,241500,48.30,48.30,48.30,48.30,0.30,1
2014/08/28,3000,144700,48.30,48.30,48.20,48.20,-0.10,3
2014/08/29,10000,480000,48.00,48.00,48.00,48.00,-0.20,1
2014/09/01,14000,658500,47.50,47.50,46.90,47.40,-0.60,4
2014/09/02,16000,743800,46.60,46.60,46.40,46.40,-1.00,9
2014/09/03,2000,94800,47.40,47.40,47.40,47.40,1.00,1
2014/09/04,16000,747700,46.80,46.80,46.70,46.70,-0.70,5
2014/09/05,2000,93400,46.70,46.70,46.70,46.70,,1
2014/09/09,1000,46700,46.70,46.70,46.70,46.70,,1
2014/09/10,1000,46500,46.50,46.50,46.50,46.50,-0.20,1
2014/09/11,0,0,--,--,--,--,,0
2014/09/12,3000,139200,46.40,46.40,46.40,46.40,X,2
