2017/08/08,0,0,---,---,---,---,---,0
2017/08/09,56000,36720,0.72,0.72,0.63,0.63,-0.12,2
2017/08/10,636000,358440,0.57,0.57,0.56,0.56,-0.07,2
2017/08/11,241000,154730,0.64,0.68,0.64,0.67,+0.11,3
2017/08/14,80000,44000,0.55,0.55,0.55,0.55,-0.12,1
2017/08/15,80000,46400,0.58,0.58,0.58,0.58,+0.03,1
2017/08/16,368000,227720,0.64,0.64,0.58,0.58,0.00,3
2017/08/17,1406000,911540,0.60,0.70,0.59,0.68,+0.10,21
2017/08/18,957000,609200,0.62,0.65,0.62,0.63,-0.05,14
2017/08/21,108000,69120,0.64,0.64,0.64,0.64,+0.01,1
