2017/08/08,50000,34170,0.71,0.71,0.67,0.67,-0.34,3
2017/08/09,10000,6100,0.61,0.61,0.61,0.61,-0.06,1
2017/08/10,70000,41020,0.61,0.61,0.53,0.53,-0.08,5
2017/08/11,124000,68550,0.55,0.56,0.54,0.55,+0.02,4
2017/08/14,44000,22440,0.51,0.51,0.51,0.51,-0.04,1
2017/08/15,222000,119880,0.54,0.54,0.54,0.54,+0.03,1
2017/08/16,226000,119820,0.53,0.54,0.53,0.54,0.00,2
2017/08/17,756000,408240,0.54,0.54,0.54,0.54,0.00,4
2017/08/18,803000,405570,0.50,0.53,0.50,0.51,-0.03,8
2017/08/21,313000,162760,0.52,0.52,0.52,0.52,+0.01,6
