Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/03/31,1758000,34950520,19.88,19.94,19.82,19.94,-0.08,592
2017/04/05,202000,3997830,19.86,19.86,19.74,19.74,-0.20,82
2017/04/06,258000,5111130,19.74,19.84,19.74,19.82,0.08,90
2017/04/07,917000,18280710,19.84,20.01,19.84,19.86,0.04,183
2017/04/10,269000,5349110,19.86,19.90,19.86,19.88,0.02,43
2017/04/11,385000,7679210,19.88,19.97,19.84,19.97,0.09,74
2017/04/12,159000,3178340,19.99,20.02,19.93,19.96,-0.01,43
2017/04/13,493000,9834500,19.96,20.00,19.92,19.93,-0.03,22
2017/04/14,1030000,20648730,20.02,20.08,20.01,20.08,0.15,211
2017/04/17,462000,9289210,20.04,20.15,20.04,20.10,0.02,93
2017/04/18,353000,7085180,20.06,20.10,20.06,20.08,-0.02,43
2017/04/19,321000,6489640,20.15,20.28,20.15,20.26,0.18,66
2017/04/20,333000,6758550,20.30,20.32,20.22,20.29,0.03,48
2017/04/21,286000,5759980,20.13,20.17,20.13,20.13,-0.16,17
2017/04/24,233000,4683560,20.06,20.15,20.06,20.09,-0.04,21
2017/04/25,371000,7412660,20.02,20.02,19.94,19.94,-0.15,25
2017/04/26,16000,317670,19.86,19.90,19.84,19.89,-0.05,12
2017/04/27,120000,2388080,19.80,19.93,19.80,19.85,-0.04,12
2017/04/28,464000,9222580,19.89,19.94,19.86,19.94,0.09,15
2017/05/02,120000,2374400,19.79,19.79,19.77,19.78,-0.16,20
2017/05/03,472000,9336800,19.85,19.85,19.74,19.76,-0.02,32
2017/05/04,187000,3686980,19.76,19.76,19.70,19.71,-0.05,32
2017/05/05,113000,2238280,19.78,19.82,19.78,19.82,0.11,26
2017/05/08,39000,771890,19.79,19.81,19.79,19.81,-0.01,4
2017/05/09,60000,1182420,19.70,19.82,19.69,19.82,0.01,20
2017/05/10,101000,1994820,19.82,19.82,19.75,19.75,-0.07,2
2017/05/11,295000,5800640,19.73,19.73,19.66,19.66,-0.09,20
2017/05/12,4000,78750,19.68,19.71,19.68,19.71,0.05,4
2017/05/15,1449000,28027100,18.81,19.65,18.81,19.59,-0.12,60
2017/05/16,36000,705650,19.58,19.62,19.57,19.62,0.03,8
2017/05/17,405000,7962240,19.64,19.66,19.64,19.64,0.02,8
2017/05/18,633000,12487010,19.78,19.78,19.65,19.70,0.06,18
2017/05/19,243000,4786890,19.71,19.71,19.69,19.69,-0.01,16
2017/05/22,402000,7907380,19.69,19.69,19.66,19.66,-0.03,12
2017/05/23,307000,6024000,19.69,19.69,19.61,19.61,-0.05,13
2017/05/24,346000,6776100,19.61,19.61,19.56,19.57,-0.04,27
2017/05/25,225000,4374860,19.53,19.53,19.43,19.43,-0.14,16
2017/05/26,284000,5521170,19.38,19.45,19.38,19.43,0.00,18
2017/05/31,250000,4879950,19.49,19.57,19.49,19.57,0.14,23
2017/06/01,101000,1970490,19.51,19.51,19.49,19.49,-0.08,5
2017/06/02,47000,911350,19.40,19.40,19.39,19.39,-0.10,13
2017/06/05,32000,618770,19.40,19.40,19.27,19.27,-0.07,17
2017/06/06,32000,616340,19.26,19.28,19.26,19.28,0.01,3
2017/06/07,124000,2387000,19.25,19.27,19.24,19.27,-0.01,17
2017/06/08,163000,3136120,19.24,19.24,19.24,19.24,-0.03,16
2017/06/09,10000,192140,19.20,19.22,19.20,19.22,-0.02,4
2017/06/12,105000,2029370,19.33,19.37,19.31,19.37,0.15,17
2017/06/13,15000,290740,19.37,19.39,19.36,19.37,0.00,5
2017/06/14,341000,6651450,19.41,19.52,19.41,19.51,0.14,22
2017/06/15,113000,2204530,19.51,19.51,19.50,19.50,-0.01,11
2017/06/16,12000,232590,19.43,19.43,19.33,19.33,-0.17,12
2017/06/19,438000,8397870,19.28,19.28,19.17,19.17,-0.16,24
2017/06/20,41000,780600,19.10,19.10,19.00,19.00,-0.17,16
2017/06/21,9000,171150,19.02,19.03,19.00,19.00,0.00,4
2017/06/22,7000,132720,18.96,18.96,18.96,18.96,-0.04,3
2017/06/23,409000,7738320,18.94,18.94,18.92,18.92,-0.04,8
2017/06/26,322000,6027680,18.92,18.92,18.69,18.69,-0.23,10
2017/06/27,302000,5641360,18.68,18.68,18.68,18.68,-0.01,4
2017/06/28,315000,5939980,18.77,18.87,18.77,18.86,0.18,9
2017/06/29,405000,7569080,18.60,18.78,18.60,18.77,-0.09,10
2017/06/30,162000,3042120,18.82,18.85,18.77,18.79,0.02,14
2017/07/03,7000,131320,18.75,18.80,18.75,18.80,0.01,7
2017/07/04,34000,639390,18.79,18.82,18.78,18.82,0.02,14
2017/07/05,5000,94280,18.86,18.88,18.79,18.79,-0.03,5
2017/07/06,1000,18790,18.79,18.79,18.79,18.79,0.00,1
2017/07/07,4000,75350,18.83,18.84,18.83,18.84,0.05,4
2017/07/10,20000,376380,18.85,18.85,18.81,18.82,-0.02,5
2017/07/11,126000,2361650,18.65,18.78,18.64,18.64,-0.18,7
2017/07/12,0,0,--,--,--,--,0.00,0
2017/07/13,12000,222430,18.58,18.58,18.53,18.53,0.00,5
2017/07/14,1000,18520,18.52,18.52,18.52,18.52,-0.01,1
2017/07/17,1000,18520,18.52,18.52,18.52,18.52,0.00,1
2017/07/18,1000,18600,18.60,18.60,18.60,18.60,0.08,1
2017/07/19,4000,73690,18.43,18.46,18.40,18.46,-0.14,4
2017/07/20,1000,18460,18.46,18.46,18.46,18.46,0.00,1
2017/07/21,3000,55560,18.52,18.52,18.52,18.52,0.06,2
2017/07/24,0,0,--,--,--,--,0.00,0
2017/07/25,3000,55410,18.47,18.47,18.47,18.47,0.00,1
2017/07/26,4000,73560,18.39,18.39,18.39,18.39,-0.08,3
2017/07/27,1000,18350,18.35,18.35,18.35,18.35,-0.04,1
