Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2011/02/25,210000,2625000,12.50,12.50,12.50,12.50,0.80,174
2011/03/01,51000,680850,13.35,13.35,13.35,13.35,0.85,43
2011/03/02,976000,13908000,14.25,14.25,14.25,14.25,0.90,148
2011/03/03,1861000,28287200,15.20,15.20,15.20,15.20,0.95,717
2011/03/04,56593000,913307450,16.25,16.25,15.40,16.25,1.05,12592
2011/03/07,7901602,121641920,16.20,16.20,15.15,15.15,-1.10,1923
2011/03/08,8130708,115123281,14.20,14.20,14.10,14.10,-1.05,1472
2011/03/09,17221690,233774132,13.70,14.35,13.20,13.60,-0.50,3960
2011/03/10,7647024,99491595,13.35,13.35,12.80,12.85,-0.75,2408
2011/03/11,7952072,102273554,12.50,13.30,12.50,12.65,-0.20,2083
2011/03/14,10898370,131676453,12.10,12.85,11.80,12.85,0.20,2428
2011/03/15,10414333,128855278,12.65,12.70,12.00,12.10,-0.75,2641
2011/03/16,6669664,81128450,12.30,12.40,12.00,12.05,-0.05,1554
2011/03/17,6617059,76051108,12.00,12.00,11.25,11.25,-0.80,1893
2011/03/18,4257855,50225917,11.50,11.95,11.45,11.80,0.55,1312
2011/03/21,3150200,38199279,12.10,12.35,12.00,12.00,0.20,1048
2011/03/22,4237800,49985909,12.05,12.15,11.55,11.65,-0.35,1229
2011/03/23,1535000,18074150,11.70,11.90,11.65,11.75,0.10,586
2011/03/24,1961200,22845550,11.80,11.85,11.55,11.55,-0.20,722
2011/03/25,1933085,22362290,11.60,11.70,11.45,11.50,-0.05,580
2011/03/28,1080085,12417640,11.60,11.65,11.40,11.40,-0.10,363
2011/03/29,1659000,18738950,11.50,11.50,11.20,11.20,-0.20,586
2011/03/30,924000,10437900,11.25,11.40,11.20,11.40,0.20,339
2011/03/31,911000,10344750,11.45,11.55,11.25,11.25,-0.15,313
2011/04/01,1273000,14455100,11.30,11.45,11.30,11.35,0.10,362
2011/04/06,1506010,16976912,11.40,11.45,11.15,11.20,-0.15,502
2011/04/07,1757000,19918750,11.25,11.50,11.15,11.50,0.30,616
2011/04/08,1202017,13700847,11.50,11.55,11.30,11.35,-0.15,389
2011/04/11,960500,10970800,11.40,11.50,11.35,11.40,0.05,289
