2017/08/14,0,0,---,---,---,---,---,0
2017/08/15,0,0,---,---,---,---,---,0
2017/08/16,30000,15300,0.51,0.51,0.51,0.51,0.00,2
2017/08/17,250000,144800,0.52,0.65,0.52,0.65,+0.14,4
2017/08/18,210000,123800,0.59,0.59,0.58,0.58,-0.07,3
2017/08/21,465000,321400,0.67,0.70,0.65,0.66,+0.08,7
