Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2010/09/30,1133359,39670015,35.00,35.25,35.00,35.00,X,833
2010/10/01,360368,12619410,35.00,35.05,35.00,35.00,,335
2010/10/04,306228,10581665,35.00,35.00,34.00,34.15,-0.85,311
2010/10/05,120529,4091260,34.00,34.10,33.80,34.05,-0.10,128
2010/10/06,88677,3016832,33.95,34.10,33.95,34.00,-0.05,95
2010/10/07,85264,2917826,34.00,34.40,34.00,34.25,0.25,84
2010/10/08,45795,1563296,34.30,34.30,34.10,34.15,-0.10,52
2010/10/11,53892,1841205,34.15,34.20,34.15,34.20,0.05,58
2010/10/12,50000,1705800,34.15,34.15,34.10,34.15,-0.05,50
2010/10/13,55578,1896081,34.10,34.15,34.10,34.15,,56
2010/10/14,87676,2989480,34.15,34.15,34.05,34.10,-0.05,95
2010/10/15,85412,2909018,34.10,34.10,34.05,34.05,-0.05,84
2010/10/18,110364,3739444,34.00,34.00,33.75,33.75,-0.30,104
2010/10/19,96764,3263045,33.70,33.80,33.70,33.70,-0.05,102
2010/10/20,35617,1200073,33.65,33.70,33.65,33.70,,37
2010/10/21,31436,1059614,33.70,33.80,33.70,33.70,,29
2010/10/22,22512,759254,33.70,33.75,33.70,33.70,,26
2010/10/25,41941,1413360,33.70,33.70,33.65,33.65,-0.05,44
2010/10/26,25245,850502,33.65,33.80,33.65,33.65,,33
2010/10/27,39597,1333248,33.65,33.70,33.65,33.70,0.05,36
2010/10/28,46960,1580900,33.70,33.70,33.65,33.65,-0.05,49
2010/10/29,77564,2610582,33.65,33.70,33.65,33.65,,52
2010/11/01,33384,1124290,33.65,33.70,33.65,33.65,,35
2010/11/02,38287,1288706,33.65,33.70,33.65,33.65,,40
2010/11/03,23405,788256,33.65,33.70,33.65,33.65,,20
2010/11/04,36620,1233692,33.70,33.70,33.65,33.70,0.05,41
2010/11/05,46215,1557356,33.70,33.70,33.65,33.70,,48
2010/11/08,47168,1589659,33.70,33.75,33.70,33.75,0.05,49
2010/11/09,68009,2293751,33.70,33.80,33.70,33.80,0.05,68
2010/11/10,30160,1019899,33.80,33.90,33.80,33.80,,25
2010/11/11,12722,430089,33.80,33.85,33.80,33.85,0.05,14
2010/11/12,44312,1500248,33.90,33.90,33.85,33.90,0.05,26
2010/11/15,30251,1027345,33.90,34.00,33.90,34.00,0.10,30
2010/11/16,41018,1392257,33.95,34.00,33.90,33.90,-0.10,28
2010/11/17,12083,409663,33.90,33.95,33.90,33.90,,13
2010/11/18,12564,427204,33.90,33.95,33.90,33.95,0.05,14
2010/11/19,20143,684575,33.95,34.00,33.95,34.00,0.05,23
2010/11/22,29000,986000,34.00,34.00,34.00,34.00,,22
2010/11/23,31205,1061449,34.00,34.05,34.00,34.05,0.05,31
2010/11/24,19000,646950,34.05,34.05,34.05,34.05,,19
2010/11/25,10143,345290,34.05,34.05,34.00,34.00,-0.05,11
2010/11/26,39248,1333931,34.00,34.10,33.95,33.95,-0.05,32
2010/11/29,22009,747754,33.95,34.00,33.95,34.00,0.05,21
2010/11/30,5117,174133,34.00,34.05,34.00,34.05,0.05,7
2010/12/01,28432,967053,34.00,34.05,34.00,34.00,-0.05,31
2010/12/02,33143,1126687,34.00,34.00,34.00,34.00,,37
2010/12/03,33150,1126327,34.00,34.00,33.90,33.90,-0.10,33
