Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/05/31,5260052,314133186,60.00,60.00,59.20,59.50,X,3119
2016/06/01,1805628,107006788,59.50,59.70,59.00,59.00,-0.50,1169
2016/06/02,2171812,126835441,59.00,59.00,58.10,58.20,-0.80,1537
2016/06/03,1988889,114645283,58.00,58.00,57.50,57.50,-0.70,1246
2016/06/06,375674,21932922,58.00,58.50,58.00,58.50,0.50,253
2016/06/07,686030,40401770,58.60,59.20,58.50,59.00,0.50,399
2016/06/08,406768,24066851,59.00,59.30,59.00,59.10,0.10,268
2016/06/13,3256638,196107265,59.00,59.30,58.70,59.10,,289
2016/06/14,3718157,224745971,59.10,59.30,59.10,59.30,0.20,231
2016/06/15,162805,9651833,59.30,59.40,59.20,59.30,,127
2016/06/16,228975,13563217,59.30,59.30,59.20,59.20,-0.10,155
2016/06/17,135485,8034953,59.30,59.40,59.20,59.30,0.10,101
2016/06/20,224041,13286331,59.30,59.40,59.30,59.30,,135
2016/06/21,461616,27451725,59.30,59.60,59.30,59.50,0.20,247
2016/06/22,254932,15164251,59.50,59.50,59.40,59.50,,133
2016/06/23,175409,10436833,59.50,59.60,59.40,59.50,,115
2016/06/24,391214,23223661,59.50,59.50,59.10,59.20,-0.30,256
2016/06/27,228411,13530569,59.10,59.40,59.10,59.40,0.20,116
2016/06/28,273160,16218881,59.40,59.40,59.30,59.30,-0.10,120
2016/06/29,464846,27580379,59.40,59.50,59.30,59.30,,150
2016/06/30,128323,7617880,59.30,59.40,59.30,59.40,0.10,87
2016/07/01,194038,11517744,59.40,59.40,59.30,59.30,-0.10,127
2016/07/04,353969,21026458,59.30,59.50,59.30,59.40,0.10,185
2016/07/05,171212,10161265,59.40,59.40,59.30,59.30,-0.10,109
2016/07/06,277295,16427956,59.30,59.30,59.20,59.20,-0.10,192
2016/07/07,311744,18494039,59.20,59.40,59.20,59.20,,178
2016/07/11,189499,11227536,59.30,59.30,59.20,59.20,,124
2016/07/12,258191,15328225,59.30,59.40,59.20,59.30,0.10,137
2016/07/13,115150,6829974,59.30,59.40,59.30,59.30,,84
2016/07/14,115260,6828807,59.30,59.30,59.20,59.20,-0.10,98
2016/07/15,92305,5469480,59.20,59.30,59.20,59.30,0.10,83
2016/07/18,398064,23630003,59.30,59.50,59.20,59.50,0.20,245
2016/07/19,114204,6783493,59.40,59.50,59.30,59.30,-0.20,76
2016/07/20,127508,7569617,59.30,59.40,59.30,59.40,0.10,99
2016/07/21,159619,9483002,59.40,59.50,59.40,59.50,0.10,96
2016/07/22,290376,17271570,59.40,59.50,59.40,59.50,,160
2016/07/25,560611,33449790,59.50,59.90,59.40,59.70,0.20,319
2016/07/26,225078,13445655,59.60,59.80,59.60,59.80,0.10,141
2016/07/27,950293,57024180,59.80,60.10,59.80,60.00,0.20,419
2016/07/28,317760,19077119,60.00,60.10,60.00,60.00,,179
2016/07/29,970962,58411820,60.00,60.20,60.00,60.20,0.20,292
2016/08/01,315185,18945700,60.20,60.20,60.00,60.00,-0.20,122
2016/08/02,302197,18181220,60.10,60.20,60.00,60.10,0.10,172
2016/08/03,188713,11347980,60.10,60.20,60.10,60.10,,102
2016/08/04,1188728,71716350,60.10,60.40,60.10,60.30,0.20,394
2016/08/05,1140316,68897086,60.30,60.50,60.30,60.50,0.20,557
2016/08/08,476764,28820191,60.50,60.50,60.40,60.50,,307
2016/08/09,272381,16458331,60.40,60.50,60.40,60.50,,192
2016/08/10,187766,11347081,60.40,60.50,60.40,60.50,,154
2016/08/11,474019,28628440,60.50,60.50,60.30,60.40,-0.10,194
2016/08/12,191588,11565888,60.40,60.40,60.30,60.30,-0.10,122
2016/08/15,138366,8343128,60.30,60.30,60.30,60.30,,100
2016/08/16,302605,18275215,60.30,60.50,60.30,60.40,0.10,208
2016/08/17,990809,59934276,60.40,60.50,60.40,60.50,0.10,367
2016/08/18,278900,16870076,60.50,60.50,60.40,60.50,,150
2016/08/19,560545,33953960,60.50,60.60,60.40,60.50,,234
2016/08/22,482096,29204794,60.50,60.60,60.50,60.60,0.10,192
2016/08/23,389145,23581454,60.60,60.70,60.50,60.60,,133
2016/08/24,542701,32935508,60.60,60.80,60.60,60.70,0.10,179
2016/08/25,192078,11673915,60.70,60.80,60.70,60.70,,118
2016/08/26,116151,7057739,60.80,60.80,60.70,60.80,0.10,102
2016/08/29,160281,9753140,60.80,60.90,60.80,60.80,,140
2016/08/30,770207,46965795,60.80,61.10,60.80,61.00,0.20,257
2016/08/31,292389,17835677,61.00,61.10,61.00,61.00,,130
2016/09/01,234753,14331753,61.00,61.10,61.00,61.00,,146
2016/09/02,111016,6771976,61.00,61.00,61.00,61.00,,85
2016/09/05,3410151,208679511,61.00,61.10,61.00,61.00,,95
2016/09/06,292224,17847764,61.00,61.10,61.00,61.00,,193
2016/09/07,17170115,1050782915,61.10,61.10,61.00,61.00,,157
2016/09/08,239016,14575667,61.00,61.00,60.90,60.90,-0.10,162
2016/09/09,391741,23885920,60.90,61.10,60.80,61.00,0.10,174
2016/09/12,112438,6849227,60.90,61.00,60.90,60.90,,75
2016/09/13,189039,11520464,60.90,61.00,60.90,60.90,,132
2016/09/14,56923,3467305,60.90,61.00,60.90,60.90,,53
2016/09/19,78302,4774688,60.90,61.00,60.90,61.00,0.10,68
2016/09/20,203577,12414136,61.00,61.00,60.90,61.00,,127
2016/09/21,115777,7062497,61.00,61.10,61.00,61.00,,81
2016/09/22,165720,10109420,61.00,61.10,61.00,61.00,,108
2016/09/23,211346,12909606,61.00,61.20,61.00,61.10,0.10,155
2016/09/26,118099,7216139,61.10,61.20,61.00,61.00,-0.10,80
2016/09/29,104370,6374870,61.10,61.10,61.00,61.10,0.10,87
2016/09/30,376875,22992075,61.10,61.10,61.00,61.00,-0.10,115
2016/10/03,292351,17860511,61.00,61.20,61.00,61.10,0.10,103
2016/10/04,365750,22379091,61.10,61.30,61.10,61.10,,158
2016/10/05,299056,18300414,61.10,61.30,61.10,61.20,0.10,108
2016/10/06,137535,8420382,61.20,61.30,61.20,61.20,,79
2016/10/07,64886,3973828,61.20,61.30,61.20,61.20,,58
2016/10/11,10718343,658083755,61.30,61.30,61.20,61.20,,60
2016/10/12,251426,15411710,61.20,61.40,61.20,61.30,0.10,107
2016/10/13,164839,10105027,61.30,61.40,61.30,61.30,,78
2016/10/14,153548,9413131,61.30,61.40,61.20,61.40,0.10,93
2016/10/17,297247,18224711,61.30,61.40,61.30,61.30,-0.10,77
2016/10/18,293508,18025484,61.30,61.50,61.30,61.50,0.20,105
2016/10/19,377191,23255143,61.50,61.80,61.40,61.70,0.20,172
2016/10/20,240886,14877555,61.70,61.80,61.70,61.80,0.10,119
2016/10/21,166881,10315951,61.90,61.90,61.80,61.80,,96
2016/10/24,244983,15171342,61.80,62.00,61.80,62.00,0.20,127
2016/10/25,333352,20676084,62.00,62.20,61.90,61.90,-0.10,122
2016/10/26,217622,13490149,61.90,62.00,61.90,62.00,0.10,93
2016/10/27,128435,7963024,62.00,62.10,61.90,62.00,,66
2016/10/28,8113704,499044973,62.00,62.00,61.90,61.90,-0.10,54
2016/10/31,50668,3135679,61.90,61.90,61.80,61.90,,48
2016/11/01,64152,3968692,61.90,61.90,61.80,61.80,-0.10,45
2016/11/02,198469,12254987,61.80,61.80,61.60,61.60,-0.20,104
2016/11/03,140868,8673879,61.60,61.70,61.50,61.60,,104
2016/11/04,173035,10644550,61.50,61.60,61.40,61.50,-0.10,91
2016/11/07,92751,5712854,61.50,61.70,61.50,61.60,0.10,58
2016/11/08,68922,4245591,61.70,61.70,61.50,61.60,,49
2016/11/09,236850,14569587,61.70,61.70,61.40,61.40,-0.20,126
2016/11/10,153760,9469614,61.50,61.70,61.50,61.70,0.30,72
2016/11/11,135500,8342496,61.70,61.70,61.50,61.50,-0.20,71
2016/11/14,115540,7126258,61.60,61.70,61.50,61.60,0.10,76
2016/11/15,286946,17669777,61.60,61.70,61.50,61.60,,83
2016/11/16,308023,18943312,61.60,61.60,61.40,61.40,-0.20,88
2016/11/17,125881,7732580,61.40,61.50,61.40,61.50,0.10,65
2016/11/18,80354,4937999,61.50,61.50,61.40,61.50,,45
2016/11/21,4130625,254821870,61.50,61.50,61.40,61.40,-0.10,73
2016/11/22,209949,12890562,61.40,61.50,61.30,61.40,,106
2016/11/23,89755,5510630,61.30,61.50,61.30,61.30,-0.10,74
2016/11/24,102626,6296165,61.40,61.40,61.30,61.30,,66
2016/11/25,73780,4525608,61.30,61.40,61.30,61.30,,60
2016/11/28,501026,30761488,61.30,61.40,61.30,61.40,0.10,114
2016/11/29,172231,10576378,61.40,61.50,61.40,61.50,0.10,78
2016/11/30,247000,15166696,61.40,61.50,61.40,61.40,-0.10,112
2016/12/01,283414,17403612,61.40,61.50,61.40,61.40,,90
2016/12/02,173063,10626363,61.40,61.50,61.40,61.40,,72
2016/12/05,193735,11897253,61.40,61.50,61.40,61.50,0.10,80
2016/12/06,206116,12655206,61.40,61.40,61.40,61.40,-0.10,68
2016/12/07,85269,5238714,61.40,61.50,61.40,61.50,0.10,58
2016/12/08,454774,27967718,61.50,61.60,61.40,61.60,0.10,103
2016/12/09,304068,18707569,61.60,61.60,61.50,61.60,,110
2016/12/12,471506,29002460,61.50,61.60,61.50,61.60,,152
2016/12/13,274112,16877671,61.60,61.60,61.50,61.60,,87
2016/12/14,202146,12450776,61.60,61.60,61.50,61.60,,77
2016/12/15,264665,16302594,61.60,61.60,61.50,61.60,,95
